#{"t_start": 1767407151.264143, "env_id": "LunarLander-v3"}
r,l,t
-363.22548,86,1.684231
-187.552464,100,1.858735
-585.885739,105,2.048943
-266.813551,81,2.213849
-118.134964,100,2.424937
-157.957742,76,2.579819
-136.718782,95,2.770784
-267.119717,117,3.006415
-340.628271,95,3.189574
-511.414644,118,3.424311
-205.044312,84,5.97151
-217.527043,89,6.152554
-411.335886,90,6.32644
-487.398151,141,6.612097
-164.592113,105,6.818738
-242.421401,112,7.053594
-95.991512,87,7.2398
-108.094297,74,7.388142
-160.302799,98,7.594482
-116.976107,97,7.791972
-189.051234,108,10.536967
-105.603044,93,10.727694
-308.169749,135,11.002078
-76.171464,70,11.143396
-275.70116,101,11.350236
-227.777264,108,11.581235
-247.030669,129,11.84091
-134.646726,102,12.063377
-163.187213,111,12.354583
-120.644436,85,12.54248
-123.100336,71,12.697625
-99.020267,97,15.309372
-104.085875,87,15.485269
-236.995223,79,15.648123
-83.747292,173,15.996427
-100.131563,106,16.216878
-179.80952,100,16.408998
-150.236407,89,16.57853
-126.956421,100,16.785686
-216.081833,121,17.029641
-32.33159,81,17.204351
-126.671928,119,19.747385
-97.455558,82,19.915568
-132.050297,104,20.128067
-65.019606,93,20.309968
-146.945537,139,20.576399
-87.799518,132,20.851847
-113.457254,87,21.029986
-67.617421,68,21.175031
-40.296433,82,21.336456
-357.427004,120,23.971498
-208.816418,138,24.247457
-65.16858,145,24.538254
-177.185721,112,24.758142
-117.975659,91,24.94356
-137.989854,139,25.207686
-89.395613,92,25.397596
-84.671388,73,25.544689
-117.886339,86,25.717078
-121.210461,200,28.490444
-119.785009,127,28.730003
-70.414219,89,28.899612
-112.231842,104,29.116636
-94.245847,124,29.359601
-243.065607,127,29.623641
-148.571321,86,29.798556
-269.032144,110,30.027961
-205.441512,101,30.240668
-66.641502,95,30.424363
-16.088218,197,33.179744
-114.777965,134,33.432756
-142.591048,112,33.638226
-45.572309,80,33.810858
-28.863728,94,34.005037
6.787053,91,34.188935
-77.404884,90,34.36699
-119.24686,132,34.720987
-77.791015,156,37.488817
26.671632,156,37.797719
-89.066782,133,38.062304
-251.244031,170,38.408093
-56.851157,218,38.848113
-37.10071,107,39.055299
-66.318851,133,39.322932
-188.041313,184,42.024851
-31.279874,142,42.31027
-41.515413,163,42.637623
-239.738576,181,42.983118
-54.322684,115,43.221633
-2.439348,103,48.053986
-100.862547,130,48.31737
-73.099772,153,50.968413
-231.351005,152,51.270178
-32.903202,105,51.457087
-66.5603,179,51.815852
-51.528251,109,52.027637
-43.291874,133,52.290727
-180.882865,228,52.742893
5.675887,1000,57.117792
-47.308793,253,59.937679
21.770982,245,60.411316
-97.328097,261,60.925398
-51.886612,210,61.335038
10.915957,210,64.073899
-137.434155,145,64.368296
20.699713,153,64.669928
-124.636406,154,64.979122
-216.030785,346,65.650774
-1.508376,241,68.509754
-74.391146,203,68.918882
-49.538379,205,69.349463
-5.408791,208,69.777036
110.929626,1000,74.313458
-72.038999,259,74.889345
98.89884,1000,79.300568
-41.942948,301,82.278884
-162.370366,306,82.885997
-143.620328,253,83.386183
-41.162428,255,86.300684
-63.806126,259,86.802946
-33.485405,325,87.43224
-22.170966,225,87.86988
112.805509,1000,100.322892
54.397476,198,100.70657
-143.079689,325,103.656531
-10.872756,217,104.092841
29.643533,1000,108.537831
73.011773,1000,112.815779
53.206406,1000,117.108799
130.836756,1000,121.488257
-52.016311,522,122.5331
-9.088904,426,125.648069
103.442259,1000,130.001913
-112.877522,462,130.887439
112.456332,1000,135.420511
205.966192,645,139.036361
-84.439633,507,140.049808
68.80436,1000,160.716481
108.248881,725,164.485376
-55.4363,616,167.909722
180.435597,959,172.181257
47.131895,1000,176.509554
-97.577061,482,177.456737
-140.439045,723,181.241073
-94.864336,689,182.61333
-156.073058,805,186.449933
17.733392,1000,190.722535
41.242758,1000,195.239956
186.248377,904,199.329243
-34.560339,486,202.746888
-14.121189,1000,219.440851
82.958817,677,223.172038
138.408862,794,227.205274
-65.990823,430,228.09146
-40.409984,279,231.018286
-90.781898,525,232.040399
161.432445,756,235.848475
72.625702,862,239.866297
148.327794,962,244.156215
-66.285088,429,245.005563
116.383236,647,248.664627
166.491452,829,252.772069
170.58765,776,254.362088
-74.160679,464,257.587685
168.946847,817,277.176945
-70.649835,398,277.939395
-217.654079,520,278.960538
144.371904,745,282.8576
-156.829098,951,287.27919
123.061267,608,290.809708
159.296657,689,292.159035
171.590334,639,295.696242
-89.602934,608,299.258585
90.365202,855,300.977409
146.988669,704,304.7378
0.094542,1000,309.103561
191.515712,542,312.813871
169.391291,578,314.004926
120.814236,631,317.6159
-85.765574,358,331.725508
-76.006599,553,335.162281
182.678009,571,336.287987
144.714114,702,340.121162
175.182472,561,341.193787
-146.171409,632,344.799706
164.308432,673,348.408232
-55.224786,227,348.86084
-60.69639,315,349.461517
161.898269,510,352.756473
182.668917,532,353.80582
162.450794,587,357.320559
110.059646,744,361.215916
203.003702,578,362.347571
-148.358726,522,365.707429
144.31737,673,366.993634
141.051195,588,370.518171
-88.834736,389,371.271799
-78.689524,539,374.904893
145.174789,597,390.515526
131.377024,566,394.008916
203.705924,582,395.152994
187.782318,529,398.655709
106.53618,661,402.344698
142.310652,728,403.800668
-213.967135,646,407.383754
197.022182,544,411.038166
172.566727,519,412.043755
189.501919,657,415.690449
211.642705,555,416.804798
-16.977576,398,419.91949
209.179441,544,420.963706
234.340936,591,424.546314
224.678312,477,425.515263
223.751082,505,428.77825
194.260718,526,429.823576
-130.738182,808,444.921077
185.441488,475,445.850563
193.38526,489,449.127352
220.159057,495,450.104772
265.315813,504,453.452278
188.486418,527,454.48591
225.757056,611,457.989692
185.68134,567,461.552299
205.886558,634,462.791527
169.505183,444,465.924687
-40.981432,338,466.582207
212.69392,500,467.574613
200.597775,479,470.863006
218.175784,500,471.873213
168.383559,508,475.242107
197.827548,572,476.334594
178.708235,494,479.658815
202.369449,472,480.564858
173.940737,552,483.959129
212.835908,536,495.557329
-40.232023,377,498.606516
180.07735,525,499.662454
235.06906,433,502.7457
16.995492,331,503.403026
167.884983,566,506.835721
234.655302,409,507.653598
217.159412,407,508.44539
169.687044,429,511.647243
201.749897,477,512.585357
196.908919,421,515.835541
154.264427,489,516.767661
229.041936,524,520.09633
206.64141,483,521.05387
143.564433,568,524.656812
177.169013,582,525.797885
-55.590973,345,528.882811
175.771573,414,529.686291
276.451423,558,533.172385
-23.219426,279,533.699203
-50.970684,274,534.237594
-1.38031,372,534.976517
219.794678,593,538.514508
201.857474,449,550.445117
-32.619196,349,551.093125
-63.296842,233,551.561192
243.821818,377,552.320071
213.559318,404,555.504988
240.061224,438,556.370096
223.665326,419,559.45188
168.113768,479,560.396699
225.524152,451,563.568038
218.393597,367,564.284815
177.116245,985,568.563281
217.227543,319,569.20025
239.612943,373,572.259276
202.977494,438,573.088473
204.2927,386,573.842201
93.130932,1000,578.166959
204.340357,407,581.359294
218.303328,346,582.043921
198.52563,643,585.601672
246.006715,306,586.211153
233.022341,515,589.574573
218.872654,436,597.9305
117.933603,545,598.994962
223.151046,368,601.986556
209.852315,355,602.673995
208.354875,373,605.79903
154.474217,559,606.941571
-12.795607,249,607.424659
232.854137,380,610.572691
187.292435,414,611.408388
220.576296,364,612.187356
225.112426,303,615.303832
-37.971507,354,615.974473
187.133762,464,619.237831
-41.421317,216,619.673251
-85.692001,288,620.232122
199.578463,367,620.966318
251.64969,399,624.107943
208.157191,403,624.927249
173.180072,303,625.555123
232.173528,353,628.5984
225.148086,354,629.303896
210.148554,475,632.649901
-2.134093,354,633.333397
225.091788,339,633.988744
25.270713,237,636.783658
-5.364293,294,637.348007
234.213324,375,638.099615
195.148156,360,641.216513
232.432753,354,649.613859
207.39317,383,650.378268
249.0625,329,653.370731
215.613811,492,654.342318
236.014267,431,657.574186
253.231224,373,658.309054
243.589854,324,658.960042
220.695708,390,662.096188
238.885597,391,662.879468
-79.507952,351,663.562788
245.694237,305,666.575348
233.590263,390,667.360174
235.846132,324,668.006004
192.170148,521,671.330528
51.784392,1000,675.769987
245.588265,308,676.378925
227.400307,341,677.032137
245.154382,335,680.055335
254.77286,334,680.699558
228.02349,319,681.3383
161.97642,426,684.519189
225.30904,307,685.137775
208.981478,378,685.863181
262.608216,302,688.844413
244.831625,313,689.458213
161.15715,454,698.109306
234.17732,312,701.112924
-54.237712,242,701.592837
230.184092,324,702.223287
-24.406474,265,705.170025
244.746267,299,705.783125
222.440552,301,706.393004
239.637384,305,706.980898
250.926796,327,709.943749
207.542926,397,710.689176
23.991965,258,711.183815
250.695645,334,714.149292
234.648351,513,715.132113
230.538606,305,718.038356
237.628827,393,718.816069
220.603357,308,719.444821
225.488365,607,723.164396
266.774399,374,724.008837
232.988918,311,727.036588
253.572849,277,727.585323
256.920332,332,728.255695
245.46342,308,728.834734
