#{"t_start": 1767374686.9458776, "env_id": "CartPole-v1"}
r,l,t
12.0,12,1.629807
18.0,18,1.657924
25.0,25,1.694951
23.0,23,1.72903
36.0,36,1.785678
26.0,26,1.819573
14.0,14,1.841358
11.0,11,1.858957
26.0,26,1.904648
14.0,14,1.925534
23.0,23,1.961476
11.0,11,1.979265
17.0,17,2.008972
20.0,20,2.042365
10.0,10,2.059785
10.0,10,2.076475
31.0,31,2.134711
45.0,45,2.208738
14.0,14,2.231688
18.0,18,2.260253
31.0,31,2.318104
22.0,22,2.353642
31.0,31,2.401932
11.0,11,2.417617
19.0,19,4.213576
18.0,18,4.244371
11.0,11,4.263469
32.0,32,4.32296
31.0,31,4.376182
20.0,20,4.415679
20.0,20,4.451657
35.0,35,4.515705
26.0,26,4.561545
19.0,19,4.592046
47.0,47,4.674
27.0,27,4.721292
55.0,55,4.823063
45.0,45,4.905436
93.0,93,5.073516
17.0,17,5.104087
32.0,32,6.96297
15.0,15,6.987725
24.0,24,7.020758
43.0,43,7.09453
57.0,57,7.18624
84.0,84,7.331025
116.0,116,7.534888
64.0,64,7.64471
40.0,40,7.712814
49.0,49,9.669273
29.0,29,9.724096
159.0,159,9.99126
95.0,95,10.162824
67.0,67,10.277031
127.0,127,10.501108
42.0,42,12.243371
31.0,31,12.300956
140.0,140,12.540757
69.0,69,12.664788
152.0,152,12.919614
18.0,18,12.956471
89.0,89,13.100942
131.0,131,15.072978
88.0,88,15.227378
148.0,148,15.481306
117.0,117,15.678954
172.0,172,17.809774
202.0,202,18.151308
222.0,222,20.289949
310.0,310,20.837249
273.0,273,23.054829
419.0,419,25.458446
500.0,500,28.062653
500.0,500,30.615907
500.0,500,31.485697
500.0,500,34.030467
500.0,500,36.566715
500.0,500,39.116901
500.0,500,41.658049
500.0,500,44.217261
500.0,500,46.824737
500.0,500,49.381048
500.0,500,56.330591
500.0,500,58.921752
500.0,500,61.439248
500.0,500,63.957569
500.0,500,66.574242
500.0,500,69.283646
500.0,500,71.848027
500.0,500,74.509292
500.0,500,77.201076
500.0,500,79.950245
500.0,500,82.507548
500.0,500,84.97314
500.0,500,87.503346
500.0,500,90.07744
500.0,500,92.681669
500.0,500,95.244968
500.0,500,97.862069
500.0,500,100.507294
500.0,500,103.153102
500.0,500,105.632812
500.0,500,112.64591
500.0,500,115.161319
500.0,500,117.727869
500.0,500,120.361089
500.0,500,122.890294
500.0,500,125.449151
500.0,500,127.97295
500.0,500,131.248317
500.0,500,133.948234
500.0,500,136.533211
500.0,500,139.283956
500.0,500,141.893837
500.0,500,144.484645
500.0,500,147.02634
500.0,500,149.632162
500.0,500,150.491202
500.0,500,153.092124
500.0,500,155.630983
500.0,500,158.234015
500.0,500,160.817512
500.0,500,167.895475
500.0,500,170.376349
500.0,500,172.894391
500.0,500,175.528978
500.0,500,178.057612
500.0,500,180.585702
500.0,500,183.194259
500.0,500,185.763867
500.0,500,188.339392
500.0,500,191.042669
500.0,500,193.525249
500.0,500,196.153052
500.0,500,198.750948
500.0,500,201.291742
500.0,500,204.001815
500.0,500,206.598714
