#{"t_start": 1767374210.1370344, "env_id": "CartPole-v1"}
r,l,t
14.980558,15,1.083838
48.952211,49,1.089153
9.986527,10,1.090775
28.97268,29,1.094291
25.970675,26,1.098397
16.986723,17,1.09994
17.985644,18,1.101523
21.980578,22,1.104077
19.972984,20,1.108437
16.977916,17,1.11
9.988612,10,1.110944
13.983915,14,1.112197
12.979787,13,1.117567
23.97613,24,1.11982
11.985007,12,1.120946
45.921093,46,1.125133
22.977455,23,1.128584
12.987002,13,1.129786
10.984063,11,1.130831
14.98264,15,1.132159
13.979269,14,1.134752
35.962468,36,1.138031
23.970653,24,1.140307
13.984772,14,1.141576
16.987198,17,1.14448
11.986534,12,1.145618
22.981827,23,1.147648
18.971681,19,1.149368
25.98314,26,1.153043
18.979595,19,1.154729
38.937113,39,1.159147
19.981041,20,1.160922
14.983866,15,1.163767
21.978036,22,1.165697
26.980752,27,1.168051
15.979802,16,1.16954
42.964004,43,1.174844
13.982065,14,1.176122
11.986053,12,1.177212
12.982459,13,1.178392
23.974323,24,1.181781
16.981863,17,1.183275
23.984394,24,1.185468
10.985463,11,1.186493
12.983246,13,1.18948
16.978627,17,1.193238
17.982812,18,1.195046
35.959949,36,1.198277
25.979588,26,1.219394
30.972286,31,1.238971
20.979293,21,1.251859
25.973227,26,1.269982
17.97723,18,1.282184
9.983001,10,1.292891
33.95983,34,1.328487
12.986973,13,1.338143
16.982264,17,1.353513
9.988358,10,1.358973
18.97887,19,1.37188
40.948963,41,1.398102
10.98787,11,1.408713
15.982512,16,1.424171
15.986396,16,1.435134
21.9852,22,1.453205
72.894917,73,1.518881
25.973988,26,1.542479
9.988281,10,1.550723
16.982379,17,1.567904
55.925778,56,1.625836
42.961117,43,1.664302
16.983739,17,1.681728
14.978565,15,1.699576
34.971687,35,1.739121
14.977541,15,1.762067
13.985822,14,1.778314
13.981099,14,1.787395
21.966361,22,1.808631
26.97541,27,1.826639
20.980175,21,1.847887
30.968463,31,1.876734
14.986885,15,1.89147
15.980016,16,1.903538
13.983332,14,1.914783
24.978487,25,1.932598
14.981324,15,1.953748
18.972647,19,1.977376
11.986882,12,1.991996
19.980133,20,2.008864
30.971819,31,2.039468
18.976734,19,2.062258
17.982017,18,2.083137
12.982295,13,2.096023
32.97104,33,2.125131
21.974372,22,2.140104
13.980217,14,2.152082
8.984663,9,2.158407
34.95972,35,2.195143
12.986223,13,2.20517
7.989903,8,2.211308
9.989503,10,2.221279
14.983123,15,2.237372
15.978945,16,2.248995
32.955018,33,2.280519
40.978143,41,2.324852
13.977417,14,2.338719
16.983143,17,2.352909
14.973873,15,2.362329
18.978961,19,2.376904
14.980107,15,2.3922
11.988478,12,2.401039
29.972266,30,2.427903
11.984826,12,2.437392
33.974894,34,2.481314
22.97393,23,2.50894
18.975729,19,2.529896
14.978448,15,2.546824
18.982752,19,2.57209
18.979547,19,2.59402
25.980147,26,2.622398
25.962438,26,2.658412
56.956293,57,2.724831
24.978393,25,2.758888
12.986537,13,2.772992
11.988066,12,2.786918
10.985639,11,2.799031
11.988614,12,2.808045
10.98447,11,2.81659
32.974273,33,2.840425
17.981939,18,2.866174
30.974081,31,2.892424
15.98319,16,2.907019
