#{"t_start": 1767404755.1944182, "env_id": "LunarLander-v3"}
r,l,t
-225.245548,95,1.68996
-279.135852,80,1.834039
-276.243419,112,2.050315
-80.950103,93,2.236964
-347.33936,99,2.439575
-105.975635,83,2.604499
-173.205983,64,2.72928
-79.095641,58,2.834224
-64.733035,68,2.96659
-174.869009,94,3.145479
-38.158259,71,3.290955
-1.842405,125,5.831132
-319.857935,121,6.081635
-143.638553,80,6.281574
-152.206742,84,6.466257
-137.815723,100,6.666607
-348.66208,103,6.870057
-249.970478,75,7.019664
-277.324411,107,7.25371
-104.018826,63,7.384134
-118.159772,81,7.558726
-84.953321,91,7.754158
-232.027867,78,7.906677
-250.102554,104,10.698223
-60.756053,120,10.943109
-149.795226,105,11.155318
-182.217536,77,11.316612
-132.499192,79,11.474101
-67.727132,76,11.625552
-143.960671,79,11.775725
-183.952105,120,12.006853
-368.557247,119,12.242292
-38.768623,126,12.491735
-124.598267,99,15.272144
-226.660487,132,15.539994
-157.425086,107,15.76001
-217.03433,98,15.958751
-351.186633,114,16.172321
-61.909875,66,16.293733
-84.849098,117,16.534892
-130.304412,102,16.744833
-310.203143,103,16.95278
-73.666003,79,17.112406
-103.276715,106,19.753279
-148.618627,99,19.953339
-85.074826,105,20.161507
-128.236931,92,20.34745
-63.385897,95,20.540174
-109.755415,112,20.766387
-116.110218,76,20.927788
-109.213294,118,21.147539
-63.186983,73,21.292498
-129.473985,102,21.49401
-126.65632,99,24.043634
-141.041914,143,24.335739
-254.883026,136,24.607214
-73.056547,83,24.770643
-134.961271,122,25.003463
-166.271496,158,25.317847
-24.584182,77,25.478511
-20.224537,84,25.637883
-68.227514,122,25.874832
-257.042504,145,28.534118
-289.520095,131,28.802486
-221.255908,125,29.043805
-50.040247,81,29.200469
-56.694117,153,29.508496
-309.149465,129,29.77217
-47.616283,122,30.02787
-95.321746,104,30.227164
-70.813721,80,30.381887
-47.546872,143,33.103884
-73.614026,115,33.342366
-34.916423,88,33.517697
-115.16729,118,33.747247
-38.583786,86,33.929753
-351.741733,99,34.127737
-41.503398,90,34.311035
-20.22878,107,34.525773
-55.797001,99,34.731991
-28.207999,111,34.950708
-79.665456,170,38.295999
-13.228192,119,38.62967
-63.17348,158,39.017606
42.153829,143,39.334883
-43.597416,180,39.705886
-50.100149,167,40.041202
-157.233458,148,42.809655
-176.72009,512,43.865983
-37.189615,148,44.16447
-0.953954,106,51.626923
-262.61286,214,52.045524
-49.623972,139,54.721437
-15.59775,172,55.067255
-42.207326,118,55.308362
-185.366284,170,55.645672
-4.029996,100,55.850723
-119.333002,164,56.193126
-1.126648,129,56.452904
-80.325028,191,59.130799
-267.420523,194,59.517974
-215.335528,219,59.949603
-105.563618,193,60.312026
10.257791,1000,64.662733
-5.437973,229,65.109567
59.83586,1000,69.695104
113.76782,1000,74.076198
-7.785623,137,76.7154
0.04385,149,76.983584
-35.960627,169,77.319571
28.074855,224,77.764319
-10.464512,225,78.229447
35.743759,225,81.209424
84.720019,1000,83.194011
-3.941251,142,85.790026
6.490884,240,86.279046
-39.244906,188,86.656456
-50.998915,173,87.007642
