#{"t_start": 1767385549.0745115, "env_id": "LunarLander-v3"}
r,l,t
-190.885354,66,1.228398
-83.041765,99,1.242606
-388.201277,99,1.256124
-104.556795,78,1.267241
-77.037064,82,1.280129
-241.433907,109,1.29498
-99.983451,78,1.305496
-258.26559,115,1.321658
-41.780434,117,1.342002
-325.518664,97,1.354766
-178.955008,138,1.374132
-176.117517,78,1.384646
-317.893201,81,1.399693
-156.836715,72,1.409578
-96.04765,57,1.417418
-158.760909,108,1.43185
-150.829321,125,1.450089
-179.148609,63,1.459832
-75.580031,117,1.477884
-309.972087,110,1.492893
-126.484202,143,1.513163
-6.862494,82,1.524674
-122.929704,94,1.537477
-90.264409,117,1.553243
-371.467106,92,1.567568
-410.480709,138,1.587162
-250.678044,71,1.60001
-257.038896,114,1.618838
-231.491643,85,1.632303
-295.867081,75,1.642751
-119.506288,69,1.652433
-208.113177,76,1.663071
-367.962309,97,1.67756
-102.711219,70,1.687394
-357.676317,110,1.702572
-327.678201,95,1.715848
-121.373361,85,1.732007
23.09002,94,1.745647
-183.628276,105,1.759986
-110.932064,65,1.769223
-349.305285,89,1.783296
-68.308394,81,1.794309
-154.162265,96,1.807324
-177.333673,76,1.818182
-325.044791,71,1.830376
-111.316583,120,1.849638
14.60952,76,1.859957
-88.463663,82,1.871305
-83.20027,78,1.883614
-46.69817,75,1.894717
-256.251654,117,1.910693
-96.07281,77,1.921515
-163.349419,68,1.932809
-208.754049,79,1.944288
-95.978457,118,1.968934
-161.180866,66,1.982082
-244.220454,107,2.001631
-122.893541,114,2.018357
-159.823999,74,2.029408
-102.777344,85,2.046805
19.508354,112,2.073236
-206.393681,77,2.085756
-139.365555,65,2.096186
-101.652551,68,2.115281
-110.901159,98,2.133827
-127.890514,91,2.151335
-332.062056,96,2.16713
-128.572022,69,2.178514
-358.702589,98,2.195767
-236.977422,101,2.211625
-89.224035,65,2.221794
-190.452247,81,2.234926
-67.208778,114,2.2571
-82.211469,89,2.270848
-108.904144,94,2.285178
-281.638682,106,2.301045
-146.488174,97,2.317157
-123.785418,64,2.327022
-306.312246,117,2.344456
-269.513891,109,2.365084
-342.609137,77,2.378208
-71.2034,75,2.389291
-208.790974,107,2.404783
-195.695036,114,2.421373
-471.082557,110,2.438649
-502.957468,97,2.452869
-372.325591,85,2.465427
-131.972761,102,2.482694
-216.163826,137,2.503917
-146.840891,129,2.522036
-351.666241,109,2.537438
-494.393955,96,2.550977
-417.396156,100,2.566668
-156.91567,92,2.583951
-360.927206,113,2.600703
-247.49036,120,2.620424
-159.655904,85,2.634066
-117.510315,85,2.646392
-249.602403,104,2.661095
-64.985577,70,2.671277
-111.890304,74,2.683547
-74.260896,70,2.693658
-362.853172,113,2.709786
-114.519521,98,2.724116
39.882788,93,2.739631
-112.059456,81,2.754358
-235.397855,65,2.764045
-264.419816,114,3.717392
-307.155226,102,3.868975
-127.368249,86,3.986477
-280.083245,94,4.11529
-420.410006,89,4.241027
-99.893147,101,4.383291
-113.46788,85,4.495239
-131.355644,70,4.594199
-116.86182,135,4.769082
-192.091624,74,4.871725
-154.557408,79,4.957144
-158.584568,91,5.090874
-230.376253,106,5.230835
-75.230393,84,5.355567
-85.772138,145,5.536458
-87.403353,80,5.638339
-364.278474,151,5.833278
-155.429932,113,6.003882
-102.728052,69,6.096869
-217.111124,117,6.242179
-199.927701,82,6.362634
-102.818527,90,6.500849
-89.842687,67,6.581671
-120.150581,71,6.674199
-171.317463,89,6.779162
-58.315756,79,6.903974
-167.639018,72,6.990939
-88.040665,72,7.091899
-84.30936,66,7.159218
-83.967258,117,7.333689
-167.484576,73,7.435447
-86.364322,70,7.530135
-128.91471,105,7.693276
-59.540283,106,7.8339
-71.58377,78,7.954618
-51.068726,147,8.151488
-149.027258,110,8.317212
-185.432935,97,8.467585
-136.171383,83,8.620397
-151.410778,79,8.757485
-81.905562,76,8.848937
-168.271347,91,8.985456
-54.787304,64,9.086882
-123.688617,108,9.223033
-223.6402,79,9.338537
-71.841423,70,9.458044
-91.040192,96,9.577112
-181.480203,73,9.671504
-84.975087,59,9.769236
-221.203096,82,9.879893
-176.286288,146,10.103905
-168.170415,134,10.284617
-109.976796,118,10.460391
-123.969118,68,10.560401
13.123889,83,10.664504
6.419796,82,10.765929
-43.080449,87,10.869007
-313.463015,112,11.008796
-66.430171,71,11.111097
-276.659861,96,11.230284
-175.353057,82,11.333459
-14.877957,124,11.515016
-22.528593,113,11.671233
-73.966175,78,11.775243
-615.640098,129,11.958591
-121.643206,91,12.095065
-84.922403,80,12.249184
-185.905404,113,12.426411
-172.38846,148,12.650901
-130.351064,109,12.789448
-375.907718,91,12.921533
-139.377115,110,13.065685
-113.617096,91,13.199355
-141.381874,90,13.332352
-97.407282,98,13.461088
-328.505373,114,13.62531
-124.798711,91,13.730203
-84.397647,120,13.893428
-128.144342,126,14.053951
27.982589,93,14.173238
-317.318279,103,14.33364
-383.034418,121,14.53177
-80.87157,97,14.68131
-113.318194,78,14.797892
-132.989417,71,14.892142
54.081246,1000,16.355804
-200.955516,90,16.459702
-90.271225,141,16.6294
-260.224614,79,16.727253
-153.076106,135,16.938424
-181.432482,77,17.059227
-72.032829,97,17.198798
-172.136754,76,17.305969
-126.968086,66,17.396497
-232.47907,102,17.520117
-81.78981,121,29.361278
-114.789601,93,29.48803
-89.741357,80,29.590764
-187.368297,90,29.737348
-162.098988,112,29.898854
-306.980919,86,30.026036
-126.376635,81,30.139026
-146.771424,79,30.251256
-107.341119,104,30.416059
-306.69216,96,30.553562
-92.647928,90,30.663876
-91.435693,111,30.827147
-138.824231,68,30.927456
-92.523093,79,31.030964
-169.166775,113,31.199007
-176.521531,60,31.295094
-131.38219,74,31.404395
-108.575754,78,31.489573
-155.814653,123,31.676578
-172.749336,59,31.777144
-66.49995,58,31.849188
-91.172317,107,31.998507
-138.50234,108,32.13186
-86.764732,73,32.242614
-277.896757,108,32.384616
-38.348702,118,32.555736
4.842591,70,32.640365
-39.063213,116,32.79106
-199.57314,103,32.953634
-85.059429,74,33.0638
-271.661992,109,33.222144
-114.886305,118,33.368693
-143.309229,78,33.484876
-203.358396,106,33.644616
-157.670802,104,33.803845
-127.024811,83,33.917056
-113.503361,140,34.095474
-104.468561,126,34.256433
-88.190609,82,34.385967
-109.270834,99,34.526265
-65.110767,91,34.641126
-96.285031,103,34.778529
-83.417067,66,34.887387
-210.543592,72,35.003901
-81.276667,118,35.172557
-107.512493,66,35.251931
-191.81527,97,35.386432
-190.928758,111,35.547637
-347.746687,120,35.722731
-176.02659,97,35.830889
-67.930446,128,35.989125
-126.541035,84,36.109923
-264.59742,94,36.228851
-57.250602,79,36.333735
-73.81679,120,36.500219
-237.929812,108,36.635618
-57.712728,96,36.74972
-183.464393,106,36.907581
-352.461352,104,37.077955
-24.400608,120,37.225479
-63.691113,68,37.3101
-132.893499,131,37.480498
-80.377088,89,37.612561
-145.246335,114,37.782541
-228.008432,127,37.95709
-229.58528,108,38.107087
-121.100133,96,38.242828
-441.095092,129,38.423292
-78.040913,106,38.546165
-73.691788,101,38.709355
-120.984451,106,38.86039
-4.216545,143,39.068616
31.8616,81,39.175387
-175.161021,96,39.312145
-120.348639,84,39.444408
-104.214056,103,39.60936
-118.529396,129,39.788102
-175.621046,122,39.966445
-112.818451,116,40.14199
-340.501391,129,40.303787
-147.234796,198,40.568674
-53.238428,70,40.653853
-363.416385,91,40.774236
-197.704333,143,40.990378
-75.579452,62,41.084393
-79.095251,114,41.239967
-108.333709,104,41.405539
-87.907802,60,41.493095
-203.290262,79,41.612231
-33.472683,132,41.794686
-160.999456,73,41.88701
-97.317593,100,42.038012
-145.302748,99,42.170052
-178.86321,94,42.305732
-178.876132,115,42.4846
-94.673066,76,42.586731
-76.124008,88,42.709492
-164.536508,105,42.849692
-112.835747,118,43.003986
-140.007885,112,43.139951
-139.061781,117,43.324022
-78.113314,109,55.121078
-343.026904,79,55.230279
-137.578942,109,55.394725
-174.637143,94,55.501606
-82.973308,79,55.617986
-134.199607,117,55.791065
-82.885508,73,55.906267
-91.79342,134,56.106631
-134.123338,94,56.255042
-115.363713,76,56.3556
-347.239159,110,56.491764
-54.67097,72,56.604817
-132.46149,118,56.777684
-151.190772,92,56.886599
-339.581488,103,57.026652
-83.941245,116,57.194733
-146.752319,94,57.322403
-92.850831,71,57.432712
-135.646491,105,57.572335
-58.086655,150,57.775956
-74.487315,95,57.888161
-339.67248,108,58.041565
-157.388289,89,58.163892
-85.109045,68,58.244043
-202.761864,132,58.433146
-92.265123,139,58.639149
-96.391112,90,58.782487
-81.64012,75,58.889732
-126.835279,133,59.07671
-352.1505,106,59.226241
-74.446584,99,59.354459
-82.836176,63,59.446551
-265.979831,103,59.586243
-82.990854,90,59.721251
-95.441989,115,59.904359
-114.475484,94,60.033574
-64.590449,85,60.149226
-138.159828,105,60.299464
-107.62013,105,60.448873
-106.951214,97,60.598747
-82.52109,97,60.712868
-370.701501,112,60.869081
-310.831017,141,61.079431
-178.751659,121,61.239143
-141.509268,101,61.373727
-319.232534,98,61.513651
-85.14147,124,61.695141
-118.190535,84,61.807994
-79.157704,101,61.945409
-94.307772,94,62.081075
-302.187693,92,62.200518
-98.753817,75,62.302577
0.133865,142,62.503126
-67.948958,109,62.657622
-167.914686,72,62.752325
-62.709301,88,62.877971
-129.864627,96,62.994158
-138.269875,101,63.157675
-70.935763,89,63.296475
-71.029683,76,63.402109
-144.447475,106,63.549636
-126.292604,98,63.666584
-523.4982,125,63.839671
-54.425232,125,64.029852
-130.116247,70,64.103214
-92.097905,108,64.249674
-84.266919,83,64.383755
-155.75371,75,64.492635
-167.580351,83,64.607657
-101.98697,124,64.791385
-94.336048,93,64.906654
-75.771823,147,65.103853
-101.122655,67,65.204419
-123.124638,94,65.348304
-82.4213,88,65.459857
-82.485821,143,65.655874
-77.872029,73,65.757043
-254.738565,153,65.973672
-117.36529,116,66.14447
-421.267618,141,66.360743
-112.395598,121,66.523638
-201.264703,93,66.637748
-114.195762,94,66.746298
-87.394909,64,66.841802
-58.287247,137,67.028903
-89.693901,80,67.15023
-85.871564,143,67.331012
-301.797761,130,67.49967
-89.827542,103,67.655029
-87.372181,97,67.797669
-113.478152,112,67.955749
-83.77043,83,68.081466
-129.081755,89,68.205519
-129.780667,128,68.424711
-88.808136,114,68.601501
-93.125594,114,68.781647
-114.350799,120,68.932806
-133.099404,68,69.03217
-157.77421,104,81.372164
-104.533251,78,81.493567
-79.847306,94,81.611562
-52.53014,138,81.8021
-339.637244,115,81.960508
-165.127758,118,82.124063
-67.847976,78,82.225971
-97.070693,92,82.346198
-105.09855,113,82.502699
-144.784466,83,82.636207
-4.358994,114,82.774694
-100.118227,104,82.930845
-85.64078,68,83.024871
-120.884936,131,83.19081
-111.927304,90,83.307055
-76.976518,124,83.473167
-94.565991,111,83.638809
-188.335582,89,83.753824
-110.789992,69,83.833953
-52.718903,78,83.95847
-91.872247,86,84.076888
-96.61267,107,84.230865
-147.266975,81,84.342274
-116.596831,69,84.44643
-72.313933,80,84.553973
-208.220166,128,84.731844
-317.827323,134,84.900985
-124.760552,80,85.010355
-76.090152,73,85.111856
-81.385183,72,85.219305
-77.724845,69,85.309767
-295.180472,112,85.462846
-84.923552,144,85.682027
-69.015889,81,85.795641
-47.714515,121,85.993347
-129.157684,107,86.128219
-296.406235,133,86.322947
-60.455568,72,86.433733
-74.854827,98,86.56785
-291.710098,102,86.714646
-82.150794,65,86.812573
-82.858621,141,87.016919
-105.8112,80,87.127799
-105.784297,95,87.253576
-98.391219,105,87.388033
-64.861588,155,87.631304
-90.013574,122,87.804105
-367.227761,88,87.927513
-45.354772,82,88.049168
-209.643375,112,88.199311
-470.869427,99,88.331126
-143.094149,98,88.46383
-72.275656,86,88.576257
-87.144753,77,88.686317
-192.415847,114,88.826948
-122.388057,106,89.001656
-97.373058,99,89.155183
-114.141339,102,89.286139
-121.126563,126,89.465661
-88.676217,74,89.589547
-268.653553,143,89.782261
-92.37457,87,89.899154
-109.774164,111,90.057632
-120.262483,118,90.226912
-96.662961,118,90.371346
-77.999255,87,90.472659
-86.609751,114,90.621427
-119.529406,73,90.731414
-82.257658,74,90.828531
-111.398693,80,90.941731
-65.135754,98,91.096097
10.751759,134,91.306277
-85.612211,115,91.46555
-80.023416,78,91.566116
-127.118056,109,91.735128
-71.384523,137,91.945041
-63.540566,76,92.049074
-79.135017,87,92.160574
-81.895958,118,92.302322
-65.970269,93,92.455679
-40.817959,153,92.679997
-108.204318,105,92.834048
-126.33996,100,92.950387
-111.393486,150,93.194754
-102.279453,79,93.307993
-110.858121,115,93.445766
-92.007713,108,93.585983
-302.970255,95,93.73537
-117.382844,106,93.86922
-121.649114,79,93.968216
-112.153282,103,94.103232
-67.676708,81,94.202051
-74.965984,107,94.347261
-47.206038,77,94.462897
-229.916653,123,94.614351
-110.439301,97,94.750814
-48.732256,99,94.906586
-96.866242,89,95.023681
-148.508851,61,95.099231
-29.549519,96,106.95375
-238.39965,117,107.129138
-117.964059,116,107.289263
-132.187383,107,107.443131
-78.601748,130,107.63339
-112.528692,113,107.771732
-73.968526,126,107.953127
-41.679823,155,108.16127
-127.134335,88,108.276777
-124.77001,154,108.476806
-113.887158,102,108.614409
-93.974767,67,108.720929
-8.976841,124,108.915708
-306.165903,147,109.152203
-53.771025,119,109.322112
-90.959168,136,109.51958
-61.153263,156,109.728652
-79.754153,68,109.82458
-120.345516,96,109.957763
-101.919054,78,110.071938
-57.471471,130,110.269283
-208.988855,94,110.410148
-55.836457,84,110.538022
-54.722526,87,110.670281
-71.035125,128,110.86284
-96.288543,57,110.95276
-100.28339,71,111.055613
-29.562962,83,111.179997
-90.436373,97,111.330307
-50.359592,78,111.447121
-85.728949,80,111.559958
-83.011036,75,111.67042
-62.767905,115,111.827308
-71.053986,86,111.951379
-108.722755,141,112.1488
-48.225102,79,112.246122
4.215756,132,112.433363
-96.994744,114,112.579656
-96.034528,103,112.721961
-5.014917,156,112.921021
-106.963483,54,112.988246
-157.794614,117,113.168095
-56.590736,134,113.364038
-95.173113,83,113.484597
-49.839009,79,113.591603
-107.121437,63,113.666253
-81.23834,71,113.765563
-43.6864,72,113.852156
-117.282215,113,114.029058
-83.105088,120,114.194651
-81.831067,117,114.375611
-81.915373,120,114.520582
-95.222218,118,114.70369
-102.351452,138,114.895751
-80.149567,144,115.116693
-38.292485,78,115.239013
-93.951902,154,115.47177
-89.334815,69,115.574648
-59.1095,122,115.746413
-116.407558,116,115.896353
-88.786445,131,116.084018
-57.287516,88,116.209697
-62.343928,101,116.354086
-86.585392,68,116.438416
-114.473527,164,116.662839
-79.320459,63,116.740397
-100.748014,109,116.899915
-98.977096,68,117.010993
-110.631095,113,117.161695
-95.399886,128,117.321266
-101.651908,136,117.527487
-92.809898,75,117.642777
-101.399302,102,117.797103
-75.060839,109,117.968724
-58.180085,119,118.140601
-90.119063,80,118.249912
-134.498459,102,118.388987
-84.452788,103,118.55348
8.126261,83,118.672818
-78.913924,121,118.8506
-88.643997,64,118.94406
-170.014617,131,119.132258
-97.480159,113,119.299678
-84.227061,163,119.550518
-19.95826,76,119.658025
-93.975155,127,119.863137
-57.017835,96,119.992213
-110.508778,86,120.100944
-221.686835,123,120.289785
-76.438753,72,120.385693
-83.227196,172,120.647932
-230.608995,109,120.805056
-54.662207,71,120.923153
-99.840616,98,121.071491
-89.132431,63,121.176237
-93.025361,135,133.182631
-79.294676,118,133.353776
-69.219,90,133.500237
-299.501133,108,133.632574
-123.018339,86,133.756998
-89.515744,118,133.941617
-53.486706,90,134.058764
-61.1324,139,134.251485
-39.476492,147,134.466835
-182.710874,78,134.570977
-22.117106,131,134.76033
-58.880151,78,134.865811
-53.714249,70,134.951083
-99.700541,94,135.109453
-107.185669,91,135.272458
-83.989694,141,135.490514
-50.221573,96,135.643231
-107.739138,94,135.761442
-40.879111,70,135.846122
-50.330569,140,136.060749
-74.870828,120,136.244709
-38.76288,174,136.487851
-117.389494,117,136.658475
-74.676612,133,136.863138
-66.981725,78,136.969805
-59.946966,67,137.079911
-52.582918,83,137.199979
-127.50612,135,137.401902
-71.803506,73,137.514997
-34.074323,175,137.75359
-217.959673,113,137.914738
-57.550979,65,137.999985
-103.478739,120,138.157669
-34.404672,125,138.323544
-36.076089,124,138.470881
-135.255186,127,138.66309
-53.545788,122,138.845341
-98.44642,119,139.007273
-91.988007,98,139.146776
-87.697529,136,139.326118
-137.338744,123,139.486336
-59.733516,144,139.692129
-109.911873,95,139.820571
-32.926779,144,140.00321
0.223646,164,140.219884
-72.93375,90,140.372865
-5.149955,77,140.485637
-40.966662,101,140.632818
-30.950533,87,140.756561
-96.661473,66,140.870617
-61.987291,89,141.000842
-48.855231,115,141.173912
-90.379975,85,141.31007
-65.304366,102,141.451709
-46.881342,128,141.635478
-50.169831,117,141.791569
-141.257239,176,142.036746
-210.037303,121,142.199043
-51.628568,110,142.349298
-34.374297,67,142.450881
-112.261402,92,142.582778
-59.200997,141,142.822205
-42.900302,81,142.921296
-123.446295,102,143.049219
-70.163654,90,143.158649
-53.409639,74,143.271362
-107.326528,113,143.440961
-81.552282,83,143.546461
-46.696382,139,143.755992
-29.223923,161,143.984159
-56.672665,82,144.098358
-82.733281,105,144.253808
-37.848129,93,144.397397
-176.067869,162,144.653415
-68.367835,154,144.890117
-76.168488,66,144.993263
-50.068131,90,145.104414
-101.974811,111,145.285908
-126.898478,88,145.41647
-91.865733,72,145.51317
-7.047359,90,145.651135
-66.219091,115,145.811722
-42.20276,80,145.912146
-12.967825,136,146.099844
-70.15372,139,146.285789
-9.465664,95,146.427685
-48.427693,104,146.578019
-87.816782,72,146.691012
-84.627178,122,146.875131
-52.832039,123,147.075751
-84.458841,136,147.282157
-77.883066,143,147.486913
-17.404216,142,158.842069
-29.337436,136,159.042704
-205.719758,138,159.224481
-117.106119,137,159.413739
-82.159259,137,159.60613
-97.755251,82,159.719433
-53.241219,75,159.83365
-59.74461,165,160.063421
-87.38341,129,160.247987
-54.330747,138,160.458528
-62.340937,137,160.635073
-100.488857,110,160.78989
-73.399565,125,160.972532
-54.084914,165,161.18663
-40.80737,109,161.352425
-58.505233,137,161.524203
-62.921295,137,161.717177
-116.0556,82,161.856717
-17.72333,113,162.036911
-78.66305,80,162.156884
-84.12861,165,162.383748
-125.170694,93,162.511217
-78.690425,119,162.670497
-101.292972,103,162.828176
-85.011913,95,162.968578
-134.618765,102,163.102272
-50.561343,119,163.28933
-59.694077,153,163.524137
-127.234279,124,163.705725
-102.610084,108,163.878971
-63.32244,154,164.097723
-43.583517,70,164.193907
-86.289931,78,164.306995
-64.441074,123,164.47402
-67.030492,72,164.564231
-83.188465,90,164.688822
-61.35926,92,164.834707
-83.051583,125,165.028293
-78.071369,90,165.137607
-35.567849,154,165.377771
-46.959059,179,165.625487
-88.285444,91,165.757571
-74.049794,76,165.879017
-101.902269,75,165.994976
-63.086576,108,166.137856
-44.475611,157,166.394452
-127.816955,143,166.567632
-112.215893,61,166.647768
-32.474218,132,166.817783
-117.559862,143,167.042658
-181.548691,128,167.201519
-29.991236,160,167.424219
-75.966746,84,167.543813
-114.772503,116,167.722776
-73.064305,62,167.81292
-46.660088,100,167.948109
-32.363582,158,168.177018
-70.63504,102,168.30711
-75.444089,94,168.436885
-98.386934,79,168.536146
-57.889656,124,168.706671
-111.915402,133,168.90624
-51.803196,105,169.062686
-41.660034,80,169.189033
-54.763002,143,169.397941
-27.868988,130,169.558947
-48.398714,170,169.771628
-25.702391,106,169.916354
-50.347149,122,170.080917
-67.524761,94,170.212643
-1.226186,153,170.454942
-92.885956,161,170.669287
-53.33009,179,170.930413
-67.582788,79,171.044987
-34.649196,89,171.176712
10.511436,130,171.376682
-10.678947,152,171.598573
-42.281591,112,171.764279
-154.783598,132,171.931003
-180.393633,141,172.142748
-41.409702,74,172.255612
-48.06873,150,172.489342
-29.661905,106,172.620687
-61.753019,85,172.73248
-2.164653,113,172.888459
-96.355665,154,182.496788
-2.481465,143,182.683982
-100.285671,141,182.874674
-38.508801,120,183.038559
-46.252675,166,183.261125
-37.222946,79,183.35695
-118.862085,130,183.551952
-32.409431,129,183.759823
-66.735819,134,183.963141
-1.735798,103,184.103473
-26.371855,179,184.32006
-64.516828,123,184.5055
-37.164282,73,184.61146
-69.029573,79,184.717897
-80.1689,64,184.819652
-97.486846,63,184.909827
-20.563341,84,185.033331
-101.710888,138,185.227094
-46.367103,165,185.48508
-83.85228,135,185.682371
-117.867643,102,185.847632
-103.277089,109,186.009367
-66.258244,81,186.12633
-59.634162,184,186.400035
-25.707659,142,186.627862
-36.087217,81,186.723559
-278.386554,117,186.890725
-122.08233,89,187.036907
-24.544397,142,187.22419
-87.344774,115,187.395739
-66.230073,82,187.518436
-100.416066,107,187.672129
-68.61138,167,187.926272
-3.323093,109,188.06888
-94.463679,99,188.229115
