#{"t_start": 1767375129.1322083, "env_id": "CartPole-v1"}
r,l,t
20.0,20,1.578634
18.0,18,1.603405
36.0,36,1.658613
14.0,14,1.679156
23.0,23,1.713066
34.0,34,1.766299
14.0,14,1.788802
15.0,15,1.812177
16.0,16,1.837118
13.0,13,1.858137
24.0,24,1.902444
16.0,16,1.929294
25.0,25,1.969239
35.0,35,2.023374
16.0,16,2.04741
12.0,12,2.068276
27.0,27,2.117126
13.0,13,2.140162
24.0,24,2.181179
30.0,30,2.238678
71.0,71,2.359177
12.0,12,2.380464
9.0,9,4.089632
64.0,64,4.200594
27.0,27,4.248266
20.0,20,4.283494
23.0,23,4.322434
14.0,14,4.348393
13.0,13,4.369659
26.0,26,4.420424
25.0,25,4.464741
29.0,29,4.514884
28.0,28,4.567887
45.0,45,4.64867
23.0,23,4.691378
8.0,8,4.705816
10.0,10,4.724452
33.0,33,4.788325
10.0,10,4.806842
30.0,30,4.875185
14.0,14,4.91363
22.0,22,4.955157
21.0,21,5.007198
168.0,168,7.103818
43.0,43,7.17752
31.0,31,7.235024
31.0,31,7.284473
48.0,48,7.374787
103.0,103,7.551555
42.0,42,7.619187
36.0,36,7.688218
43.0,43,9.706819
36.0,36,9.775821
121.0,121,9.998727
67.0,67,10.120837
81.0,81,10.267843
37.0,37,10.339981
30.0,30,10.392955
109.0,109,10.585979
137.0,137,12.662199
77.0,77,12.796058
46.0,46,12.878363
188.0,188,13.192374
33.0,33,13.250592
154.0,154,15.38965
129.0,129,15.612161
229.0,229,16.025344
106.0,106,17.981204
345.0,345,18.587426
337.0,337,20.915863
29.0,29,20.967193
350.0,350,23.192263
243.0,243,23.630129
282.0,282,26.035082
284.0,284,26.575347
500.0,500,29.223425
500.0,500,31.856014
500.0,500,34.515066
500.0,500,37.200577
500.0,500,39.749032
500.0,500,42.320154
500.0,500,44.966831
500.0,500,47.625731
500.0,500,50.229404
500.0,500,52.830966
500.0,500,59.873169
500.0,500,62.483829
500.0,500,65.094239
500.0,500,67.77415
500.0,500,70.357335
500.0,500,72.905836
500.0,500,75.492745
500.0,500,78.104386
500.0,500,80.677583
500.0,500,83.325448
500.0,500,85.992719
500.0,500,88.671988
500.0,500,91.304471
500.0,500,93.854672
500.0,500,96.461251
500.0,500,99.11348
500.0,500,101.720308
500.0,500,104.297225
500.0,500,106.99812
500.0,500,109.635232
500.0,500,116.756986
500.0,500,119.42407
500.0,500,120.272128
500.0,500,122.776954
500.0,500,125.396073
500.0,500,127.905567
500.0,500,130.568781
500.0,500,133.244797
500.0,500,135.862825
500.0,500,138.390325
500.0,500,140.935152
500.0,500,143.550042
500.0,500,146.082383
500.0,500,148.667179
500.0,500,151.341903
500.0,500,153.987967
500.0,500,156.481847
500.0,500,159.096715
500.0,500,161.595283
500.0,500,164.168954
500.0,500,171.203624
500.0,500,173.758108
500.0,500,176.425359
500.0,500,179.022825
500.0,500,181.621286
500.0,500,184.197187
500.0,500,186.858786
500.0,500,189.481448
500.0,500,192.085051
500.0,500,194.658257
500.0,500,197.29891
500.0,500,199.938768
500.0,500,202.492838
500.0,500,205.10197
500.0,500,207.767393
