#{"t_start": 1767400045.602454, "env_id": "LunarLander-v3"}
r,l,t
-75.16849,61,1.705677
-358.886126,74,1.834594
-81.806512,62,1.962585
-393.121803,120,2.218119
-137.085463,87,2.384524
-150.196086,85,2.552281
-80.083266,121,2.790257
-23.885326,78,2.956558
-168.936553,82,3.128927
-131.20517,86,3.298498
-241.142883,84,3.472094
-123.017686,76,3.620314
-130.326533,105,6.330167
-145.472158,109,6.552906
-139.109185,73,6.689332
-144.411003,84,6.854757
-340.997776,114,7.070035
-123.460669,117,7.312629
-313.374994,99,7.508981
-108.681846,107,7.714681
-137.108445,63,7.847228
-325.122568,109,8.063031
-107.27153,71,10.54292
-324.448675,123,10.796367
-359.599939,170,11.129584
-204.620353,77,11.281926
-77.945192,62,11.405244
-129.505062,80,11.568431
-424.034934,135,11.847422
-205.076113,118,12.085055
-155.859357,83,12.247064
-112.901168,89,12.433084
44.810445,106,15.019377
-208.948044,201,15.405022
-16.954898,77,15.557486
-176.440835,91,15.750301
-185.362702,144,16.042066
-57.907073,85,16.2232
-141.304451,111,16.440151
-72.997111,85,16.608532
-56.187815,62,16.734252
-306.535666,99,16.930558
-127.851064,111,19.615968
-114.42399,123,19.848535
-121.804094,74,20.00222
-39.532214,73,20.154093
-196.225659,188,20.53005
-86.382852,162,20.857885
-76.649333,105,21.065933
-111.96559,181,21.438361
-228.968418,89,23.843215
-179.803067,184,24.200668
-119.568458,116,24.426027
-54.239347,73,24.575727
-115.660084,157,24.89544
-174.91515,108,25.108185
-451.426787,203,25.514244
-80.158978,109,25.731727
-283.410045,138,28.351716
-196.43582,133,28.608294
-64.276705,121,28.838215
-67.779256,119,29.083175
-70.980919,84,29.258382
-72.081118,78,29.412216
-97.43024,67,29.5454
-69.706699,171,29.897518
-376.012713,121,30.13978
-64.591374,84,32.75265
-263.935942,137,33.028411
-209.302347,122,33.257665
-69.710871,141,33.535149
-90.298796,178,33.905998
-151.254768,221,34.327408
-219.600978,174,37.210868
-195.502154,92,37.383553
-25.778848,150,37.699476
-252.523209,115,37.924523
-18.857744,130,38.189634
20.645608,92,38.383004
-257.520597,172,38.787917
-256.626814,150,39.09946
-39.878605,156,41.74589
-15.953508,128,42.011902
-26.752968,117,42.242675
-220.080455,160,42.579278
-60.952325,121,42.834694
-103.762699,142,43.122709
-115.685875,159,49.38731
-148.227582,142,49.655198
-64.978114,107,52.263383
-135.319925,176,52.602807
-253.541236,118,52.83159
-125.013562,87,53.012252
-29.621468,91,53.199273
-63.332807,122,53.446144
-35.314482,90,53.61963
-77.90272,125,53.869455
-277.05073,117,56.554492
-41.036279,148,56.843757
-29.586951,167,57.176221
-41.384277,130,57.429435
-89.894252,129,57.692063
-25.049222,128,57.941518
12.532009,104,58.150566
-73.017007,154,58.463954
-166.984795,175,61.195009
-60.901197,203,61.612339
-26.779541,174,61.96815
-31.78672,142,62.240136
-156.07899,165,62.579371
-106.800886,158,62.912188
-156.784741,117,65.61695
117.662529,1000,70.054515
-29.327745,175,70.390607
-133.238826,143,70.67817
-78.496889,156,70.984482
-61.848229,173,71.345654
2.666552,161,71.685004
-7.778641,184,72.073773
-32.333159,174,74.783037
33.200381,155,75.115942
-48.180954,135,75.390022
38.710883,139,75.66617
-26.351244,197,76.062224
53.985829,1000,80.490789
-46.134447,201,80.91865
