#{"t_start": 1767374909.3350074, "env_id": "CartPole-v1"}
r,l,t
27.0,27,1.268752
16.0,16,1.289902
20.0,20,1.316471
13.0,13,1.337561
22.0,22,1.370029
23.0,23,1.399727
15.0,15,1.421823
22.0,22,1.460123
17.0,17,1.4899
15.0,15,1.512062
14.0,14,1.533877
16.0,16,1.557371
22.0,22,1.592968
20.0,20,1.626888
14.0,14,1.650458
14.0,14,1.674318
13.0,13,1.694155
63.0,63,1.79984
18.0,18,1.829558
14.0,14,1.852195
16.0,16,1.876961
12.0,12,1.902167
26.0,26,1.946824
15.0,15,1.971708
22.0,22,2.013917
15.0,15,2.040861
15.0,15,3.75378
25.0,25,3.801504
22.0,22,3.838315
22.0,22,3.876035
14.0,14,3.901697
16.0,16,3.92794
19.0,19,3.958613
21.0,21,3.999437
29.0,29,4.050158
35.0,35,4.11723
13.0,13,4.140184
13.0,13,4.161221
17.0,17,4.191164
22.0,22,4.236851
34.0,34,4.292908
27.0,27,4.347173
33.0,33,4.398158
24.0,24,4.440377
43.0,43,4.510262
16.0,16,4.538608
18.0,18,4.56538
85.0,85,6.411246
35.0,35,6.476259
68.0,68,6.60125
29.0,29,6.652086
43.0,43,6.720904
36.0,36,6.78428
15.0,15,6.809346
17.0,17,6.8388
108.0,108,7.02305
31.0,31,7.077873
81.0,81,7.217817
67.0,67,8.954266
23.0,23,8.993139
79.0,79,9.135014
35.0,35,9.198621
42.0,42,9.271002
65.0,65,9.38351
26.0,26,9.429564
60.0,60,9.525465
22.0,22,9.563527
57.0,57,9.663791
146.0,146,11.589714
38.0,38,11.652703
149.0,149,11.910975
46.0,46,11.996724
66.0,66,12.107072
45.0,45,12.187166
48.0,48,12.272041
51.0,51,13.978919
108.0,108,14.162426
193.0,193,14.488417
127.0,127,14.706465
153.0,153,16.632915
131.0,131,16.867496
227.0,227,17.254982
20.0,20,17.29089
255.0,255,19.413853
206.0,206,19.753747
348.0,348,22.076427
161.0,161,22.353783
61.0,61,22.460144
166.0,166,24.381009
187.0,187,24.683024
201.0,201,26.834749
150.0,150,27.097897
353.0,353,29.344337
418.0,418,30.058989
500.0,500,32.559835
500.0,500,35.151069
500.0,500,37.773571
500.0,500,40.330646
500.0,500,43.041835
500.0,500,45.722153
500.0,500,48.177481
500.0,500,55.093839
500.0,500,57.653301
500.0,500,60.223993
500.0,500,62.826164
500.0,500,65.394776
500.0,500,67.977895
500.0,500,70.522637
500.0,500,73.031624
500.0,500,75.62352
500.0,500,78.248509
500.0,500,80.807389
500.0,500,83.447839
500.0,500,85.995694
500.0,500,88.579044
500.0,500,91.160553
500.0,500,93.678462
500.0,500,96.304761
500.0,500,98.913733
500.0,500,101.529308
500.0,500,104.033152
500.0,500,111.029054
500.0,500,113.656234
500.0,500,116.16969
500.0,500,118.790825
500.0,500,121.295774
500.0,500,123.879927
500.0,500,126.515936
500.0,500,129.076642
500.0,500,129.927307
500.0,500,132.499893
500.0,500,135.079898
500.0,500,137.612799
500.0,500,140.202118
500.0,500,142.787881
500.0,500,145.377332
500.0,500,148.028559
500.0,500,150.677458
500.0,500,153.394627
500.0,500,156.069695
500.0,500,158.610534
500.0,500,165.608921
500.0,500,168.09226
500.0,500,170.676844
500.0,500,173.278892
500.0,500,175.722335
500.0,500,178.346901
500.0,500,180.883847
500.0,500,183.415212
500.0,500,185.977685
500.0,500,188.557701
500.0,500,191.083822
500.0,500,193.63613
500.0,500,196.246774
500.0,500,198.768193
500.0,500,201.349758
500.0,500,203.990897
