#{"t_start": 1767373510.5864587, "env_id": "CartPole-v1"}
r,l,t
17.977551,18,1.097736
15.978972,16,1.099348
10.986905,11,1.100485
13.980707,14,1.101802
10.982783,11,1.104597
14.973274,15,1.106063
23.979676,24,1.108287
25.977086,26,1.11104
57.964285,58,1.119304
21.977165,22,1.121358
13.983403,14,1.122705
19.973504,20,1.124554
9.984532,10,1.130195
11.985291,12,1.131555
16.98118,17,1.133518
16.980391,17,1.135344
71.893245,72,1.143342
10.988448,11,1.144438
13.986642,14,1.145801
18.977998,19,1.147578
23.975682,24,1.151248
12.982177,13,1.152485
11.979386,12,1.153628
31.961691,32,1.156503
46.954006,47,1.162179
30.970555,31,1.164978
10.987474,11,1.166146
17.983612,18,1.167858
16.977565,17,1.17082
24.969507,25,1.173134
23.969658,24,1.17605
19.98127,20,1.178113
13.984007,14,1.180791
11.98727,12,1.181946
25.976764,26,1.18452
20.981955,21,1.186424
20.983765,21,1.189733
17.976768,18,1.191357
19.984648,20,1.193182
19.968422,20,1.195065
33.975401,34,1.199938
24.977781,25,1.204431
40.953736,41,1.208278
16.976745,17,1.209857
11.985629,12,1.213078
31.971447,32,1.226578
41.949029,42,1.266527
18.974262,19,1.284975
11.985682,12,1.299227
17.975892,18,1.31865
17.974912,18,1.338416
12.984922,13,1.350706
25.96762,26,1.378602
18.979087,19,1.398387
23.968253,24,1.426299
14.980172,15,1.443779
23.978045,24,1.46503
24.977447,25,1.487467
26.96093,27,1.506804
20.974869,21,1.521092
24.981952,25,1.549664
9.987534,10,1.557791
36.963053,37,1.583939
21.982318,22,1.605076
28.975975,29,1.639259
15.979991,16,1.661353
14.988676,15,1.679302
23.966692,24,1.699577
25.971972,26,1.721367
45.942832,46,1.777794
12.988298,13,1.791081
16.985475,17,1.808986
26.979731,27,1.84265
16.983653,17,1.860626
18.979126,19,1.881283
21.984707,22,1.89683
9.988209,10,1.908991
31.979081,32,1.935098
23.98031,24,1.959309
9.985754,10,1.965652
26.976898,27,1.998935
9.985981,10,2.008919
69.887319,70,2.07209
15.983503,16,2.094892
12.982976,13,2.108082
17.983164,18,2.123786
13.980088,14,2.134171
18.977401,19,2.156764
13.9779,14,2.173151
11.98415,12,2.182672
32.958654,33,2.217383
17.973003,18,2.231337
15.979624,16,2.252669
9.986256,10,2.266134
17.972663,18,2.285111
55.955269,56,2.353701
27.972186,28,2.3888
42.936851,43,2.443286
11.986768,12,2.457086
23.978309,24,2.484465
11.983324,12,2.501917
29.966424,30,2.537195
23.976476,24,2.562988
23.969278,24,2.585961
18.974047,19,2.608091
20.980464,21,2.629723
14.983604,15,2.646054
10.987523,11,2.656998
21.97276,22,2.67855
11.985059,12,2.687997
29.955633,30,2.710097
18.985507,19,2.731205
17.980637,18,2.746303
33.978712,34,2.779267
34.958719,35,2.814101
22.982063,23,2.835464
13.978837,14,2.860925
11.984339,12,2.875791
12.981983,13,2.890847
20.969966,21,2.913938
39.973526,40,2.962003
17.983525,18,2.985156
33.964137,34,3.01685
27.979811,28,3.048248
47.939255,48,3.1052
9.983895,10,3.116089
18.983102,19,3.138223
10.984363,11,3.148472
12.98042,13,3.169232
25.975645,26,3.20073
19.979346,20,3.223716
13.982719,14,3.240698
25.965292,26,3.271029
24.967117,25,3.29727
12.983342,13,3.313792
13.9794,14,3.3228
22.980018,23,3.35415
30.962933,31,3.388275
15.981367,16,3.406079
16.982957,17,3.423172
9.985484,10,3.432996
13.983665,14,3.44544
27.97174,28,3.465722
12.984718,13,3.474724
16.973567,17,3.490923
31.949029,32,3.520355
10.985355,11,3.538675
13.985133,14,3.55753
10.986252,11,3.570786
12.983492,13,3.588492
27.965286,28,3.619838
19.980939,20,3.642667
16.977007,17,3.657388
45.962702,46,3.700953
15.980857,16,3.713846
17.981825,18,3.736041
20.973231,21,3.759231
10.982927,11,3.768883
34.950431,35,3.799515
18.977081,19,3.814259
8.985762,9,3.8276
31.95306,32,3.852365
10.991186,11,3.866637
23.977702,24,3.894502
16.976312,17,3.919949
25.968197,26,3.938971
14.985245,15,3.952742
23.978039,24,3.985284
16.981615,17,4.00746
33.974093,34,4.048269
33.963096,34,4.074459
9.984434,10,4.093453
13.984786,14,4.111591
11.987242,12,4.125981
23.981788,24,4.154055
19.978071,20,4.177039
27.975778,28,4.207939
8.987308,9,4.21472
21.975709,22,4.233115
9.989009,10,4.240033
29.971788,30,4.276493
43.948684,44,4.335237
52.925538,53,4.39708
24.976906,25,4.431392
15.971962,16,4.449392
35.979853,36,4.478036
22.97189,23,4.496053
31.970409,32,4.538646
15.98159,16,4.556172
26.973492,27,4.583065
23.972322,24,4.602425
32.965724,33,4.633084
13.983666,14,4.656368
28.967842,29,4.689827
12.980901,13,4.704058
30.979382,31,4.740077
33.975828,34,4.776678
12.983729,13,4.791929
31.957441,32,4.818084
74.83241,75,4.89741
15.984528,16,4.919614
14.981967,15,4.938389
21.971454,22,4.970294
25.97556,26,4.995742
50.947866,51,5.056046
