#{"t_start": 1767389836.3878503, "env_id": "LunarLander-v3"}
r,l,t
-115.901234,99,1.260453
-72.518812,82,1.272189
-421.31209,114,1.287737
-377.362789,122,1.304078
-189.990047,130,1.323254
-270.129708,86,1.334837
-510.755589,105,1.349157
-329.481123,118,1.365216
-314.853054,119,1.384871
-74.448903,64,1.394227
-68.456667,62,1.40304
-148.815836,121,1.41919
-357.025374,66,1.432465
-329.116783,106,1.447016
-327.226632,89,1.458877
-343.810378,91,1.471804
-358.171772,72,1.485573
-170.237467,101,1.499503
-72.670973,66,1.508618
-77.477558,124,1.525204
-107.866115,116,1.54238
-125.143665,74,1.552323
-99.963459,75,1.562652
-367.692875,117,1.578361
-136.841457,79,1.593654
-178.206303,65,1.602705
-290.028425,92,1.615177
-73.092935,82,1.62883
-105.133846,62,1.63909
-114.209396,62,1.64766
-164.74707,78,1.65845
-107.092635,56,1.66616
-101.051775,80,1.678825
-94.852301,67,1.687976
-390.74109,106,1.702545
-278.424895,84,1.715914
-119.911816,75,1.729242
-146.147167,97,1.742775
-103.009465,80,1.753742
-134.434302,64,1.76249
-167.477442,89,1.775836
-328.600521,134,1.79351
-78.890201,75,1.804394
-111.568725,92,1.817108
-68.686458,97,1.83627
-218.221507,88,1.848988
-413.614061,127,1.866365
-117.297618,72,1.876093
-238.828602,106,1.891714
-252.213521,102,1.905194
-373.497818,93,1.918694
-96.968955,77,1.929971
-106.668499,64,1.943332
-103.293776,74,1.953525
-308.560457,113,1.968665
-132.347836,79,1.983862
-204.456181,92,2.006351
-147.015214,99,2.028755
-84.183443,63,2.043854
-287.631143,106,2.072888
-126.887781,116,2.102992
-141.314309,67,2.119676
-132.520012,81,2.139581
-242.639684,145,2.165389
-138.219854,124,2.191344
-381.358772,104,2.210385
-199.992458,110,2.227726
-173.128021,83,2.240318
-156.359007,142,2.263627
-493.841287,116,2.280855
-71.292675,61,2.290133
-104.172043,79,2.301987
-113.935865,102,2.319028
-118.146807,100,2.334284
-151.883269,73,2.346823
-224.677987,72,2.359396
-84.447845,62,2.370263
-110.482958,87,2.383039
-68.110698,78,2.394836
-109.82278,92,2.408431
-124.237891,70,2.420281
-355.736499,98,2.434247
-106.520412,77,2.445473
-153.595359,92,2.459431
-146.287184,63,2.470499
-228.948796,102,2.487837
-152.506285,122,2.504944
-113.941582,111,2.520957
-111.176845,99,2.536181
-121.814458,82,2.547835
-283.822007,126,2.565525
-194.257065,106,2.580656
-94.6867,96,2.595876
-152.420668,55,2.606476
-113.655087,99,2.620704
-76.381903,63,2.629798
-102.678559,79,2.642537
-362.63664,119,2.659063
-156.410938,75,2.669726
-142.079764,99,2.683224
-280.556669,98,2.697995
-204.926424,88,2.714209
-110.678462,126,2.731589
-131.480347,76,2.742528
-67.973389,74,2.756765
-83.118957,63,2.765826
-178.272007,103,2.780023
-180.64657,89,2.792118
-157.341815,90,2.805985
-424.104866,86,3.994571
-72.294776,88,4.121775
-462.353425,102,4.262897
-119.343238,124,4.42424
-66.667601,74,4.51891
-284.805823,96,4.629906
-187.433241,83,4.74939
-173.209703,70,4.850075
-128.778349,96,4.973181
-133.803213,94,5.101536
-135.725668,133,5.251434
-165.560875,91,5.385453
-144.999951,146,5.559424
-77.888275,68,5.646543
-154.158363,107,5.785269
-95.860995,68,5.879612
-62.265201,74,5.981516
-180.835364,119,6.124692
20.209135,67,6.209842
69.061997,1000,7.603117
-137.4866,103,7.740177
-172.95362,73,7.845872
-113.832199,92,7.971975
-156.731901,108,8.10994
-202.831929,119,8.275111
-90.123846,71,8.374594
-146.436496,71,8.451437
-100.29831,63,8.549772
-161.705099,83,8.667017
-88.885284,98,8.795673
-362.929985,87,8.923913
-164.032807,114,9.085886
-167.056688,86,9.205383
-109.04123,85,9.309709
-122.932939,95,9.432498
-142.495982,123,9.621866
-177.312885,114,9.786205
-35.08981,74,9.879336
-84.793401,97,10.009051
-210.211963,78,10.1162
-90.00221,62,10.206343
-126.065024,92,10.332706
-53.538507,65,10.412096
-153.599577,87,10.524916
-78.544323,77,10.641505
-113.566319,84,10.760997
-186.664927,86,10.884114
-134.427484,115,11.071116
-78.716221,87,11.194585
-271.202814,103,11.321871
-72.356856,111,11.449947
-266.383723,96,11.601248
-124.106723,95,11.738752
-169.804273,124,11.923793
-185.118018,76,12.009996
-97.160037,93,12.151749
-61.657901,70,12.231409
-97.035563,85,12.349604
-121.901104,93,12.50999
-107.120815,118,12.689718
-124.488486,116,12.845848
-119.348664,88,12.983732
-152.523153,86,13.09719
-126.689686,59,13.192625
-416.479649,160,13.426532
-104.313241,95,13.564163
-95.72925,138,13.772871
-6.403713,106,13.900002
-178.718656,110,14.061861
-171.046113,114,14.2041
-112.108364,99,14.325367
-71.305365,65,14.431927
-101.067999,89,14.565537
-169.322862,99,14.720082
-155.459918,98,14.852544
-257.702298,86,14.973998
-100.610736,129,15.167488
-203.881739,110,15.313089
-148.667291,80,15.432266
-231.560465,131,15.629871
-95.225701,71,15.725558
-82.894972,67,15.833853
-100.060631,69,15.921525
-83.966299,87,16.0442
-131.826305,120,16.215588
-76.887204,144,16.399178
-106.244753,121,16.539663
-177.845732,71,16.64682
-109.089306,120,16.820544
-188.190022,134,17.026669
-137.765541,132,17.192726
-226.228388,63,17.279454
-170.520936,74,17.39962
-214.852839,101,17.546232
-190.252703,75,17.649768
-108.395429,110,17.82921
-201.600524,73,29.868207
-194.836617,79,29.983002
-160.238075,97,30.104039
-104.563752,134,30.30243
-138.730879,62,30.367849
-97.189767,92,30.504617
-315.217679,115,30.672962
-102.897088,73,30.785058
-243.780459,98,30.915923
-49.639538,115,31.08357
-96.228154,90,31.204602
-246.253091,87,31.311318
-176.690051,95,31.430915
-175.050176,111,31.601273
-167.499227,69,31.681806
-89.505085,81,31.795995
-398.149766,127,31.976363
-137.550005,106,32.125659
-64.144705,75,32.246808
-248.544469,110,32.40255
-135.463528,93,32.547617
-102.253863,87,32.672327
-246.730705,112,32.805692
-159.27516,72,32.928002
-325.579633,101,33.067916
-80.610881,122,33.220747
-106.689557,125,33.385486
-173.073962,76,33.504319
-48.900778,136,33.696607
-179.748679,109,33.853758
-107.321673,67,33.9368
-283.828369,97,34.066895
-86.372724,129,34.242463
-9.356483,84,34.366964
-41.969892,86,34.490389
-131.299238,125,34.640515
-192.502332,126,34.821541
-72.138625,107,34.964878
-103.770112,130,35.156183
-109.885145,117,35.309063
-90.162472,66,35.384966
-91.159096,62,35.46344
-351.442252,87,35.581989
-103.659585,75,35.68531
-116.310072,85,35.79769
-165.972582,77,35.900295
-69.446675,109,36.057615
-67.950422,68,36.166664
-212.194939,107,36.308246
-126.976832,92,36.451547
-96.559689,69,36.551659
-93.608154,73,36.661553
-97.969358,100,36.802528
-135.777308,98,36.946519
-76.263687,109,37.085781
-66.297258,121,37.25394
-257.261336,147,37.449302
-137.014923,117,37.602213
-133.359138,105,37.770002
-212.470932,104,37.901345
-149.581131,106,38.059808
-129.338012,138,38.255631
-111.136926,81,38.340028
-327.023401,63,38.426543
-0.832146,80,38.527103
-65.759743,77,38.638391
-105.177034,90,38.76283
-71.742103,72,38.862367
-161.036267,88,38.997065
-161.120806,75,39.110693
-184.484006,73,39.202353
-106.031748,128,39.373926
-345.590033,80,39.486382
-288.103085,102,39.616207
-59.107373,148,39.837791
-85.023738,70,39.934983
-131.729723,103,40.082995
-139.101828,74,40.18534
-98.111444,88,40.310522
-85.283095,104,40.479543
-295.083206,108,40.611408
-225.71624,109,40.767242
-104.086914,111,40.910226
-129.922397,80,41.022897
-374.303536,105,41.161255
-53.786143,136,41.340795
-89.719455,73,41.427304
-182.530373,76,41.539613
-131.134078,63,41.662553
-119.647948,94,41.815903
-32.054571,69,41.936918
-118.614332,102,42.084235
-82.347879,84,42.221776
-105.095194,92,42.340883
-94.775539,96,42.485244
-186.908064,64,42.585054
-331.161533,106,42.746891
-112.793024,87,42.858006
-215.511443,82,42.96933
-204.133534,110,43.113036
-94.910241,99,43.260474
-311.175747,121,43.407173
-128.12071,97,43.546531
-241.766481,87,43.697133
-123.962054,131,55.741667
-169.385227,76,55.847772
-102.650293,125,56.004738
18.097024,98,56.158179
-86.859991,80,56.26961
-83.783822,130,56.461776
-122.376431,74,56.57113
-63.094428,79,56.688017
-96.729453,135,56.879829
-110.127251,78,56.994803
-241.459021,142,57.195473
-90.710714,143,57.392804
-79.041497,89,57.495571
-198.849476,151,57.681182
-151.375833,75,57.787905
-315.796181,93,57.908237
-222.469856,126,58.077151
-33.184384,78,58.199547
-147.743445,75,58.300991
-157.910681,105,58.438596
-89.700805,89,58.582076
-242.859901,115,58.722938
-69.820864,69,58.805073
-199.836877,71,58.921119
-78.48158,90,59.053304
-43.68303,74,59.139971
-59.642293,114,59.282617
-81.534242,74,59.397998
16.889664,153,59.616359
-77.411957,74,59.701323
-56.594701,123,59.86787
-148.310084,65,59.961893
-123.631783,85,60.085439
-83.497607,151,60.29322
-65.821574,66,60.395343
-168.499717,115,60.547983
-145.480686,103,60.716882
-112.611827,132,60.886787
-106.231763,80,61.018628
-77.455031,66,61.120326
-137.720039,127,61.301559
-79.175357,73,61.414218
-123.544712,71,61.503917
-124.914789,138,61.683773
-40.747877,67,61.772253
-116.097858,134,61.960789
-218.128324,126,62.120721
-79.839088,73,62.225904
-120.121956,91,62.365122
-62.001671,74,62.490119
-99.694126,77,62.590455
-163.748432,95,62.736913
-119.376495,66,62.824682
-230.942843,95,62.960629
-74.11898,66,63.057868
-169.10837,125,63.258182
-127.86953,141,63.455323
-206.191237,77,63.556796
-81.584674,114,63.728194
-332.329702,141,63.932351
-114.797537,109,64.102813
-154.222112,89,64.238712
-87.015967,115,64.390955
-94.431767,84,64.529837
-189.279424,127,64.691099
-87.42953,86,64.820049
-80.763847,77,64.914581
4.645851,87,65.067874
-109.714534,91,65.19826
-92.352376,73,65.309089
-113.131844,130,65.503055
-353.327024,134,65.693784
-237.039368,110,65.851974
-123.673883,123,66.006512
-81.814582,117,66.195458
-52.026499,122,66.367517
-92.114418,85,66.503819
-120.01868,83,66.63389
-121.285023,80,66.760705
-231.973731,118,66.941422
-27.938738,88,67.060684
-94.703876,113,67.219389
-84.077252,74,67.324743
-120.641305,79,67.441561
-349.701737,102,67.59041
-96.457104,138,67.782003
-103.136368,69,67.867116
-98.570161,103,68.010595
-134.20377,120,68.18519
-119.59381,107,68.337981
-73.049424,131,68.517807
-73.093018,76,68.644233
-168.997525,138,68.818323
-81.998759,113,68.982296
-135.185939,87,69.116448
-65.563081,83,69.225371
-128.146953,56,69.300797
-99.740506,76,69.404258
-93.572799,90,69.519735
-128.527507,72,69.620579
-113.840334,110,69.770265
-59.095657,85,81.57989
-121.885252,89,81.709103
-81.158638,110,81.885551
-65.582587,133,82.07136
-57.572142,75,82.162037
-129.535167,96,82.297708
-201.953967,88,82.420671
-43.576519,91,82.552045
-114.447037,96,82.664171
