#{"t_start": 1767374909.1621974, "env_id": "CartPole-v1"}
r,l,t
31.0,31,1.446052
9.0,9,1.458717
12.0,12,1.475211
18.0,18,1.499923
13.0,13,1.519976
18.0,18,1.547343
33.0,33,1.59152
27.0,27,1.639978
22.0,22,1.674246
16.0,16,1.699147
47.0,47,1.772514
13.0,13,1.794815
24.0,24,1.836363
16.0,16,1.861406
18.0,18,1.887999
28.0,28,1.934024
19.0,19,1.969729
29.0,29,2.017686
12.0,12,2.034477
12.0,12,2.058502
10.0,10,2.07679
24.0,24,2.117647
31.0,31,2.174222
13.0,13,2.198061
50.0,50,3.975701
22.0,22,4.012537
14.0,14,4.033808
35.0,35,4.097919
21.0,21,4.13139
24.0,24,4.177618
13.0,13,4.200433
15.0,15,4.226486
15.0,15,4.252627
21.0,21,4.295252
16.0,16,4.323024
13.0,13,4.346036
12.0,12,4.365735
17.0,17,4.400023
10.0,10,4.419646
18.0,18,4.450607
16.0,16,4.475065
14.0,14,4.507794
53.0,53,4.590265
14.0,14,4.617854
17.0,17,4.648144
29.0,29,4.691485
28.0,28,4.738122
26.0,26,4.784317
37.0,37,6.545825
56.0,56,6.647114
28.0,28,6.696633
45.0,45,6.77943
50.0,50,6.869272
67.0,67,6.978945
16.0,16,7.006417
23.0,23,7.049795
22.0,22,7.083656
26.0,26,7.122968
17.0,17,7.155864
22.0,22,7.193861
52.0,52,7.289418
63.0,63,7.394198
64.0,64,9.12511
23.0,23,9.163923
57.0,57,9.267739
62.0,62,9.378436
94.0,94,9.542132
10.0,10,9.558074
16.0,16,9.586774
36.0,36,9.642387
36.0,36,9.704124
34.0,34,9.761825
31.0,31,9.817681
38.0,38,9.883613
109.0,109,11.746796
83.0,83,11.884096
145.0,145,12.14237
63.0,63,12.256461
118.0,118,12.462988
15.0,15,14.105812
101.0,101,14.274923
156.0,156,14.537856
141.0,141,14.780143
212.0,212,16.805634
337.0,337,17.393022
210.0,210,19.438653
225.0,225,19.81807
209.0,209,21.889915
427.0,427,22.631048
261.0,261,24.710183
445.0,445,27.272485
287.0,287,27.764466
373.0,373,30.04345
285.0,285,32.149341
500.0,500,34.720342
500.0,500,37.375577
500.0,500,39.948328
500.0,500,42.513374
500.0,500,45.359495
500.0,500,47.786937
500.0,500,50.348126
500.0,500,55.533696
500.0,500,58.142023
500.0,500,60.706282
500.0,500,63.3074
500.0,500,65.873492
500.0,500,68.453647
500.0,500,70.979384
500.0,500,73.511272
500.0,500,76.087895
500.0,500,78.728057
500.0,500,81.280066
500.0,500,83.918169
500.0,500,86.473327
500.0,500,89.053328
500.0,500,91.626508
500.0,500,94.153852
500.0,500,96.78878
500.0,500,99.368453
500.0,500,102.000461
500.0,500,104.513088
500.0,500,111.488649
500.0,500,114.11266
500.0,500,116.641992
500.0,500,119.247745
500.0,500,121.774503
500.0,500,124.353822
500.0,500,127.006477
500.0,500,129.545675
500.0,500,132.134329
500.0,500,134.700229
500.0,500,137.224158
500.0,500,139.810287
500.0,500,142.416378
500.0,500,144.998669
500.0,500,147.648964
500.0,500,150.285291
500.0,500,153.00803
500.0,500,155.667015
500.0,500,158.222589
500.0,500,160.82011
500.0,500,167.721885
500.0,500,170.28459
500.0,500,172.904966
500.0,500,173.764416
500.0,500,176.203947
500.0,500,178.817525
500.0,500,181.361844
500.0,500,183.900534
500.0,500,186.443051
500.0,500,189.022015
500.0,500,191.561821
500.0,500,194.105154
500.0,500,196.72174
500.0,500,199.24908
500.0,500,201.829063
500.0,500,204.468947
