#{"t_start": 1767408742.3001215, "env_id": "LunarLander-v3"}
r,l,t
-247.158831,101,1.548165
-118.692005,131,1.794195
-88.287414,74,1.944961
-271.987003,133,2.200654
-96.983253,81,2.366719
-395.127545,119,2.6092
-360.915749,101,2.79503
-452.795495,82,2.958629
-138.766759,72,3.10916
-117.12505,71,3.252782
-109.445087,76,5.804943
-247.743688,105,6.021278
-102.469897,70,6.164428
-478.52648,95,6.36557
39.280895,77,6.519471
-164.506935,139,6.791553
-119.074868,84,6.962142
-200.709641,121,7.190248
-244.470558,101,7.395899
-248.095547,94,7.575922
-107.369591,64,7.712214
-298.361796,107,10.214324
-66.4028,66,10.350756
-107.834917,123,10.610392
-251.089094,109,10.829083
-136.743247,87,11.003888
-214.820058,89,11.189652
-89.781772,77,11.348905
-202.920413,133,11.623916
-82.913376,109,11.846957
-177.013485,73,11.994794
-80.221801,116,14.633689
-222.519722,120,14.881953
-41.92267,147,15.180254
-141.898644,158,15.480219
-364.645738,112,15.704128
-91.029155,78,15.867395
-66.256751,67,16.00406
-127.211452,93,16.194551
-58.770437,68,16.325382
-164.595876,114,16.546089
-280.975978,163,19.204032
-147.0454,95,19.388702
-68.041855,91,19.573752
-94.027775,126,19.830501
-79.630399,86,19.991738
-13.763315,91,20.171283
-135.949497,94,20.360383
-117.291283,131,20.617079
-352.595741,120,20.863645
-54.261786,136,23.478314
-58.525061,110,23.688787
-48.753185,69,23.832683
-69.996347,79,23.99636
-67.909219,114,24.22437
-331.33831,98,24.419277
-234.894702,95,24.609499
-332.209735,140,24.890409
-135.077743,126,25.142574
-78.100536,85,25.300569
-85.076715,138,27.979001
-159.523323,79,28.13175
-89.694257,121,28.363801
-70.413078,123,28.616865
-121.993206,105,28.829572
-348.53337,129,29.090801
-95.52133,96,29.270717
-68.401429,76,29.423558
-101.838174,77,29.586157
-109.442015,121,29.832599
-163.003037,92,32.323101
-229.464124,138,32.600513
-123.6385,117,32.831845
-299.750648,123,33.072617
-277.23471,155,33.374184
-328.778062,94,33.56748
-96.049575,105,33.773147
-294.121674,100,33.97598
-84.544571,169,36.650846
-150.253037,154,36.955195
-243.380345,130,37.211111
-59.223213,124,37.453642
-113.177099,93,37.648701
-138.171636,101,37.858437
-76.485339,147,38.160722
-77.69048,92,38.351155
-148.614243,85,38.53059
-66.553834,138,41.261043
-113.21043,76,41.420851
-124.357564,106,41.645305
16.741587,125,41.89604
-77.355417,88,42.110344
-80.434114,112,42.342621
-105.894125,136,42.622924
-41.615644,148,48.598735
-38.484015,148,51.225147
-219.812261,189,51.604695
-53.874265,183,51.958177
39.196144,103,52.1598
-175.101714,194,52.554053
-93.431262,111,52.77242
-51.902031,154,53.069449
-70.457267,167,55.740969
-94.759419,202,56.157054
-81.228749,143,56.447636
-154.25121,162,56.773034
-180.178252,200,57.189146
-240.681747,101,57.396111
-206.373661,200,60.105472
-216.750108,145,60.398313
-121.70732,136,60.671656
38.497403,1000,65.146181
-59.478635,148,65.436397
-88.170373,226,65.866506
-1.191006,127,66.120729
-187.122079,200,68.867702
-32.955728,194,69.25918
-130.915771,216,69.668634
-133.315732,156,69.993652
-30.430553,144,70.265307
-12.104766,103,70.466679
-13.737623,133,70.723777
-58.580528,176,73.428347
-53.566715,151,73.723018
-111.906917,208,74.147873
7.269313,136,74.432851
13.957393,112,74.648138
33.177678,181,74.995247
23.287982,1000,79.302313
-19.187974,234,82.139153
-66.059777,252,82.637729
-13.632667,178,83.007693
-21.207687,265,83.513473
-148.651046,193,83.884873
-89.887676,225,86.666341
-77.98823,206,87.050019
-10.852252,267,87.58521
-48.684938,174,87.936099
-146.795358,311,90.888777
-160.920843,266,91.388226
-167.605226,355,99.610381
-24.059571,308,102.650614
93.336088,1000,104.686104
56.960663,1000,109.094213
-83.540485,438,112.336489
-41.193379,306,112.967025
-68.444019,363,116.048505
-241.416034,627,117.266771
-24.069621,364,120.37189
101.034662,1000,122.276915
-65.020836,1000,126.58227
-93.621026,652,130.254343
-87.286084,602,133.830551
58.010754,1000,138.157738
205.058515,897,142.330971
-60.724194,533,160.033451
194.16806,626,163.752308
208.487043,513,164.766125
220.959846,590,168.187979
211.41549,481,169.14139
185.366883,612,172.690339
195.264088,553,173.726168
244.425448,499,176.997181
170.364627,562,178.107849
172.238095,451,181.340256
166.391352,495,182.327987
230.333478,589,185.790686
239.849463,539,186.845262
178.958488,634,190.409089
216.823656,704,194.153057
161.078002,838,198.158606
216.932634,486,199.131339
147.073696,791,219.214392
223.43455,452,220.102852
173.240735,644,224.007094
187.636562,517,225.062166
252.516082,422,228.199909
241.669462,506,229.193249
248.385819,377,232.351128
249.232549,432,233.205057
219.45445,432,234.082388
232.039203,418,237.200468
219.156931,414,238.002799
226.00147,359,240.980158
263.524694,376,241.729321
228.867857,342,242.383808
215.020977,586,245.91526
218.701181,409,246.72176
-178.17421,479,250.068316
-51.432328,308,250.684725
-4.135578,285,251.246579
221.53459,364,254.395074
215.828457,387,255.160513
225.943946,360,255.854135
236.175595,368,258.969462
231.523934,331,259.616621
-14.132108,286,268.943624
209.730561,342,272.023568
7.917786,267,272.535048
251.632108,405,273.347266
220.627293,359,276.374558
257.621216,309,277.009965
250.373888,356,277.724217
94.362149,608,281.316965
192.432724,336,282.03645
9.30729,1000,286.375983
-10.341787,292,289.344802
233.569531,317,289.964391
-122.105863,667,293.747971
236.612658,764,295.292522
246.432025,333,298.172059
169.457345,424,299.007545
259.156778,470,299.94462
266.629993,345,302.952596
256.080385,284,303.492472
222.133669,464,306.809534
-0.039651,307,307.414092
-6.491286,274,307.952854
207.390082,321,308.57553
247.860324,340,311.579567
197.792565,409,319.641444
247.363163,334,320.308022
251.598503,363,323.422128
254.507134,291,323.989344
240.069383,391,327.015557
238.884879,296,327.59633
11.18633,179,327.941195
246.759773,310,328.562981
241.65682,298,331.495934
32.635037,180,331.85383
234.763195,307,332.438843
256.444329,437,333.322961
249.168787,322,336.329662
238.807618,313,336.971353
74.681352,1000,341.248334
238.765911,294,341.835444
250.843267,307,344.890893
247.647417,298,345.46576
234.59439,297,346.073088
230.74859,370,349.222391
69.006707,1000,353.603271
86.980877,1000,357.990772
248.171801,293,358.574649
168.448754,564,359.750438
224.556999,311,362.784271
59.059894,1000,373.849494
127.075359,1000,378.306728
161.226129,342,378.972628
220.445604,521,380.012918
3.949871,216,382.827792
256.457428,514,383.821514
255.172496,272,384.34041
236.771477,368,387.30309
226.745142,259,387.813261
228.957483,286,388.33897
244.158517,292,391.25065
-168.892778,396,392.040753
233.469238,304,392.626062
220.397619,309,395.598861
251.416134,301,396.184244
223.068823,327,396.811836
255.108735,249,397.314174
212.838357,746,401.216456
218.13013,403,404.462128
190.219932,358,405.187389
243.903147,287,405.761204
135.230039,447,409.03481
76.151513,1000,420.631176
-130.789381,507,421.649794
186.084952,385,424.712025
-0.313659,227,425.159707
29.106256,189,425.536803
175.512821,474,426.475089
245.254162,295,429.520225
-5.341305,174,429.863277
191.67882,499,430.87587
162.553483,923,435.09448
263.253671,255,435.594782
270.767878,286,438.530644
14.745247,171,438.870436
255.650101,283,439.44774
230.920973,275,439.982879
231.731463,259,442.870338
139.135149,986,447.188513
196.250408,306,447.809426
258.846413,241,448.295895
219.193865,315,451.351792
86.381889,1000,455.650182
125.175376,1000,457.632615
6.136886,164,460.304366
6.668183,191,460.680278
234.828334,297,461.295866
-9.549213,260,461.831782
268.203118,298,470.410362
184.443662,259,470.940141
100.194403,1000,475.244378
68.026215,1000,479.54723
238.249099,361,480.292085
9.797475,231,480.752068
252.789129,340,483.771159
