#{"t_start": 1767403959.9754615, "env_id": "LunarLander-v3"}
r,l,t
-231.377571,142,1.833762
-80.161376,115,2.049168
-104.222687,89,2.226322
-248.469004,113,2.453469
-376.572444,129,2.718084
-201.654555,111,2.949458
-132.679062,73,3.101596
-129.656725,99,3.290072
-101.192183,61,3.412464
-95.988041,61,3.538832
-295.016663,139,6.195229
-484.558533,84,6.370925
-235.974524,90,6.564327
-319.654404,155,6.881901
-138.779552,115,7.122573
-245.451874,135,7.389802
-89.449459,64,7.526104
-251.769962,102,7.7386
-395.08023,87,7.921581
-104.837706,75,8.078615
-146.197343,97,10.641015
-70.594179,66,10.782296
-104.440395,126,11.041223
-290.388169,143,11.375074
-122.803599,77,11.533317
-96.703885,69,11.694624
-15.512043,102,11.905612
-87.515648,67,12.035637
-230.622791,82,12.193405
-358.213745,116,12.424413
11.992738,109,15.069205
-157.941309,97,15.259667
-169.539133,122,15.505253
-83.675998,97,15.690456
-465.015231,168,16.028891
-103.635027,83,16.194156
-158.340756,89,16.375059
-153.052792,84,16.549396
-252.77026,117,16.789768
-192.088115,108,17.010766
-388.760049,163,19.642595
-117.874928,108,19.871674
-173.917773,129,20.139436
-47.65659,101,20.339633
-60.84663,128,20.598071
-60.328342,96,20.795565
-66.101621,97,21.001239
-303.112342,131,21.274316
-233.510308,109,21.498977
-64.166367,151,24.332256
-298.865627,138,24.614574
-219.86315,137,24.899014
-148.740889,180,25.251356
-405.913861,216,25.695866
-85.507888,205,28.489135
-295.07767,156,28.809485
-58.57057,93,28.991693
-305.957937,81,29.145844
-113.61213,87,29.324057
-158.011883,106,29.54205
-107.135453,87,29.703518
-479.316595,120,29.935666
-104.283095,115,30.160225
-183.161594,148,30.451441
-285.124606,149,33.100319
-235.597571,129,33.363151
-62.604335,93,33.553124
-300.705393,180,33.916035
-84.863056,179,34.271759
-252.265615,135,34.560348
-128.605102,183,34.92067
-105.408349,116,37.520468
-99.657329,111,37.744415
-53.445029,192,38.129377
-130.757454,135,38.389827
-100.659248,141,38.679201
-305.557658,127,38.922002
-297.227782,160,39.243286
-206.521208,223,42.023505
-350.209541,192,42.405777
-230.584379,180,42.7701
-222.536912,228,43.247262
-129.849318,200,52.498204
-241.752881,229,55.288985
-165.75426,205,55.714729
-41.623161,108,55.930367
-30.638062,146,56.231561
-221.708967,231,56.70489
-46.512833,118,56.93398
-32.288971,115,59.5319
-104.393901,151,59.82719
-65.390382,153,60.135027
-56.706187,162,60.443575
-84.238355,175,60.762651
49.9553,159,61.083398
-30.426874,168,63.812439
-93.899165,178,64.159086
-215.77888,232,64.620112
-5.985789,144,64.912657
6.47724,170,65.227288
-115.307427,254,65.726217
-147.865373,86,68.223339
-86.501593,284,68.788272
111.238276,1000,73.133636
-59.309694,153,73.449053
-71.885398,185,73.804999
40.470485,127,74.043629
-42.749571,147,74.32643
26.667441,1000,78.787854
-8.899174,267,81.66382
-153.467396,210,82.0901
-62.412156,242,82.600595
-0.920567,246,83.118775
-115.637403,215,85.993113
-32.241047,195,86.392332
-44.187595,228,86.851149
-8.857914,211,87.282198
-15.363205,204,87.68401
-1.118823,183,90.388593
-7.774043,245,90.866072
-68.75094,269,91.410439
-22.228833,302,92.024985
-24.641588,235,94.816525
27.197124,340,95.495179
131.757628,1000,116.530698
2.007404,223,116.974386
77.511659,1000,121.323419
-125.078682,392,122.111904
168.357192,484,125.463801
105.601864,1000,129.83348
103.594173,1000,134.207816
72.173231,1000,138.570758
91.617582,1000,143.084446
85.731309,1000,147.590979
113.772432,1000,151.917075
98.492196,1000,156.365672
93.782467,1000,177.071201
127.236296,503,178.12009
102.07725,1000,182.42758
122.371705,1000,186.768639
124.328461,1000,191.193052
214.090726,757,195.079283
115.670184,1000,199.502429
-30.883067,275,200.045751
234.021734,484,203.676016
218.577411,352,204.389435
