#{"t_start": 1767404755.392895, "env_id": "LunarLander-v3"}
r,l,t
-196.90107,106,1.510442
-102.037076,78,1.652723
-89.74021,61,1.771269
-200.36335,121,2.010936
-104.414549,62,2.13974
-13.886047,110,2.364237
-131.393349,100,2.559227
-139.763078,98,2.736028
-150.887174,108,2.942374
-312.412119,126,3.194447
-106.067501,84,5.662118
-74.817369,66,5.789019
-88.782141,74,5.969086
-125.045853,81,6.153984
-164.569176,107,6.370541
-4.887837,113,6.603687
-130.897766,108,6.816241
-304.470067,95,7.029342
-55.54417,80,7.191732
-74.245212,81,7.367657
-185.222478,82,7.535696
-244.102615,115,10.350505
-75.078621,82,10.518387
-88.663191,68,10.658437
-100.770755,67,10.794419
-92.955387,81,10.956596
-491.072821,128,11.216125
-222.61241,88,11.387682
-164.205255,101,11.589225
-137.174109,87,11.747247
-210.270986,111,11.983211
-100.326394,87,12.149805
-73.024758,66,12.277597
-81.289662,120,15.101341
-89.762848,65,15.235744
-97.409337,68,15.370017
-64.677814,92,15.558252
-246.285955,110,15.781293
-77.979271,108,15.987548
-40.433235,145,16.262986
-58.971525,66,16.398389
-122.098448,96,16.598567
-154.475764,121,16.842228
-97.053103,80,17.010402
-227.338592,101,19.642129
-107.874631,112,19.860648
-108.901444,82,20.028675
-249.995609,105,20.235465
-118.783784,143,20.533021
-210.715783,126,20.788336
-118.666032,93,20.95999
-88.136339,107,21.158126
-41.44325,94,21.355111
-97.107126,153,24.02155
-115.774977,89,24.204895
-49.369344,100,24.397784
-79.340274,81,24.555772
-126.741956,109,24.770167
-145.39518,95,24.952883
-38.610934,95,25.144167
-144.187191,164,25.468223
-103.152231,100,25.662021
-126.605959,94,25.83751
-59.515669,149,28.520598
-103.947397,132,28.784124
-200.063844,155,29.088602
-63.129648,86,29.26487
-20.284333,90,29.442765
-92.866552,81,29.610719
-67.88669,113,29.840445
-41.460093,115,30.06593
-244.674132,97,30.253419
-44.165343,119,32.932401
-112.245787,108,33.151259
-88.257243,170,33.491306
-94.830106,109,33.711756
-45.00527,150,34.015123
-134.71273,167,34.351218
-260.13817,163,34.694454
-73.991178,185,38.03247
-95.934731,143,38.444411
-133.548038,124,38.754673
-112.137167,156,39.101977
-172.269576,173,39.460125
-270.959667,199,39.859891
-251.992052,155,42.645157
-345.042239,199,43.054694
28.940939,122,43.306733
-0.349467,109,43.530565
-50.698027,177,43.886568
-65.073471,133,51.406237
-321.477309,243,54.286463
-193.875141,200,54.680331
-161.20053,188,55.062095
-80.332952,118,55.290918
-0.716057,165,55.631527
-173.267902,332,56.310415
-197.763532,202,59.00809
-199.743318,212,59.440894
52.822431,1000,63.73888
-32.895906,180,64.109081
-32.753816,232,64.568241
-16.620122,134,64.837294
-18.002394,127,67.546119
-13.944806,164,67.874772
-71.296817,176,68.234144
-6.151226,149,68.545131
-18.388925,204,69.028445
-37.77383,185,69.429526
133.627623,1000,73.808944
-43.212176,179,76.533862
-35.225151,204,76.91512
-50.476361,198,77.29615
154.399724,1000,81.84429
13.163731,170,82.176803
35.137667,1000,86.498323
8.93395,255,87.024578
-6.955798,150,87.337058
-124.559876,445,90.740362
-156.979509,198,91.157762
-210.589948,271,91.715705
92.023066,1000,104.919111
-125.324114,234,107.779893
136.370618,1000,112.035205
-47.121931,234,112.487512
-21.416818,205,112.866499
97.228209,1000,117.26342
82.825501,1000,121.60057
