#{"t_start": 1767372793.446879, "env_id": "CartPole-v1"}
r,l,t
13.985896,14,1.102533
27.978863,28,1.105594
9.990704,10,1.106996
46.963038,47,1.112034
21.983173,22,1.115896
10.987533,11,1.116981
39.957,40,1.121168
30.978295,31,1.124233
15.983679,16,1.12729
24.986895,25,1.129695
22.982126,23,1.13193
41.962619,42,1.135974
13.989883,14,1.144263
29.980775,30,1.150109
13.985868,14,1.152495
27.977068,28,1.156408
42.970612,43,1.163412
33.980014,34,1.167095
27.962572,28,1.169869
26.986631,27,1.172495
14.982497,15,1.175386
16.986429,17,1.177056
8.989529,9,1.177963
13.990436,14,1.179327
19.98576,20,1.182735
14.989598,15,1.1842
17.984079,18,1.185909
18.989665,19,1.187728
16.987379,17,1.190691
9.987838,10,1.191728
52.976679,53,1.197276
16.985578,17,1.199099
45.963524,46,1.207582
15.988737,16,1.209105
26.979199,27,1.211486
11.98559,12,1.212584
22.988809,23,1.216562
33.976031,34,1.2196
19.980947,20,1.221424
18.986932,19,1.223179
20.983292,21,1.226658
19.987474,20,1.228651
27.983411,28,1.245129
8.989978,9,1.249906
11.991164,12,1.261495
19.98613,20,1.279513
14.987843,15,1.293187
19.983372,20,1.31571
19.977133,20,1.337456
28.979196,29,1.363983
9.991427,10,1.3713
35.970085,36,1.405582
33.985731,34,1.44869
11.988367,12,1.459533
27.973997,28,1.487989
16.98708,17,1.504645
15.985259,16,1.524517
20.985497,21,1.551343
22.98649,23,1.576702
15.985942,16,1.593071
16.985065,17,1.614383
14.986321,15,1.631241
26.981549,27,1.666359
53.953396,54,1.723325
13.98625,14,1.746532
16.986342,17,1.765082
23.985997,24,1.785855
29.968232,30,1.809455
40.977358,41,1.841312
21.983633,22,1.8615
15.989718,16,1.879791
28.97274,29,1.915442
11.985247,12,1.932868
28.982507,29,1.966468
12.988502,13,1.980689
19.982794,20,1.999578
31.967118,32,2.026127
9.991403,10,2.034577
12.989572,13,2.043518
17.983145,18,2.056328
26.987615,27,2.092437
15.981972,16,2.108202
24.986809,25,2.127499
12.990401,13,2.139153
11.989756,12,2.150686
41.961936,42,2.187404
11.988417,12,2.201195
30.985559,31,2.237128
40.981312,41,2.288222
25.98768,26,2.324341
37.979515,38,2.365898
9.989116,10,2.37965
11.989356,12,2.395115
25.971662,26,2.42393
21.98252,22,2.451351
26.983351,27,2.479777
15.983945,16,2.502078
31.969858,32,2.541968
20.98256,21,2.567793
27.969136,28,2.59703
27.971986,28,2.635273
9.990874,10,2.643878
19.990031,20,2.665786
13.989571,14,2.682747
18.984626,19,2.7037
23.982713,24,2.724488
21.984039,22,2.75233
14.988112,15,2.770387
22.985251,23,2.789375
34.984429,35,2.83068
16.984125,17,2.853165
10.99152,11,2.866825
10.985908,11,2.88215
13.988335,14,2.895796
26.966447,27,2.927739
29.985265,30,2.965735
13.987709,14,2.983375
22.984791,23,3.011311
11.989586,12,3.024775
11.990899,12,3.038681
18.984851,19,3.068604
15.985622,16,3.087184
13.985534,14,3.100819
43.968748,44,3.141191
29.987136,30,3.182014
23.982241,24,3.205554
15.987274,16,3.217847
12.989436,13,3.227727
9.989676,10,3.240736
16.984619,17,3.262818
16.988142,17,3.285916
23.987856,24,3.306094
12.987927,13,3.323285
15.985707,16,3.342121
12.987424,13,3.355963
85.965619,86,3.45616
10.992195,11,3.474217
14.983722,15,3.4892
22.984659,23,3.521116
43.975283,44,3.573773
17.98149,18,3.601036
14.985077,15,3.619396
23.983392,24,3.646424
10.989591,11,3.660081
15.988907,16,3.682199
17.986029,18,3.701987
36.965294,37,3.739287
26.979438,27,3.769944
9.989404,10,3.783352
