#{"t_start": 1767374909.1929123, "env_id": "CartPole-v1"}
r,l,t
15.0,15,1.394037
15.0,15,1.414199
62.0,62,1.503269
10.0,10,1.518152
18.0,18,1.540504
29.0,29,1.588324
14.0,14,1.612566
18.0,18,1.640959
30.0,30,1.684725
38.0,38,1.746962
17.0,17,1.775823
16.0,16,1.803427
57.0,57,1.89334
20.0,20,1.930405
13.0,13,1.952061
21.0,21,1.986853
13.0,13,2.005561
11.0,11,2.027674
20.0,20,2.063123
25.0,25,2.10638
15.0,15,2.133708
18.0,18,2.167282
12.0,12,2.188204
14.0,14,3.899379
15.0,15,3.929647
25.0,25,3.971628
25.0,25,4.014505
24.0,24,4.057447
24.0,24,4.096536
12.0,12,4.115159
61.0,61,4.22715
23.0,23,4.273416
33.0,33,4.329392
10.0,10,4.350799
30.0,30,4.406111
12.0,12,4.426784
13.0,13,4.446146
10.0,10,4.468829
18.0,18,4.5018
17.0,17,4.527112
14.0,14,4.548326
15.0,15,4.57718
13.0,13,4.600275
34.0,34,4.653712
12.0,12,4.673202
36.0,36,4.734066
17.0,17,4.763505
9.0,9,4.779233
121.0,121,6.698136
40.0,40,6.764802
61.0,61,6.867539
50.0,50,6.954912
22.0,22,6.991719
41.0,41,7.063366
18.0,18,7.088588
17.0,17,7.122264
57.0,57,7.221778
13.0,13,7.248453
88.0,88,9.019529
87.0,87,9.166189
135.0,135,9.408895
30.0,30,9.460692
88.0,88,9.607612
28.0,28,9.649364
73.0,73,9.781052
110.0,110,11.647679
162.0,162,11.922956
93.0,93,12.084359
134.0,134,12.319926
51.0,51,12.410255
212.0,212,14.397305
46.0,46,14.469652
74.0,74,14.590879
70.0,70,14.70897
131.0,131,16.604425
182.0,182,16.919996
52.0,52,17.013089
164.0,164,17.303951
158.0,158,19.249208
220.0,220,19.625323
159.0,159,19.886766
253.0,253,22.048952
500.0,500,24.540473
305.0,305,25.056799
368.0,368,27.491558
445.0,445,29.897752
389.0,389,32.176441
500.0,500,34.752626
500.0,500,37.410566
500.0,500,39.981485
500.0,500,42.541073
500.0,500,45.392406
500.0,500,47.820886
500.0,500,50.377705
500.0,500,57.298675
500.0,500,59.8638
500.0,500,62.460305
500.0,500,63.337886
500.0,500,65.900263
500.0,500,68.48453
500.0,500,71.010571
500.0,500,73.544844
500.0,500,76.119742
500.0,500,78.760218
500.0,500,81.314762
500.0,500,83.947932
500.0,500,86.501942
500.0,500,89.083407
500.0,500,91.657955
500.0,500,94.184937
500.0,500,96.818169
500.0,500,99.400205
500.0,500,102.024745
500.0,500,104.54273
500.0,500,111.518198
500.0,500,114.136863
500.0,500,116.676389
500.0,500,119.272003
500.0,500,121.805002
500.0,500,124.381603
500.0,500,127.031781
500.0,500,129.580948
500.0,500,132.163837
500.0,500,134.718822
500.0,500,137.253946
500.0,500,139.835709
500.0,500,142.450928
500.0,500,145.02615
500.0,500,147.668074
500.0,500,150.301751
500.0,500,153.038172
500.0,500,155.705249
500.0,500,158.2571
500.0,500,160.85053
500.0,500,167.751636
500.0,500,170.310434
500.0,500,172.932164
500.0,500,175.367862
500.0,500,177.993177
500.0,500,180.539657
500.0,500,181.388728
500.0,500,183.922948
500.0,500,186.473958
500.0,500,189.056591
500.0,500,191.588644
500.0,500,194.133239
500.0,500,196.752107
500.0,500,199.278523
500.0,500,201.859264
500.0,500,204.49609
