#{"t_start": 1767376906.6700654, "env_id": "CartPole-v1"}
r,l,t
11.982531,12,1.333579
17.986211,18,1.357465
24.957156,25,1.393967
22.976601,23,1.433872
35.957359,36,1.489624
25.969357,26,1.535368
13.984941,14,1.554496
10.985354,11,1.572001
25.978136,26,1.61358
13.982966,14,1.640826
22.977845,23,1.67821
10.98762,11,1.696904
16.983787,17,1.723955
19.982633,20,1.760765
9.988949,10,1.777299
9.984898,10,1.79309
30.95543,31,1.844081
44.958908,45,1.921034
13.982633,14,1.942095
17.97755,18,1.982077
30.946464,31,2.031063
21.975309,22,2.066335
30.967055,31,2.123181
10.986878,11,2.1425
18.977295,19,3.893543
17.978907,18,3.924477
10.98284,11,3.948516
31.967933,32,3.99886
30.967191,31,4.055431
19.972742,20,4.089863
19.981813,20,4.128016
34.964003,35,4.188526
25.969286,26,4.231496
18.985943,19,4.262242
46.923564,47,4.350991
26.970477,27,4.403369
54.938042,55,4.500565
44.965624,45,4.579869
92.91032,93,4.746786
16.977701,17,4.777785
31.976228,32,6.515249
14.979046,15,6.542285
23.974216,24,6.58454
42.938755,43,6.658528
56.899422,57,6.763073
83.934498,84,6.914333
115.825551,116,7.126322
63.894476,64,7.245886
39.95376,40,7.333515
48.947924,49,9.102929
28.959341,29,9.15908
158.664934,159,9.432089
78.905691,79,9.575086
18.975206,19,9.610555
77.917603,78,9.763648
114.582655,115,9.966596
133.632972,134,11.888201
108.76771,109,12.069599
208.555416,209,12.437039
299.184943,300,14.722963
277.523177,278,15.220128
159.282701,160,17.211241
212.371305,213,17.606253
220.234164,221,19.745694
236.010814,237,20.160962
441.100555,442,22.697724
484.946899,487,25.295599
498.674127,500,28.009305
499.038676,500,30.6056
499.088424,500,33.093591
499.303891,500,35.544533
499.220662,500,38.197846
499.558783,500,40.815349
499.515952,500,43.309895
499.37168,500,45.830532
499.458498,500,48.616746
499.577949,500,51.4052
499.652131,500,58.521993
499.533289,500,61.140962
499.588965,500,63.681938
499.557517,500,66.250358
499.601848,500,68.765176
499.663269,500,71.318454
499.723544,500,72.207902
499.637167,500,74.828534
499.723381,500,77.449636
499.636106,500,80.071889
499.769357,500,82.699413
499.781298,500,85.312706
499.715964,500,87.943949
499.752492,500,90.565722
499.688583,500,93.193295
499.643496,500,95.731651
499.734943,500,98.392976
499.620251,500,101.042475
499.652827,500,103.641804
499.794817,500,106.187429
499.838892,500,113.281062
499.869319,500,115.797936
499.846139,500,118.339547
499.85845,500,120.932537
499.887605,500,123.533341
499.791843,500,126.090141
499.891904,500,128.68754
499.818355,500,131.373743
499.859532,500,134.012993
499.923143,500,136.621097
499.895993,500,139.348536
499.925897,500,141.89414
499.853549,500,144.432358
499.760121,500,147.035759
499.918702,500,149.755464
499.924899,500,152.274875
499.931056,500,154.877001
499.909123,500,157.522531
499.925115,500,160.050195
499.949201,500,162.623601
499.909278,500,169.919384
499.930963,500,172.478064
499.930014,500,175.024358
499.895363,500,177.58245
499.916715,500,180.226721
499.9108,500,182.837697
499.882296,500,185.461966
499.912587,500,188.000807
499.932194,500,190.679207
499.910252,500,191.544379
499.868853,500,194.114627
499.878569,500,196.706014
499.91334,500,199.36473
499.920357,500,201.928902
499.924304,500,204.634203
499.930051,500,207.183633
