#{"t_start": 1767405562.4771566, "env_id": "LunarLander-v3"}
r,l,t
-89.176693,123,1.734526
-119.349709,98,1.923435
-46.126819,87,2.092462
-127.716728,86,2.264259
-62.542178,94,2.448896
-113.767277,84,2.608185
-141.586415,98,2.800082
-248.130139,77,2.956426
-230.722004,83,3.127228
-232.690742,92,3.320183
-141.980393,60,3.448627
-166.460941,83,6.046838
-170.3947,142,6.334253
-199.021803,129,6.593151
-315.667371,99,6.799234
-187.288859,98,7.00602
-199.372421,103,7.213542
-129.357227,84,7.383763
-204.009232,106,7.600362
-274.267774,112,7.831193
-111.84174,84,8.003448
-225.20105,138,10.683757
-120.121932,80,10.835109
-258.613525,90,11.025461
-370.684741,139,11.303499
-124.204203,124,11.557045
-297.941993,105,11.766678
-304.126092,132,12.037274
-89.947724,76,12.191462
-152.917539,64,12.321498
-242.503452,80,12.477886
-57.073601,119,14.945953
-317.224021,123,15.185817
-495.195341,84,15.346883
-263.762438,105,15.566357
-56.722549,92,15.75697
-266.044566,159,16.07236
-68.452279,129,16.333478
-70.759118,120,16.577986
-271.046131,96,16.781751
-73.706588,85,19.279554
-193.661273,134,19.546799
-31.250461,109,19.775613
-323.270702,149,20.095552
-14.738644,153,20.410645
-111.243843,110,20.633831
-279.84335,154,20.938397
-8.341386,74,21.089758
-83.171575,96,23.63986
-314.47711,113,23.876398
-277.241112,90,24.061965
-126.792888,129,24.320629
-218.932429,100,24.51966
-271.620864,180,24.874244
-94.666607,101,25.069648
-175.035616,165,25.404199
-379.529288,103,25.59817
-59.01478,178,28.262092
-257.677366,84,28.432686
-255.677299,112,28.659147
-191.631561,132,28.934743
-403.201105,103,29.138814
-256.249132,99,29.329823
-169.55698,143,29.623987
-270.279023,131,29.884919
-311.195751,136,32.542781
-47.274326,88,32.724046
-58.259715,110,32.941568
-24.180331,112,33.171418
-54.522734,82,33.340825
-292.355388,126,33.600276
-267.644752,115,33.819921
-71.130192,91,33.998435
-65.987684,87,34.174884
-201.519519,110,34.386487
-65.970116,123,37.017078
-107.661666,149,37.317408
-224.066783,127,37.582245
-130.660671,140,37.86867
-65.544883,198,38.267984
-34.47511,133,38.53645
-9.122782,203,41.446132
-223.578784,118,41.682843
-134.147973,143,42.027271
-182.044314,199,42.437949
-122.274914,219,42.891426
-129.687793,93,46.601172
-218.552087,157,46.910659
-46.405656,135,49.483928
-43.873526,142,49.769187
5.660995,131,50.030578
-317.178913,190,50.413794
-153.719912,203,50.830617
-56.14602,151,51.131428
-27.784964,261,53.919432
-301.969596,181,54.284808
-44.988991,151,54.581301
31.937675,126,54.826517
-283.482778,169,55.164163
-12.651643,125,55.418234
-91.146714,208,58.132886
-99.170545,124,58.378492
0.053665,134,58.653569
18.933157,140,58.927181
-38.852571,129,59.178184
-74.182144,157,59.487899
-166.328278,178,59.848823
101.787619,1000,64.190357
-66.945809,146,66.776521
-43.337545,224,67.203586
31.048536,219,67.641024
-0.513829,156,67.938085
-13.392617,133,68.196744
-69.505363,196,68.597564
18.544166,131,71.220548
-83.487502,260,71.744699
-17.517111,175,72.091518
17.08384,175,72.436965
-161.397189,205,72.849361
-99.337998,177,75.533493
-449.987997,195,75.914754
-141.735514,337,76.57042
-270.917546,221,77.002355
-183.380915,307,79.973809
16.544389,1000,84.300888
35.354769,233,84.769296
-106.689651,275,85.384725
-111.943321,450,86.271853
-59.232929,201,89.027358
1.981944,307,89.628653
-136.807938,307,99.299618
-190.401657,423,102.759197
-68.423666,363,103.474068
-218.879453,298,104.079137
77.073904,1000,108.422537
-8.082324,1000,112.86615
0.632621,1000,117.21312
-86.518153,546,120.68064
-261.838734,770,124.524333
-173.778831,900,126.350574
-8.19929,1000,130.696631
166.178124,826,134.683897
-112.119044,686,138.347059
48.609918,1000,159.028476
-76.01697,533,160.091979
-111.342401,530,163.631201
204.643116,613,164.871707
94.90077,1000,169.10156
44.127066,1000,173.613063
112.407967,1000,178.110302
177.657963,520,181.416256
197.491848,462,182.344336
125.156078,832,186.516257
-64.214284,330,187.155311
57.444808,1000,191.455204
78.237758,1000,195.727926
163.91748,613,199.53864
194.507774,591,215.34253
-64.552867,392,216.113599
220.958924,535,219.526065
196.343049,365,220.254429
184.06741,462,221.209936
209.134497,633,224.906568
145.938277,404,225.710548
219.501766,427,228.949465
173.121646,571,230.076298
-136.391292,526,233.521902
-74.923387,295,234.099797
-11.548578,431,237.315237
82.572688,1000,241.653341
209.832423,423,242.533906
156.506618,674,246.17985
105.586031,1000,250.548177
-44.951965,473,251.480903
226.983843,418,252.316969
-78.410816,310,255.309996
197.889653,430,256.162881
180.773068,363,269.449344
-37.019374,298,270.057902
168.712459,341,270.747653
164.886486,479,274.14116
222.869202,470,275.051775
243.628755,330,275.704041
-54.173554,165,278.390967
-76.143149,283,278.944692
-23.824747,251,279.447534
-67.047785,270,279.990939
80.430851,1000,284.346482
191.347201,310,287.31246
259.051277,354,288.022456
173.149887,518,289.048811
222.97132,506,292.341726
-124.8637,297,292.983604
231.466603,735,296.826014
