#{"t_start": 1767373739.7720847, "env_id": "CartPole-v1"}
r,l,t
28.968924,29,1.107449
9.986219,10,1.108478
10.985591,11,1.109562
35.963961,36,1.112792
12.985883,13,1.115562
15.977236,16,1.11707
16.974373,17,1.118641
18.978986,19,1.120898
36.964979,37,1.126617
26.976193,27,1.129157
14.985495,15,1.130575
12.987195,13,1.131779
22.977913,23,1.138918
9.988111,10,1.139956
28.970288,29,1.142694
17.98095,18,1.144334
10.985291,11,1.146829
10.984065,11,1.14792
45.964522,46,1.152014
10.985534,11,1.15331
31.977358,32,1.1576
46.948947,47,1.16178
15.979138,16,1.163256
25.965226,26,1.165694
33.959957,34,1.170692
15.975364,16,1.172174
18.974063,19,1.17387
21.979211,22,1.175867
23.976683,24,1.179529
14.982322,15,1.180918
10.989061,11,1.182358
16.976596,17,1.184245
12.985079,13,1.186855
29.972816,30,1.189538
15.986246,16,1.190989
65.916146,66,1.196781
30.971817,31,1.201257
17.982802,18,1.205545
24.975187,25,1.207932
18.982554,19,1.209691
9.987564,10,1.212155
26.970883,27,1.214576
11.985201,12,1.2157
11.982188,12,1.217014
13.979569,14,1.219683
16.97776,17,1.221486
13.984429,14,1.232896
14.979375,15,1.244555
26.966483,27,1.2721
14.981398,15,1.287117
25.979915,26,1.305053
10.984391,11,1.316843
10.98509,11,1.328758
14.989163,15,1.338679
19.967521,20,1.351777
18.978099,19,1.365377
14.986174,15,1.383725
15.979972,16,1.400406
11.986639,12,1.412632
66.920013,67,1.488482
28.960094,29,1.519629
13.98641,14,1.53073
19.979978,20,1.550156
35.949614,36,1.589509
19.980361,20,1.608232
19.978839,20,1.623353
17.971157,18,1.639514
59.916212,60,1.709734
13.986166,14,1.729861
30.969223,31,1.765902
28.971983,29,1.795525
32.984133,33,1.820745
30.977463,31,1.855259
26.961305,27,1.878078
11.983224,12,1.892581
24.980925,25,1.917126
14.986721,15,1.93479
14.979105,15,1.951978
19.980842,20,1.977907
15.980253,16,1.994583
20.979801,21,2.020814
15.986719,16,2.032642
10.986812,11,2.044217
9.985245,10,2.057124
29.972138,30,2.096991
50.953149,51,2.139692
16.980169,17,2.158162
9.987899,10,2.171114
15.984907,16,2.19277
11.984751,12,2.210743
13.985654,14,2.225303
48.934444,49,2.263436
25.978496,26,2.294973
12.983953,13,2.314201
20.964079,21,2.333207
26.98148,27,2.364025
39.970092,40,2.408301
27.961479,28,2.436269
26.97771,27,2.463032
12.982403,13,2.476725
14.978881,15,2.498123
11.985094,12,2.511564
13.9821,14,2.525999
8.986921,9,2.539705
21.977633,22,2.563465
14.981416,15,2.575409
17.9718,18,2.587479
15.985773,16,2.599559
12.985511,13,2.614617
23.98109,24,2.632871
12.978947,13,2.647461
15.986357,16,2.661164
32.972544,33,2.688992
39.97088,40,2.719607
10.986164,11,2.728729
23.97993,24,2.751365
21.980321,22,2.774722
14.982969,15,2.786869
43.952757,44,2.821459
11.988417,12,2.830745
20.978857,21,2.848928
17.982369,18,2.869567
12.986046,13,2.881304
34.961579,35,2.919394
19.976994,20,2.946099
14.982789,15,2.964211
22.964579,23,2.990002
14.986606,15,3.002925
16.983349,17,3.026687
18.98156,19,3.044037
9.989468,10,3.056473
11.984711,12,3.071609
25.976299,26,3.109673
21.982938,22,3.129759
24.971659,25,3.157462
13.98068,14,3.167477
20.979391,21,3.199567
21.971601,22,3.224072
15.985172,16,3.242474
13.981226,14,3.260399
32.959012,33,3.296343
33.957888,34,3.335406
