#{"t_start": 1767373043.3402896, "env_id": "CartPole-v1"}
r,l,t
14.986472,15,1.174929
48.966726,49,1.18012
9.990283,10,1.181175
28.9816,29,1.18381
25.976979,26,1.188039
16.990665,17,1.189625
17.989075,18,1.191653
21.986613,22,1.193717
19.97937,20,1.197074
16.983177,17,1.198686
9.990276,10,1.199678
13.988405,14,1.201012
12.986077,13,1.20728
23.9775,24,1.209756
11.98824,12,1.21102
45.947362,46,1.215204
22.980615,23,1.218959
12.988872,13,1.220211
10.987918,11,1.221283
14.984796,15,1.222905
13.986229,14,1.225839
35.975188,36,1.229177
23.974943,24,1.231404
13.989619,14,1.232715
16.990048,17,1.235685
11.989017,12,1.236872
22.987009,23,1.239369
18.976743,19,1.241299
25.987773,26,1.245398
18.985884,19,1.247149
38.959273,39,1.251612
19.985514,20,1.253901
14.989303,15,1.257001
21.984458,22,1.259156
26.985172,27,1.261643
15.983268,16,1.263119
42.975306,43,1.268482
13.985925,14,1.26984
11.990518,12,1.272968
12.985378,13,1.274939
23.977921,24,1.278838
16.986901,17,1.280714
23.988578,24,1.282926
10.988997,11,1.283969
12.987122,13,1.286567
16.983885,17,1.288198
17.987534,18,1.28989
35.971233,36,1.293399
25.984557,26,1.314334
30.981181,31,1.339177
20.984888,21,1.355922
25.976865,26,1.384651
17.980031,18,1.404844
9.987705,10,1.41644
33.973316,34,1.446967
12.990065,13,1.46087
16.984318,17,1.484382
9.991746,10,1.496588
18.987257,19,1.517733
40.965917,41,1.558822
10.990349,11,1.573839
15.98493,16,1.590466
15.989952,16,1.611506
21.988825,22,1.633336
72.939039,73,1.721531
25.982005,26,1.749533
9.991989,10,1.762543
16.98453,17,1.780111
55.959134,56,1.846195
42.974891,43,1.894259
16.986633,17,1.912315
14.983495,15,1.932571
34.974874,35,1.972706
14.984046,15,1.988996
13.990828,14,2.006295
13.984696,14,2.019236
21.975138,22,2.045485
26.986614,27,2.074821
20.9856,21,2.102141
30.979259,31,2.134789
14.989996,15,2.15865
15.984095,16,2.177721
13.990009,14,2.195755
24.982957,25,2.223205
14.986115,15,2.244709
18.980833,19,2.265998
11.991535,12,2.278842
19.985343,20,2.299761
30.981351,31,2.338675
18.982607,19,2.362152
17.985013,18,2.383972
12.984832,13,2.40219
32.984323,33,2.442214
21.980896,22,2.464322
13.982449,14,2.483866
8.989101,9,2.495346
34.966047,35,2.539164
12.988679,13,2.551953
7.991487,8,2.558855
9.991058,10,2.571677
14.988745,15,2.589515
15.983804,16,2.612127
32.961111,33,2.653189
40.985594,41,2.698703
13.98266,14,2.719415
16.98509,17,2.742335
14.981845,15,2.757164
18.985747,19,2.780288
14.983297,15,2.800348
11.991268,12,2.812498
29.980574,30,2.849204
11.986801,12,2.863878
33.97722,34,2.910275
22.979033,23,2.942425
18.982617,19,2.962647
14.980519,15,2.978126
18.987103,19,3.005243
18.983198,19,3.027313
25.984555,26,3.060283
25.966171,26,3.092149
56.972587,57,3.156882
24.984049,25,3.191459
12.989082,13,3.205305
11.990429,12,3.219765
10.989844,11,3.23687
11.991498,12,3.251625
10.98807,11,3.265395
32.983006,33,3.302931
17.985949,18,3.320766
30.976111,31,3.351568
15.985597,16,3.370268
19.980674,20,3.39739
13.988955,14,3.41476
21.988201,22,3.438972
12.987499,13,3.457008
10.986035,11,3.467881
29.977622,30,3.516296
15.98637,16,3.53478
21.982331,22,3.558379
