#{"t_start": 1767402429.7963252, "env_id": "LunarLander-v3"}
r,l,t
-396.937618,144,1.819805
-170.397723,68,1.957054
-92.899299,74,2.099545
-265.401676,70,2.22503
-127.274758,106,2.435562
-143.890857,104,2.646822
-79.166853,92,2.824377
-403.990868,110,3.046042
-82.853388,59,3.175821
-164.102048,88,3.36488
-97.685991,58,3.480361
-253.219813,123,6.144324
-331.405932,121,6.389375
-118.735917,99,6.588482
-260.604119,127,6.83514
-208.887062,89,6.994109
-199.03543,96,7.196448
-193.235754,106,7.414542
-198.166252,116,7.654365
-127.551011,63,7.777491
-124.111542,78,7.926444
-277.532002,94,10.470064
-163.307039,69,10.602636
-127.384929,102,10.807065
-118.570733,100,11.004474
-126.37805,108,11.227183
-155.726064,109,11.450597
-121.997143,92,11.634188
-125.235834,117,11.88533
-68.708969,95,12.079917
-127.782213,113,12.298883
-115.367064,87,14.795162
-192.029071,106,15.016916
-140.691659,84,15.179759
-95.440781,94,15.370182
-251.827775,119,15.613109
-370.627899,165,15.948777
-68.076792,96,16.145704
-278.094206,92,16.337452
-208.16012,92,16.522972
-115.603028,74,16.671316
-62.234344,68,16.812221
-257.301227,133,19.447019
-130.319224,112,19.671545
-44.975472,88,19.851408
-183.12341,135,20.123603
-87.422488,99,20.33056
-119.054574,123,20.579958
-263.026936,120,20.825939
-259.84211,143,21.119907
-135.363144,110,23.654572
1.365181,99,23.852464
-267.864557,136,24.119373
-126.928169,141,24.401093
-126.544523,133,24.662817
-86.4048,111,24.885961
-233.394728,85,25.049723
-73.846115,100,25.257421
-57.66916,101,25.449617
-174.583424,88,25.622642
-91.833412,105,28.092203
-75.261058,74,28.250371
-144.276432,123,28.490643
-43.244013,167,28.831148
-111.65209,155,29.13976
-285.979833,146,29.432381
-23.518779,126,29.688504
-60.294513,111,29.910418
-173.31121,103,32.452239
-52.214574,80,32.611773
9.479637,111,32.8229
-103.921498,167,33.160413
-99.33841,69,33.296373
-37.742037,93,33.465168
-52.131206,152,33.778002
-83.573725,120,34.024294
-31.274401,114,34.255883
-182.990622,115,36.752602
-9.579576,172,37.092377
-28.509331,125,37.337256
-37.431964,159,37.652444
-26.100771,163,37.960782
-268.16467,124,38.216177
-248.803481,180,38.555696
-39.763712,127,41.107894
-50.64442,109,41.335809
-65.696233,175,41.691575
-84.468743,228,42.135619
-191.53303,182,42.505374
-321.524347,160,47.736804
-13.284065,167,50.305318
-56.013244,191,50.685645
-25.569654,172,51.049892
7.19152,1000,55.528086
-274.924801,181,55.908994
-28.867825,202,56.318671
-491.940956,218,59.129662
-192.87075,160,59.454266
-92.488741,177,59.815131
-220.320612,196,60.18388
-171.933656,178,60.552835
-144.109895,204,60.960794
-297.763681,179,63.75359
-48.451822,165,64.089576
-43.175634,143,64.371932
-28.70746,178,64.725344
-87.9487,189,65.109857
-4.950445,217,65.54285
9.399102,135,68.180907
24.1976,254,68.691783
-179.40953,215,69.130213
-168.65665,205,69.55189
-31.405494,167,69.893735
-146.717502,233,72.771839
-66.781013,241,73.271567
27.884787,139,73.53866
-111.256877,193,73.907602
-122.641543,252,74.430607
-128.308615,186,77.178468
4.664047,148,77.477065
-22.21822,199,77.887192
46.956161,137,78.167845
-19.094454,243,78.642556
-168.07426,197,81.389022
-114.393973,164,81.698701
-10.995029,192,82.086118
-97.431412,191,82.470191
-153.548489,177,82.792223
