#{"t_start": 1767388408.0385444, "env_id": "LunarLander-v3"}
r,l,t
-211.616803,106,1.205834
-166.936527,120,1.222851
-97.693675,122,1.243096
-183.810342,89,1.255251
-121.055853,87,1.268908
-318.637163,78,1.279487
-105.794214,134,1.297682
-252.564607,74,1.30977
-204.28734,80,1.322457
-114.843206,73,1.3325
-180.097896,98,1.345255
-165.805699,109,1.359321
-410.543313,90,1.384134
-106.376931,101,1.39857
-274.10621,104,1.411997
-292.123178,138,1.432144
-114.769415,92,1.445581
-152.694659,83,1.456493
-155.245698,86,1.467521
-166.964465,58,1.475557
-119.942649,68,1.485999
-345.749061,94,1.497966
-3.276565,126,1.514605
-93.40737,71,1.524669
-103.711709,64,1.535108
-120.828596,94,1.550429
-172.631365,72,1.559999
-274.282729,103,1.575619
-175.96991,107,1.591364
-287.12912,89,1.603154
-426.270247,95,1.616197
-104.301963,71,1.625743
-98.032638,75,1.637405
-153.162112,67,1.647119
-85.194321,69,1.656641
-150.341857,121,1.672971
-170.816926,89,1.688882
-244.147258,133,1.706997
-312.061997,98,1.719685
-86.86091,78,1.730173
-137.459699,76,1.742055
-269.212138,74,1.752067
-410.740749,90,1.764164
-254.090899,78,1.774988
-340.922257,92,1.788789
-296.229519,93,1.804657
-198.134669,116,1.820533
-201.330017,65,1.829497
-123.639298,89,1.843051
-166.471494,124,1.859564
-222.42699,96,1.872533
-338.936015,100,1.885936
-293.339126,137,1.906784
-165.417436,77,1.922987
-121.470107,121,1.944423
-87.004541,61,1.95311
-99.851755,62,1.971475
-80.829338,108,1.989015
-85.666214,120,2.015259
-127.248548,102,2.043905
-106.249434,72,2.060525
-245.528028,76,2.072436
-446.2371,91,2.086668
-244.365081,138,2.114246
-128.500145,106,2.132816
-87.335844,94,2.148069
-68.411848,75,2.160172
-126.47813,118,2.182522
-206.998514,101,2.20067
-228.597465,111,2.217573
-159.01919,84,2.230681
-126.661758,70,2.241528
-109.871231,131,2.264024
-86.149158,90,2.2786
-283.044937,89,2.294559
-443.571427,93,2.308673
-246.447214,82,2.322675
-181.964555,123,2.340908
-157.764993,115,2.357993
-373.371479,109,2.373187
-445.437754,90,2.387827
-96.51234,66,2.397621
-104.673183,108,2.413408
-87.27072,58,2.424632
-247.190476,108,2.442131
-138.06589,65,2.451761
-108.022731,88,2.464198
-373.652055,94,2.477491
-80.421582,103,2.49359
-218.440092,97,2.507582
-181.989787,98,2.521807
-128.6469,83,2.533802
-175.383822,70,2.548552
-195.504222,75,2.55937
-157.778899,64,2.568554
-121.038049,86,2.580549
-50.285375,138,2.600993
-163.705807,95,2.614216
-43.018864,85,2.62612
-104.423903,88,2.638089
-88.84359,72,2.652967
-180.176878,84,2.665142
-277.409842,98,2.678804
-232.088317,104,2.692809
-70.845285,85,2.706429
-116.865472,89,2.718737
-116.642863,107,2.733232
-359.429004,79,4.156685
-494.647254,101,4.313187
-274.846279,113,4.459496
-54.526721,66,4.533931
-283.580972,98,4.664147
-180.86117,80,4.770708
-142.083106,104,4.914475
-311.597889,107,5.064527
-260.761766,154,5.262028
-384.527981,93,5.379917
-103.165263,96,5.511137
-132.348312,63,5.586512
-81.680847,80,5.694904
-54.848512,101,5.833729
-212.092832,81,5.929248
-127.901395,89,6.040117
-105.239856,89,6.16151
-140.367017,84,6.304041
-77.642056,67,6.411166
-175.181113,127,6.580964
-93.382442,88,6.704603
-245.516408,72,6.819426
-101.586119,126,7.008283
-192.236399,71,7.114297
-208.732483,136,7.27732
-227.4641,84,7.386157
-102.7586,68,7.474077
-119.247656,82,7.600003
-193.375629,129,7.779525
-148.368799,92,7.914032
-97.159553,66,8.018065
-216.995067,82,8.130847
-210.264238,115,8.267604
-240.317273,86,8.388162
-325.455998,102,8.546459
-205.694666,77,8.655993
-58.310097,110,8.790376
-86.121317,62,8.888097
-136.824473,115,9.06551
-249.76558,113,9.226139
-156.842168,79,9.341339
-108.412792,72,9.446949
-157.458965,88,9.572164
-135.102476,88,9.686718
-104.082249,100,9.805441
-111.517197,150,10.03694
-416.041263,95,10.173975
-278.396557,82,10.292995
-144.795093,70,10.38031
-161.865433,94,10.523883
-104.054821,114,10.677287
-184.180113,123,10.85229
-421.268014,127,11.010744
-361.761717,107,11.178426
-223.591059,84,11.300153
-117.710259,88,11.416426
-83.426719,97,11.550516
-107.660132,69,11.637645
-143.143507,66,11.73827
-201.141151,80,11.835319
-122.449408,99,11.959251
-147.55828,77,12.076774
-75.592755,90,12.199042
-90.95546,74,12.296656
-197.360093,93,12.417494
-112.23827,68,12.519459
-193.96239,96,12.649332
-358.912547,129,12.808723
-67.52516,63,12.897717
-145.648546,86,13.012757
-198.417791,98,13.141653
-280.84162,112,13.304064
-112.125449,62,13.404728
-140.325897,68,13.496937
-74.494453,113,13.653208
-133.96264,83,13.760413
-49.887573,89,13.886741
-111.659779,109,14.024975
-90.454985,83,14.143226
-126.698968,84,14.248449
10.562783,68,14.357386
-102.680983,110,14.521788
-173.653749,83,14.649384
-112.058568,103,14.781766
-108.294444,107,14.945701
-335.260767,120,15.113305
-150.398702,127,15.281496
-156.88411,111,15.408504
-203.496009,90,15.518376
-254.132879,113,15.686324
-49.135431,69,15.77592
-63.128332,74,15.867918
-197.293206,80,15.993846
-77.036759,70,16.10853
-334.731024,141,16.294754
-236.587868,114,16.47018
-240.607439,104,16.609423
-91.33768,81,16.712529
-124.966833,75,16.814595
-172.883381,100,16.94475
-106.934026,92,17.073529
-153.939981,99,17.212032
-325.142788,86,17.317904
-334.303075,133,17.490258
-251.969654,118,17.644507
-113.942136,69,17.746306
-193.529476,105,17.884437
-175.020422,125,29.848139
-142.189407,84,29.989768
-184.05929,77,30.130256
-412.719054,84,30.258671
-109.614001,106,30.41663
-95.685165,62,30.512025
-199.695882,132,30.693293
-164.690716,82,30.798782
-202.692858,125,30.970687
-48.970788,118,31.105978
-96.200208,136,31.306799
-97.344403,102,31.472432
-74.560891,72,31.58093
-104.567571,130,31.737533
-108.631205,64,31.824306
-109.735386,95,31.954329
-115.770143,114,32.117002
-60.990066,102,32.272293
-90.359254,124,32.452098
-264.436375,110,32.572832
-106.598771,92,32.692964
-96.012757,75,32.793758
-9.71526,146,33.000705
-143.503083,97,33.13295
-82.077927,139,33.343523
-126.034065,59,33.42444
70.111113,1000,34.815793
-194.456611,93,34.959234
-372.282087,92,35.093481
-122.003486,100,35.233618
-118.002694,72,35.345282
-64.252715,75,35.447366
-185.032572,72,35.546079
-42.803771,126,35.719388
-90.115098,78,35.818892
-124.560165,101,35.940339
-143.324528,107,36.084654
-249.691639,125,36.317293
-98.853852,96,36.459743
-87.901546,89,36.573622
-150.589645,143,36.784177
-162.329793,143,36.984123
-186.580686,116,37.135495
-90.748083,104,37.279846
-328.828096,98,37.426845
-121.501177,85,37.55446
-345.802373,165,37.813654
-170.600717,83,37.929744
-105.297479,95,38.047414
-66.154156,73,38.128533
-213.622113,94,38.266075
41.413078,166,38.507602
-137.921093,96,38.629729
-153.623981,101,38.75626
-79.68013,141,38.968297
-139.57617,114,39.138094
-109.40281,60,39.211218
-117.390086,91,39.334938
-107.182988,91,39.473559
-142.966491,94,39.602724
-74.750162,83,39.716859
-71.334575,90,39.842169
-144.633165,81,39.960456
-111.999224,89,40.081278
-140.001258,70,40.179916
-204.379966,86,40.303984
-89.609171,94,40.431318
-132.057569,92,40.563624
-213.855275,79,40.675074
-125.031697,103,40.813825
-73.154477,71,40.906242
-196.2056,59,40.984566
-145.118355,111,41.139421
-374.603234,110,41.318518
-84.47044,88,41.449218
-133.350308,136,41.638417
-198.14339,129,41.793463
-142.660239,101,41.930043
-350.418401,120,42.121959
-118.451328,96,42.258772
-163.887483,113,42.410789
-69.780993,95,42.545316
-129.747466,102,42.696394
-228.896871,92,42.809264
-60.435797,101,42.943008
-156.976161,82,43.064219
-186.579391,122,43.230387
-129.911671,80,43.332627
-108.308102,99,43.465098
-172.874317,81,43.578396
-231.71358,94,43.702711
-183.520975,99,55.149078
-153.066564,73,55.236713
