#{"t_start": 1767394213.7422204, "env_id": "LunarLander-v3"}
r,l,t
-139.796673,99,1.23517
-94.539766,64,1.244036
-100.641957,101,1.257961
-304.88319,66,1.267132
-62.305403,69,1.27812
-272.933599,82,1.292426
-140.717246,84,1.304072
-285.877808,119,1.32029
-267.074655,69,1.332276
-110.476573,72,1.344957
-483.3789,97,1.357782
-98.735933,99,1.371808
-167.572208,123,1.392743
-214.032535,105,1.406947
-261.612974,110,1.42155
-201.686649,102,1.435392
-193.357391,116,1.458696
-130.059785,71,1.47192
-114.219956,92,1.484718
-346.028554,87,1.497216
-281.845051,119,1.515414
-409.679923,77,1.526559
-392.464014,79,1.538564
-504.157687,140,1.558424
-64.347012,94,1.57346
-159.547454,90,1.587021
-436.057487,120,1.606182
-395.959604,123,1.626292
-158.989802,89,1.640071
-125.113441,109,1.654966
-196.046447,87,1.667065
-267.292075,89,1.679715
-143.589053,103,1.695633
-241.306156,102,1.709857
-42.12959,73,1.723307
-107.661638,92,1.736296
-55.933805,75,1.748402
-67.601138,64,1.757477
-193.372183,65,1.766423
-173.083571,125,1.783227
-74.440868,116,1.800996
-193.978492,79,1.811709
-159.570199,78,1.822907
-157.556333,74,1.83373
-132.389813,100,1.852193
-96.024333,68,1.861576
-133.389526,126,1.878644
-78.425007,103,1.893381
-181.217873,97,1.908937
-199.146461,71,1.919155
-424.513411,101,1.933691
-137.489925,62,1.942575
-66.956061,65,1.956183
-374.090428,99,1.971044
-229.926903,111,1.995233
-310.795767,70,2.005461
-266.272942,83,2.019592
6.138787,98,2.034533
-108.558088,136,2.056283
-105.315239,77,2.078878
-194.659273,68,2.093653
-95.81738,67,2.104134
-94.496928,119,2.125775
-259.291548,101,2.144599
-244.997821,87,2.160919
-101.106167,83,2.179058
-385.395286,79,2.192207
-81.236387,85,2.209925
-185.215468,105,2.229637
-79.373322,94,2.24467
-114.828596,102,2.26091
-135.980897,96,2.276311
-147.930647,118,2.297296
-178.519959,63,2.307722
5.717456,91,2.32518
-95.133429,80,2.337897
-62.146036,133,2.360121
-198.086525,69,2.371178
-132.598875,111,2.388102
-123.773631,136,2.408206
-72.379879,116,2.427677
-104.058726,82,2.440191
-100.168474,70,2.45386
-75.59764,71,2.464789
-242.787212,102,2.483012
-239.676943,104,2.498176
-52.47901,64,2.507804
-129.250325,108,2.523622
-534.838653,132,2.543944
-132.681642,70,2.554717
-283.203318,108,2.570434
-96.838205,91,2.5871
-281.520785,127,2.60734
-48.170724,79,2.619011
-80.369741,69,2.629193
-73.385342,74,2.639844
-19.93555,116,2.662225
-388.846268,109,2.67837
-66.811535,96,2.692347
-387.712925,93,2.708504
-87.933655,58,2.718822
-372.612809,122,2.736333
-257.841,72,2.74683
-145.121589,99,2.760951
-147.61707,83,2.774301
-115.210319,98,2.788473
-155.863792,69,2.798623
-117.930826,71,2.809528
-64.42202,61,4.269163
-344.200114,83,4.354387
-217.822571,76,4.465811
-138.734863,60,4.549308
-184.498394,98,4.677756
-358.684504,95,4.823501
-74.623921,66,4.900599
-84.77449,80,4.996366
-77.241628,140,5.175433
-284.629824,103,5.330312
-110.498174,75,5.441697
-68.003531,63,5.514472
-160.024658,67,5.598796
-75.374623,78,5.714202
-277.484886,90,5.800432
-102.110657,78,5.91529
-154.983004,110,6.05829
-12.366072,95,6.189501
-267.702033,101,6.325816
-120.492857,72,6.428297
-23.47189,104,6.570106
-225.362061,146,6.747818
-90.226197,109,6.898846
-96.275622,72,6.998422
-343.824612,94,7.132958
-112.316459,128,7.333085
-143.278369,108,7.47503
-261.65121,133,7.653412
-83.473193,80,7.775818
-338.583794,103,7.918167
-131.791347,67,7.999679
-56.751302,68,8.109701
-45.790938,112,8.263473
-200.249779,125,8.461422
-128.420305,121,8.639463
