#{"t_start": 1767372309.3362217, "env_id": "CartPole-v1"}
r,l,t
17.980232,18,1.082896
15.986891,16,1.084524
10.98903,11,1.08562
13.987424,14,1.086931
10.987903,11,1.089674
14.981791,15,1.091248
23.98293,24,1.093439
25.985393,26,1.09578
57.978417,58,1.102665
21.979149,22,1.104672
13.987881,14,1.105995
19.977759,20,1.107841
9.989072,10,1.110683
11.989673,12,1.111856
16.984663,17,1.113407
16.982605,17,1.115149
71.933659,72,1.123068
10.991177,11,1.124086
13.989907,14,1.125415
18.985798,19,1.127151
23.979406,24,1.130746
12.985743,13,1.132116
11.984393,12,1.13325
31.975179,32,1.136092
46.970118,47,1.141742
30.979455,31,1.144489
10.991509,11,1.145541
17.98688,18,1.147194
16.984697,17,1.150328
24.980809,25,1.152599
23.97374,24,1.155422
19.985521,20,1.157238
13.987118,14,1.160014
11.990128,12,1.161145
25.981383,26,1.163438
20.984537,21,1.165378
20.986471,21,1.168715
17.979383,18,1.170341
19.988216,20,1.172259
19.979785,20,1.174062
33.982685,34,1.178461
24.982614,25,1.180684
40.971086,41,1.184319
16.981447,17,1.18584
11.99112,12,1.191238
31.978224,32,1.202689
41.957045,42,1.229619
18.981091,19,1.242118
11.987695,12,1.251898
17.981911,18,1.261907
17.979832,18,1.273967
12.989442,13,1.281593
25.97568,26,1.303927
18.981425,19,1.317297
23.981961,24,1.335386
14.984833,15,1.35129
23.981938,24,1.378048
24.981378,25,1.403093
26.965186,27,1.428515
20.97989,21,1.443229
24.985773,25,1.46377
9.989513,10,1.47327
36.966405,37,1.499288
21.986632,22,1.516368
28.986211,29,1.555382
15.987293,16,1.567473
14.990902,15,1.58301
23.972939,24,1.600987
25.979832,26,1.621617
45.960133,46,1.669663
12.990096,13,1.678534
16.98865,17,1.690495
26.982096,27,1.718103
16.987971,17,1.732462
18.984778,19,1.752659
21.988607,22,1.768504
9.990637,10,1.779939
31.985106,32,1.807368
23.982707,24,1.829674
9.989291,10,1.839574
26.984124,27,1.874122
9.989277,10,1.883864
69.933585,70,1.946911
15.985898,16,1.95891
12.987618,13,1.978911
17.987862,18,1.995175
13.984138,14,2.004948
18.980452,19,2.020872
13.982232,14,2.035843
11.988619,12,2.04487
32.968883,33,2.068858
17.982587,18,2.092336
15.986663,16,2.112174
9.990098,10,2.121069
17.982002,18,2.133267
55.96334,56,2.179319
27.974245,28,2.211668
42.951562,43,2.24551
11.988816,12,2.25495
23.984605,24,2.273993
11.98527,12,2.287361
29.975469,30,2.323279
23.98339,24,2.342745
23.984185,24,2.361616
18.983152,19,2.382663
20.985901,21,2.401304
14.988551,15,2.415994
10.989721,11,2.425586
21.976001,22,2.447907
11.987623,12,2.457661
29.970413,30,2.480904
18.989554,19,2.497631
17.985809,18,2.521408
33.983376,34,2.551184
34.968141,35,2.578599
22.986846,23,2.594384
13.984106,14,2.616361
11.987253,12,2.630041
12.984914,13,2.640557
20.977314,21,2.656515
39.975378,40,2.690523
17.98716,18,2.705333
33.97219,34,2.73082
27.982718,28,2.756993
47.965491,48,2.797985
9.988156,10,2.807241
18.987473,19,2.827115
10.99033,11,2.837857
12.986178,13,2.86456
25.981425,26,2.888497
19.982183,20,2.911966
13.986654,14,2.923672
25.978549,26,2.946582
24.973268,25,2.969315
12.988375,13,2.981369
13.986231,14,2.992052
22.985019,23,3.025986
30.974812,31,3.058114
15.986776,16,3.078316
16.986079,17,3.091505
9.988716,10,3.100771
13.986101,14,3.112783
27.978042,28,3.134347
12.990586,13,3.143711
16.981951,17,3.159868
31.958169,32,3.189009
10.990168,11,3.19963
13.989446,14,3.212174
10.988188,11,3.222156
12.985625,13,3.234758
27.971388,28,3.257262
19.985948,20,3.27615
16.979949,17,3.300184
45.97693,46,3.350277
15.98588,16,3.368354
17.98671,18,3.383687
20.981593,21,3.411905
10.988431,11,3.421846
34.961401,35,3.451427
18.981183,19,3.464975
8.989947,9,3.479842
31.967559,32,3.506086
10.9932,11,3.518104
23.980857,24,3.543398
16.978517,17,3.56981
25.979945,26,3.59184
14.98788,15,3.60409
23.984486,24,3.627487
16.985755,17,3.649299
33.97758,34,3.678095
79.924148,80,3.757952
12.990072,13,3.772244
20.98325,21,3.798129
25.987368,26,3.825808
12.98843,13,3.837919
22.985533,23,3.865395
8.989329,9,3.875305
21.985262,22,3.900172
11.987025,12,3.914779
19.981676,20,3.93966
51.975348,52,3.996925
25.978898,26,4.018547
16.984475,17,4.032501
17.982591,18,4.048901
27.981345,28,4.088679
11.986558,12,4.09823
25.977099,26,4.117243
17.985886,18,4.133905
13.988406,14,4.147775
26.983172,27,4.170017
25.984264,26,4.199965
43.960313,44,4.235723
26.986388,27,4.262896
14.989023,15,4.275607
32.962209,33,4.307769
52.970225,53,4.351401
15.978601,16,4.367651
37.97333,38,4.407362
91.917444,92,4.501966
26.972689,27,4.52787
16.987581,17,4.544042
18.988051,19,4.561373
16.98018,17,4.574228
21.973696,22,4.590048
10.990642,11,4.602888
17.983294,18,4.622528
23.974752,24,4.643714
13.986366,14,4.654211
11.986312,12,4.667524
21.974791,22,4.687338
15.984848,16,4.700315
30.981853,31,4.723357
20.979214,21,4.755123
23.985441,24,4.782245
22.981529,23,4.798341
17.979936,18,4.814692
27.977104,28,4.845459
18.986966,19,4.861943
23.983702,24,4.881743
32.971873,33,4.907867
31.980586,32,4.936989
12.987828,13,4.947047
14.988511,15,4.965417
14.984189,15,4.978765
12.988292,13,4.991722
18.98629,19,5.007455
16.986679,17,5.020677
8.989491,9,5.027663
21.979871,22,5.050593
67.946294,68,5.11619
24.977269,25,5.135705
30.958734,31,5.162086
24.978635,25,5.189442
59.954189,60,5.23911
107.934078,108,5.346088
9.987901,10,5.35625
13.988326,14,5.378362
29.972544,30,5.405914
15.98482,16,5.419243
18.978034,19,5.435432
67.967657,68,5.512674
16.985038,17,5.530774
19.979698,20,5.556212
43.964814,44,5.59921
100.892635,101,5.692708
20.986283,21,5.708848
12.989752,13,5.718354
48.957171,49,5.764804
25.971281,26,5.791522
12.989752,13,5.802464
46.968526,47,5.852096
13.98723,14,5.862036
54.966339,55,5.911365
32.983385,33,5.93931
9.987606,10,5.955738
20.977507,21,5.974121
80.958461,81,6.062576
30.979819,31,6.091136
63.944297,64,6.144556
15.987017,16,6.157957
28.984453,29,6.187788
18.984017,19,6.203129
51.955705,52,6.247269
20.981403,21,6.266682
36.956622,37,6.314792
11.988834,12,6.329026
18.981136,19,6.348541
11.985562,12,6.360631
18.983688,19,6.389828
13.988908,14,6.406207
15.986234,16,6.419774
12.98896,13,6.429389
11.990811,12,6.443539
27.97695,28,6.466669
12.986013,13,6.476358
15.988075,16,6.489057
24.976591,25,6.519294
40.949841,41,6.559273
29.981318,30,6.588563
15.986368,16,6.602076
56.970693,57,6.665041
11.98834,12,6.67465
39.974498,40,6.705617
18.989216,19,6.726281
27.975101,28,6.752571
45.963836,46,6.792504
16.981044,17,6.810448
17.985429,18,6.827139
10.989985,11,6.84267
19.983593,20,6.860647
16.988935,17,6.881568
22.98357,23,6.904874
11.988027,12,6.924549
44.97524,45,6.966267
18.988753,19,6.989705
28.97918,29,7.015385
52.939409,53,7.078105
18.986244,19,7.091324
35.971003,36,7.132286
48.966479,49,7.187459
15.982654,16,7.204201
26.979587,27,7.223408
28.9691,29,7.251673
22.981855,23,7.269074
106.93244,107,7.399431
43.971816,44,7.437
16.982597,17,7.450526
19.990334,20,7.466966
20.974867,21,7.502473
12.988496,13,7.513538
33.983909,34,7.540209
29.979037,30,7.572534
21.977376,22,7.591401
17.981193,18,7.612277
12.989479,13,7.62296
23.983014,24,7.643348
13.99173,14,7.661153
27.98509,28,7.683456
12.987927,13,7.693859
41.977639,42,7.731574
23.977282,24,7.754715
42.942479,43,7.802633
49.970713,50,7.852429
10.988875,11,7.859958
20.974703,21,7.881669
11.988204,12,7.891386
15.988914,16,7.904172
13.988389,14,7.916442
14.988252,15,7.943149
29.983116,30,7.968163
10.989631,11,7.977689
25.981196,26,8.000894
50.96459,51,8.045583
30.983977,31,8.089533
42.965965,43,8.137373
15.985207,16,8.156721
14.989117,15,8.181483
10.990653,11,8.189661
31.983748,32,8.216558
21.988903,22,8.236256
22.982577,23,8.262147
47.974568,48,8.309869
30.978119,31,8.341281
18.984897,19,8.36564
29.9801,30,8.405891
22.984385,23,8.430067
13.988988,14,8.444108
14.989828,15,8.457669
11.986133,12,8.470278
12.990689,13,8.481071
37.978048,38,8.518912
46.967119,47,8.558597
59.961839,60,8.622999
12.98584,13,8.634137
82.930363,83,8.706937
26.98403,27,8.743466
16.984139,17,8.766346
29.980814,30,8.794528
20.978644,21,8.811676
10.987624,11,8.826238
37.975842,38,8.860565
17.979811,18,8.877482
26.984674,27,8.904372
13.989051,14,8.920408
12.988114,13,8.941757
16.98471,17,8.958225
11.99037,12,8.967797
21.980024,22,8.987335
51.956855,52,9.042688
127.883172,128,9.157705
12.989562,13,9.167975
24.979199,25,9.191245
13.986945,14,9.20864
11.989955,12,9.218324
11.991596,12,9.228069
19.983173,20,9.245017
17.98517,18,9.265344
23.984256,24,9.285021
16.980335,17,9.299975
16.985675,17,9.313835
18.975895,19,9.33802
9.988005,10,9.344626
23.972982,24,9.369524
19.986876,20,9.385509
12.987515,13,9.398665
49.971346,50,9.441721
47.970875,48,9.484909
8.993084,9,9.491387
38.976792,39,9.526507
27.985875,28,9.550615
71.944259,72,9.616305
100.891133,101,9.709775
21.983433,22,9.739077
56.94598,57,9.792986
14.984712,15,9.813128
39.964015,40,9.858076
49.953519,50,12.372093
31.976043,32,12.399281
15.989879,16,12.412687
66.942773,67,12.478043
11.98903,12,12.496741
78.943628,79,12.584651
15.982683,16,12.604499
40.960295,41,12.644853
44.976474,45,12.687555
14.987561,15,12.700701
18.988306,19,12.716793
36.983353,37,12.75541
24.986504,25,12.778409
40.975751,41,12.828435
10.987998,11,12.837962
21.986821,22,12.857878
13.991033,14,12.875301
14.990092,15,12.889891
87.934163,88,12.968735
15.985745,16,12.981971
17.989036,18,12.999029
12.987578,13,13.015622
34.971721,35,13.042677
12.983058,13,13.055381
13.988137,14,13.0722
18.984172,19,13.093765
30.973759,31,13.125719
19.985433,20,13.143442
20.983675,21,13.166559
23.979787,24,13.186611
12.989665,13,13.197007
17.985581,18,13.213652
26.980781,27,13.255401
38.972362,39,13.297003
10.986218,11,13.306291
40.964699,41,13.343235
13.985916,14,13.362549
61.929759,62,13.414447
30.981257,31,13.441476
32.963853,33,13.475724
71.936296,72,13.541958
14.985369,15,13.558784
83.934165,84,13.633848
42.963869,43,13.67526
37.963165,38,13.709917
47.950372,48,13.76279
64.956181,65,13.834434
59.962147,60,13.88852
63.937601,64,13.949661
46.974536,47,14.01002
16.982663,17,14.0268
21.977369,22,14.050003
24.987889,25,14.07583
11.986165,12,14.085525
50.956183,51,14.142785
47.977147,48,14.187879
10.989535,11,14.203709
21.975907,22,14.227332
22.981975,23,14.250964
76.932279,77,14.346108
23.982062,24,14.371866
20.98497,21,14.390753
12.982591,13,14.403775
13.98666,14,14.414137
13.988569,14,14.432137
49.961749,50,14.477895
18.98674,19,14.49458
68.960989,69,14.556954
13.983989,14,14.574508
10.98869,11,14.581224
77.949503,78,14.650625
46.958296,47,14.699016
9.990693,10,14.711341
34.965089,35,14.743073
34.978902,35,14.77932
13.991754,14,14.789848
15.985649,16,14.80591
33.976921,34,14.837722
16.989864,17,14.85209
59.965515,60,14.917686
43.974556,44,14.959003
119.939032,120,15.094144
29.979078,30,15.123285
12.984438,13,15.136809
47.975048,48,15.18048
18.983036,19,15.197244
17.988587,18,15.215313
15.987615,16,15.230048
39.981474,40,15.269578
23.980552,24,15.29047
60.973776,61,15.356912
71.968266,72,15.421719
55.951838,56,15.476935
15.986999,16,15.493124
120.903877,121,15.616923
29.963255,30,15.643234
48.977695,49,15.695354
16.984727,17,15.708401
30.972772,31,15.735478
32.983116,33,15.762461
47.973255,48,15.814615
129.869273,130,15.934088
85.929231,86,16.009525
68.936335,69,16.082937
17.982414,18,16.10593
59.96707,60,16.167634
22.981502,23,16.187888
12.990459,13,16.198025
33.976998,34,16.23616
23.975007,24,16.25727
52.980063,53,16.301425
30.969898,31,16.335402
54.937469,55,16.391669
72.94614,73,16.470345
14.983864,15,16.486187
32.972409,33,16.524691
34.967613,35,16.565795
12.992299,13,16.578687
36.97764,37,16.609746
15.985116,16,16.624201
27.983939,28,16.656995
39.972619,40,16.700019
19.98087,20,16.716343
58.959697,59,16.772671
31.983142,32,16.804111
31.984488,32,16.836849
56.971134,57,16.904359
76.953195,77,16.98015
103.947721,104,17.081541
12.989588,13,17.09336
29.972303,30,17.124814
34.975251,35,17.159211
46.973524,47,17.210143
45.967998,46,17.253737
24.987927,25,17.274632
12.98836,13,17.286369
26.984302,27,17.3199
34.972681,35,17.355635
55.951559,56,17.414385
26.982548,27,17.444145
37.971172,38,17.48098
24.98559,25,17.506606
35.970805,36,17.544566
13.9821,14,17.566727
11.986587,12,17.585243
18.982029,19,17.602181
24.980605,25,17.622405
40.954842,41,17.661111
45.963398,46,17.703767
14.98351,15,17.715088
28.981041,29,17.742139
33.970449,34,17.7813
15.98181,16,17.798898
14.990477,15,17.812151
103.94478,104,17.924545
16.978887,17,17.939499
23.978791,24,17.966905
33.979443,34,18.002554
16.984529,17,18.016055
33.976948,34,18.043364
92.924307,93,18.158165
27.98498,28,18.183331
81.924355,82,18.260166
15.987456,16,18.276137
36.968608,37,18.325089
54.961089,55,18.374839
14.986823,15,18.390278
49.951406,50,18.442414
71.949315,72,18.508568
121.920692,122,18.62157
17.983843,18,18.635485
33.966821,34,18.67241
54.96992,55,18.727252
15.985673,16,18.7421
50.967688,51,18.792869
31.96209,32,18.821207
17.985966,18,18.842267
17.984763,18,18.856917
35.966176,36,18.900147
41.979676,42,18.937958
17.982249,18,18.95482
33.97501,34,18.996786
20.975526,21,19.013623
8.989475,9,19.020817
14.986478,15,19.037905
49.928405,50,19.083142
41.964665,42,19.12649
37.980625,38,19.167348
19.979679,20,19.187126
116.886598,117,19.29282
27.981657,28,19.325431
27.982226,28,19.350835
28.980989,29,19.380863
41.969435,42,19.426222
35.961002,36,19.45931
31.980799,32,19.48801
24.982727,25,19.513696
92.950399,93,19.602959
55.953371,56,19.660506
60.963906,61,19.72777
48.955242,49,19.787549
49.978964,50,19.835499
11.989646,12,19.846579
96.924827,97,19.940576
17.984099,18,19.963722
25.984155,26,19.991442
30.982255,31,20.019666
22.980726,23,20.043302
43.957208,44,20.104576
24.984077,25,20.125566
30.978722,31,20.152948
50.969276,51,20.20695
135.900383,136,20.343238
10.990346,11,20.35092
48.969974,49,20.416732
26.976627,27,20.441787
86.930179,87,20.524953
45.943971,46,20.568161
94.918338,95,20.669997
10.989347,11,20.680143
22.985403,23,20.704794
26.976179,27,20.728879
24.984383,25,20.755521
67.96278,68,20.821344
22.979969,23,20.844832
52.970106,53,20.895464
32.974617,33,20.922596
22.972656,23,20.943543
68.929194,69,21.025078
28.976824,29,21.051122
43.971373,44,21.095098
28.978122,29,21.125009
11.987004,12,21.138
46.95753,47,21.17723
50.96425,51,21.227366
103.936369,104,21.334074
67.964561,68,21.398875
32.970723,33,21.433616
30.978464,31,21.471884
100.941029,101,21.592786
20.982833,21,21.616129
137.900486,138,21.760819
