#{"t_start": 1767409517.4469786, "env_id": "LunarLander-v3"}
r,l,t
-89.273287,123,1.532022
-119.42814,98,1.720199
-46.321088,87,1.891768
-127.791682,86,2.056576
-62.771928,94,2.251221
-113.841868,84,2.423024
-141.646849,98,2.619723
-248.33094,77,2.776619
-230.87408,83,2.945133
-232.829228,92,3.127432
-142.001027,60,3.250103
-166.537938,83,5.811522
-170.407999,142,6.104185
-199.078823,129,6.347484
-316.065808,99,6.559978
-187.486531,98,6.763322
-156.557393,103,6.958117
-129.501972,84,7.135589
-204.093119,106,7.344663
-274.682859,112,7.562937
-111.860518,84,7.732111
-225.54566,138,10.363257
-150.070043,76,10.508092
-79.066617,87,10.682395
-81.073336,85,10.838495
-385.931002,118,11.090776
-70.569009,88,11.258733
-144.502911,102,11.458231
-323.215381,94,11.655086
-120.610739,88,11.834913
-136.457297,67,11.973298
-363.476779,98,12.17726
-65.779099,100,14.717954
-217.724159,87,14.897687
-348.527126,112,15.118775
-180.929588,93,15.292595
-114.777153,101,15.488551
-197.697905,144,15.78596
-118.966374,94,15.976603
-140.253608,138,16.254233
-82.96387,78,16.411078
-100.525314,97,18.986176
-167.791499,100,19.191141
-75.068697,119,19.420052
-20.593889,76,19.567176
-73.183559,95,19.750762
-87.65221,121,19.987397
-99.200232,109,20.203398
-102.800793,117,20.426001
-260.687917,113,20.647532
-100.802065,94,20.84428
-35.608251,79,23.37256
-280.272696,89,23.556515
-197.431235,111,23.780128
-79.254813,91,23.965035
-46.318054,79,24.124553
-56.588932,100,24.323499
-44.38231,177,24.665627
-109.719738,105,24.872992
-166.349066,101,25.083767
-66.188168,116,25.326444
-74.179408,189,28.003018
-221.048978,88,28.168904
-157.42793,98,28.373983
-125.022912,140,28.65581
-151.946339,164,28.98702
-190.051771,197,29.388836
-244.106812,137,29.66844
-93.075636,151,32.255877
-69.641749,133,32.522922
-251.304056,186,32.904863
-286.240533,197,33.281881
-118.291324,112,33.51615
-123.46397,171,33.85783
-242.02452,119,34.098352
-66.080801,147,36.738674
-207.893173,379,37.500745
-92.727452,251,37.987401
-206.912182,132,38.256135
-54.303452,165,40.9692
-190.818528,191,41.365706
-71.438829,188,41.745161
0.071426,134,42.004883
-153.416392,116,42.231807
-160.508553,194,49.06384
2.796444,122,49.314331
-97.059793,143,51.99316
-235.904315,195,52.379794
-114.09664,264,52.907601
-55.679983,219,53.345206
-75.511712,205,53.737442
-74.883109,244,56.601558
-33.932357,203,57.00757
-165.445736,171,57.36176
-87.52811,180,57.722258
-234.84306,177,58.075447
-19.124737,166,60.761321
-73.775237,205,61.150236
-7.455089,128,61.402265
-125.451608,196,61.803401
-178.13907,173,62.150678
62.868182,1000,66.57628
-58.577536,181,66.950915
21.038281,119,69.465312
-35.841157,196,69.871956
-4.788686,160,70.193212
-28.257536,142,70.485448
-19.084339,183,70.85158
-44.40805,141,71.119212
-20.93266,174,73.740463
67.369365,1000,75.777532
-75.557019,136,78.456914
-28.124455,153,78.777105
71.877732,1000,83.213814
-59.078016,244,83.704035
12.035423,205,84.104606
-11.976998,147,84.396507
-3.906522,218,87.147953
-149.778469,180,87.494474
-8.130651,198,87.873339
9.25579,216,88.292505
77.365858,1000,100.959956
-18.690262,257,101.485295
-7.017337,221,104.326443
-24.251522,251,104.836867
86.520431,1000,109.334399
-207.566188,518,110.37072
118.306363,1000,114.8117
81.74929,1000,119.194822
-27.809666,282,122.042445
21.402676,233,122.50493
91.30088,1000,126.874461
119.470834,1000,131.20418
158.237443,434,132.044233
129.753619,1000,136.438213
60.094244,1000,140.792464
-76.168453,659,144.465523
77.559933,906,164.711341
-117.234868,536,165.782071
122.032521,977,170.172948
-124.620048,519,173.559253
139.236635,655,174.829265
-57.440559,518,178.174236
167.175237,661,179.482128
-15.787829,321,182.545864
212.849762,566,183.655333
-47.38205,267,186.533761
196.318974,439,187.397419
136.320538,499,188.393627
-4.527463,360,191.426087
206.3241,420,192.237837
233.484647,438,195.410678
238.786015,539,196.482795
-76.35572,471,199.715188
212.656919,409,200.495676
227.584148,447,201.379227
180.780435,520,218.46834
183.505626,601,221.965087
-37.956734,358,222.670307
199.631912,416,223.500427
-48.279553,333,226.564124
-8.681525,253,227.138145
-37.673912,351,227.819916
-17.508726,291,228.3895
157.633781,672,232.018359
-83.581845,419,235.194636
207.286167,489,236.147325
102.849647,675,239.906223
221.936044,418,240.705327
145.026015,546,244.142151
194.994735,391,244.920217
181.346116,441,245.804323
207.401345,398,248.944371
227.832852,375,249.678895
198.5408,512,253.113977
222.890915,423,253.961949
214.400249,460,257.308715
212.17159,422,258.13577
214.901204,362,258.85492
