#{"t_start": 1767409517.1965034, "env_id": "LunarLander-v3"}
r,l,t
-235.569959,104,1.750202
-97.379443,68,1.872908
-87.403149,70,2.013606
-153.402046,104,2.213271
-120.76972,87,2.387912
-469.090314,96,2.586889
-229.061001,101,2.801824
-35.259687,69,2.931939
-120.332938,111,3.154164
-169.087571,75,3.299393
-265.341414,92,3.488632
-136.172678,94,6.073302
-93.785047,112,6.302565
-97.501628,59,6.425308
-225.951062,110,6.630862
-73.663674,74,6.789517
-213.781586,86,6.968314
-113.944686,97,7.166034
-129.998326,101,7.365766
-121.514517,87,7.533217
-108.522998,109,7.747211
-151.53884,113,7.975945
-363.412975,134,10.599348
-209.028707,81,10.753162
-153.2083,99,10.951233
-233.32143,102,11.147163
-102.677019,87,11.324815
-122.725217,99,11.526043
-274.850859,121,11.757972
-126.840121,83,11.936019
-299.707329,112,12.170897
-368.29005,87,12.348871
-103.452397,114,14.91879
-117.202263,99,15.122117
-76.191528,69,15.257225
-11.521029,102,15.46266
-69.216751,143,15.728362
-102.368388,149,16.036449
-224.83622,138,16.314707
-279.021553,104,16.525079
-118.638896,81,16.687924
-181.501774,121,19.308542
-99.959726,91,19.494567
-99.291608,73,19.635656
8.904147,96,19.821423
-57.771815,106,20.024108
-284.741441,163,20.349735
-96.155022,105,20.555774
-177.80998,105,20.751703
-337.734096,118,20.992221
-294.79615,118,21.232543
-95.034687,118,23.84231
-139.685969,111,24.063143
-68.748058,146,24.36254
-56.143151,151,24.662943
-95.10217,138,24.929364
-256.412574,153,25.233631
-67.602934,150,25.54985
-26.391759,109,28.066173
-94.3375,95,28.257046
-46.835099,99,28.44848
-71.972365,120,28.695857
-15.415822,165,29.018219
-60.26976,243,29.521242
-34.807241,131,29.787788
-91.154986,91,29.96442
-91.709956,226,32.703443
-45.446157,137,32.992535
-78.314516,190,33.35932
-82.098394,139,33.634493
-176.281537,182,34.005341
-230.701636,205,36.766971
-73.995417,139,37.038368
-53.548881,152,37.341264
-51.449129,176,37.700414
-39.179152,187,38.074562
-119.57001,162,38.383616
-171.354383,140,38.672185
-62.577671,210,41.482172
-172.593028,192,41.872555
-119.559344,226,42.321944
-73.015143,143,42.607389
40.271146,163,49.381497
-50.714407,217,52.208088
-239.896189,177,52.557345
-232.225684,200,52.952992
-88.653924,201,53.359753
-87.48768,127,53.613946
85.361106,1000,57.985263
-241.991606,198,58.37945
-1.869444,218,61.163346
-149.882484,249,61.641891
-79.173525,151,61.953247
-32.271696,111,62.177799
-33.078429,217,62.611145
-72.404212,201,65.370461
-58.634786,274,65.960338
-26.24083,265,66.500108
-90.208758,296,67.117649
-9.659408,190,69.779561
23.259065,169,70.131231
-34.597565,119,70.365173
-173.590435,199,70.781581
67.426592,183,71.138903
