#{"t_start": 1767410294.8771904, "env_id": "LunarLander-v3"}
r,l,t
-147.037573,96,1.712405
-64.023994,66,1.830145
-382.582281,95,2.016667
-375.858588,94,2.20825
-107.620072,78,2.366745
-281.142486,75,2.523133
-71.543829,105,2.739915
-48.777325,83,2.901537
-205.389836,98,3.105932
-77.418645,98,3.307477
-303.023607,108,3.50185
-99.033718,62,5.840183
-110.111049,91,6.012231
-87.576132,64,6.146704
-111.168522,85,6.323764
-109.077085,66,6.460835
-131.096701,114,6.6821
-141.933868,104,6.900097
-209.2113,103,7.098342
-362.321262,97,7.287603
-294.963419,72,7.446661
-155.671646,128,7.695857
-274.196828,104,10.266669
-64.414609,76,10.427684
-99.125194,76,10.577849
-186.698308,155,10.899005
-67.167681,72,11.037965
-104.130019,74,11.196283
-130.55051,99,11.4021
-94.451549,100,11.6063
-321.325112,114,11.841227
-54.918045,73,11.98325
-161.919076,79,12.140905
-70.452183,68,12.272144
-99.635931,108,14.827792
-111.778941,121,15.066209
-49.940685,91,15.254146
-145.127564,118,15.483259
-209.224746,94,15.673471
-141.594314,133,15.920006
-104.615179,70,16.060368
-176.577252,101,16.248169
-97.488538,70,16.37608
-95.276015,69,16.52219
-5.65176,149,19.162081
-97.66492,93,19.361572
-284.183809,120,19.605772
-67.344045,66,19.730525
-150.796459,107,19.934297
-101.860099,160,20.266246
-60.858141,94,20.458572
-168.874736,117,20.702128
-83.863917,64,20.828127
-191.755289,116,23.374831
-231.00096,165,23.708011
-104.862281,97,23.911242
-82.498283,148,24.208789
-162.041442,155,24.524446
-299.187646,124,24.76073
-85.572067,106,24.982065
-300.999229,115,25.202234
-34.110163,128,27.751886
-132.44365,135,27.997363
-327.557703,150,28.295465
-298.46627,163,28.630414
-66.673057,105,28.836193
-121.870484,129,29.10042
-42.381117,76,29.257191
-282.753223,147,29.561154
-280.98127,119,32.112963
-123.382923,191,32.504433
-46.286861,99,32.69933
-84.036185,305,33.309216
-110.972597,133,33.56773
-112.664606,144,33.869076
-78.575171,174,36.485032
-128.603312,118,36.72888
-455.556792,173,37.072521
-86.660042,159,37.389413
-36.247311,152,37.691999
-49.38381,121,37.930153
-60.298831,217,38.367449
-63.035737,130,40.984298
-211.466017,373,41.71811
-266.729987,219,42.143131
-247.661731,213,46.977797
-224.075866,137,49.774392
-132.76178,432,50.634646
-23.369999,251,51.153808
-214.187826,229,51.58012
22.801579,136,54.151017
-260.048282,191,54.523844
-276.972608,174,54.911449
-216.776783,181,55.268229
-12.728748,213,55.700528
-82.17935,243,58.519732
-126.969681,257,59.038729
-165.944008,238,59.49573
-135.148144,193,59.863211
6.630149,164,60.179289
-125.886796,204,62.89227
-59.326508,114,63.129156
-78.775836,154,63.439152
-52.4958,96,63.616467
-1.374933,147,63.920403
-30.92997,208,64.340092
-36.774042,137,64.597798
-46.819182,201,67.28131
39.236165,134,67.555218
-128.39354,219,68.0032
6.845247,148,68.315027
-25.831718,169,68.662287
16.526453,169,69.012965
5.419672,147,71.648926
-97.486251,211,72.086519
-147.758343,166,72.408947
-40.067599,169,72.750892
12.401918,139,73.033216
-76.462526,190,73.426172
4.050529,303,76.461197
-64.417415,185,76.820858
46.249062,161,77.146305
-27.0121,229,77.595919
-64.003816,226,78.059653
-45.854334,213,80.81372
-31.669473,187,81.193202
-105.077437,184,81.551749
-6.000474,245,82.046477
-12.157446,172,82.392576
27.384213,1000,86.686503
-49.542113,219,89.523038
-34.51621,229,89.988667
158.357501,1000,104.015861
133.25401,1000,108.309352
141.71178,679,109.750403
94.827276,1000,114.064613
16.510311,270,116.846051
142.272982,1000,121.150952
145.767815,1000,125.48492
4.779591,300,126.075608
-70.862275,312,126.720013
-120.312862,313,129.628062
-61.363355,301,130.233125
70.144355,1000,134.497721
-24.022177,311,135.102356
-75.170773,343,135.760387
-179.28823,380,138.876012
-153.684495,709,142.614772
124.871763,818,154.901305
12.023879,1000,159.179983
43.407759,1000,163.545259
-102.976633,512,167.037005
214.722975,449,167.944224
-85.312677,305,171.10797
-21.555275,300,171.704136
239.044632,525,172.744492
241.219476,414,175.90571
217.069268,605,177.06883
266.208909,502,180.389277
164.279582,569,181.500973
-16.540527,291,184.363901
92.901409,1000,188.685991
-31.30541,339,189.354089
205.784795,923,193.474291
-37.776603,349,194.184832
-29.356545,357,208.471309
242.64955,415,209.280894
232.822179,409,210.070478
213.999095,410,213.20872
212.012475,444,214.093281
196.320883,534,217.471744
142.819094,553,218.536746
247.10224,472,221.84356
253.455988,404,222.637984
248.994656,507,226.044202
232.921428,402,226.862474
213.226426,412,227.63506
-13.615474,210,230.644168
224.403477,454,231.581865
208.358831,413,232.394903
178.575536,636,235.84697
232.376679,395,236.637856
204.786731,437,239.843254
168.503749,592,241.05142
210.065181,440,244.258768
-227.3319,550,245.370131
-43.666789,297,248.293659
-13.667932,337,248.953742
137.284783,598,268.593406
197.671404,439,269.441554
205.564328,489,272.704076
20.900992,320,273.351394
198.836466,448,274.238342
239.666003,458,277.466939
232.774829,455,278.369274
218.706712,452,281.524178
213.054926,420,282.325353
240.55206,441,283.201448
231.340488,402,286.296076
236.216878,486,287.251497
116.796979,1000,291.738185
219.139616,387,294.771962
255.063384,332,295.422765
220.544331,488,296.394967
243.204284,344,299.301224
-70.303357,273,299.845876
141.721181,617,303.417018
-45.615452,289,304.006806
173.523519,525,305.070531
64.579175,1000,318.025592
200.578104,395,321.208872
-39.208817,265,321.709682
223.129431,520,325.081465
232.229115,339,325.753658
-47.427768,328,326.411974
223.26975,427,329.592753
-25.646998,293,330.164515
59.929789,1000,334.488616
51.094587,1000,338.720624
216.8388,334,339.386458
213.929093,436,342.630536
238.832779,407,343.430232
-47.012301,255,343.933955
-21.220652,301,346.903937
215.850783,395,347.687884
162.9813,496,348.670319
254.112914,347,351.948466
234.521548,333,352.615124
195.414635,561,355.971842
-56.005387,381,356.747159
251.625977,358,357.439647
195.629004,472,369.486012
243.225231,465,370.386896
4.222882,236,373.094185
135.386742,488,374.040565
247.508691,322,374.655719
230.557191,376,377.79869
244.270435,378,378.557947
290.642371,431,381.724382
261.514375,360,382.433261
236.579146,403,383.232667
246.217385,339,386.209672
239.200651,316,386.859429
256.182465,398,387.637458
247.15331,358,390.776921
246.345328,366,391.513279
263.615058,360,392.239646
