#{"t_start": 1767382735.7588484, "env_id": "LunarLander-v3"}
r,l,t
-115.471686,99,1.284463
-71.818845,82,1.309723
-419.882261,114,1.342722
-375.405065,122,1.375517
-189.127591,130,1.399845
-268.8045,86,1.412409
-509.689017,105,1.427351
-328.275105,118,1.443718
-313.276601,119,1.462849
-74.284236,64,1.471975
-68.182605,62,1.481715
-148.321044,121,1.501431
-355.910636,66,1.514603
-327.307057,106,1.529222
-327.226632,89,1.541282
-342.174502,91,1.553998
-356.681385,72,1.565496
-169.671876,101,1.579533
-72.382769,66,1.589104
-77.377378,124,1.606108
-107.262282,116,1.626145
-124.597611,74,1.636234
-99.734103,75,1.646296
-366.738289,117,1.661693
-136.298373,79,1.67369
-177.314512,65,1.682709
-288.523476,92,1.694963
-72.798571,82,1.708687
-104.695087,62,1.719233
-113.785059,62,1.731288
-164.166382,78,1.742094
-106.923354,56,1.750279
-100.759926,80,1.762554
-94.511869,67,1.771742
-390.351099,106,1.785515
-277.720037,84,1.796465
-119.400258,75,1.807669
-145.655367,97,1.82018
-102.207073,80,1.830843
-133.767662,64,1.839786
-166.645262,89,1.855655
-327.630223,134,1.873219
-78.801959,75,1.882967
-111.406852,92,1.895935
-68.133453,97,1.910908
-217.277531,88,1.92249
-412.008229,127,1.939251
-116.881205,72,1.948636
-237.960967,106,1.96681
-252.213521,102,1.980237
-371.244781,93,1.99307
-96.389509,77,2.0049
-106.508731,64,2.015138
-102.694891,74,2.026775
-307.630737,113,2.041276
-132.115304,79,2.056232
-203.839659,92,2.071631
-146.661592,99,2.09709
-83.863834,63,2.110986
-286.456189,106,2.126336
-126.662368,116,2.155183
-141.064016,67,2.171134
-132.105075,81,2.190624
-241.932304,145,2.216785
-137.798669,124,2.251918
-380.34463,104,2.267487
-199.13901,110,2.283921
-172.613928,83,2.296335
-155.811865,142,2.318956
-492.750995,116,2.335954
-70.833571,61,2.34884
-103.609218,79,2.360556
-113.599313,102,2.376885
-117.913096,100,2.390814
-151.11927,73,2.401206
-224.012666,72,2.411769
-84.160212,62,2.42195
-110.065455,87,2.434179
-67.543516,78,2.445484
-109.424874,92,2.459125
-123.937495,70,2.473782
-355.578099,98,2.486949
-106.246464,77,2.497698
-152.926047,92,2.51057
-145.716327,63,2.520996
-228.095459,102,2.53472
-151.945824,122,2.551157
-113.688035,111,2.565701
-111.015578,99,2.580863
-121.419104,82,2.594902
-282.69798,126,2.611593
-193.455418,106,2.625807
-94.642717,96,2.640366
-151.832894,55,2.647998
-113.446353,99,2.660925
-76.157711,63,2.66946
-102.23793,79,2.681921
-360.978182,119,2.697888
-155.617578,75,2.711282
-141.703205,99,2.724491
-279.322955,98,2.739026
-204.045443,88,2.750938
-110.190454,126,2.767273
-130.946575,76,2.777337
-67.644611,74,2.788345
-82.819792,63,2.79674
-177.388627,103,2.810576
-179.546265,89,2.822455
-156.112509,90,2.83923
-424.104866,86,3.901643
-72.213252,88,4.022248
-460.009413,102,4.144636
-118.839539,124,4.317089
-66.211656,74,4.399355
-283.184757,96,4.529696
-186.863156,83,4.648611
-172.270455,70,4.737458
-128.204805,96,4.869254
-133.240298,94,4.994446
-135.335625,133,5.159244
-164.239843,91,5.270607
-144.518434,146,5.440107
-77.391276,68,5.523473
-153.749574,107,5.661557
-95.664829,68,5.758481
-62.239793,74,5.846389
-180.232497,119,5.984298
20.891547,67,6.063919
71.616432,1000,7.457853
-137.128537,103,7.593019
-172.09963,73,7.687016
-113.620449,92,7.815192
-156.056465,108,7.981589
-202.024009,119,8.13648
-89.786298,71,8.227325
-145.985569,71,8.327377
-99.991827,63,8.424122
-161.185022,83,8.599186
-88.857412,98,8.746507
-360.911625,87,8.861642
-163.217536,114,9.009251
-166.25067,86,9.126835
-108.608746,85,9.246204
-122.041763,95,9.3661
-141.945049,123,9.54045
-176.444361,114,9.690026
-34.26118,74,9.797159
-84.662898,97,9.927065
-209.308096,78,10.036205
-89.767457,62,10.125051
-125.733165,92,10.251955
-53.098163,65,10.329534
-153.025205,87,10.44388
-78.331289,77,10.541904
-112.673921,84,10.652224
-185.904061,86,10.770163
-134.121177,115,10.927487
-78.089005,87,11.041768
-269.934172,103,11.179466
-72.255265,111,11.334072
-265.203105,96,11.475972
-123.816538,95,11.594522
-168.813589,124,11.766572
-184.059131,76,11.877825
-96.684524,93,11.997477
-61.272222,70,12.081821
-96.503059,85,12.184081
-121.337173,93,12.301337
-106.67002,118,12.468667
-123.924749,116,12.623882
-118.71045,88,12.748317
-152.08983,86,12.860066
-125.955586,59,12.931749
-414.27419,160,13.145521
-104.158945,95,13.263649
-94.888621,138,13.471386
-5.628717,106,13.616988
-178.002009,110,13.780464
-170.334099,114,13.948679
-111.575183,99,14.097487
-70.911497,65,14.190839
-100.605607,89,14.296582
-168.662295,99,14.428394
-154.911358,98,14.548192
-256.491378,86,14.651936
-99.970022,129,14.813918
-202.609044,110,14.973971
-148.036688,80,15.084233
-230.756437,131,15.26306
-94.790536,71,15.345798
-82.571236,67,15.429738
-99.748308,69,15.525942
-83.65073,87,15.650072
-131.21248,120,15.817128
-84.754072,139,15.985449
34.575519,81,16.091243
-111.123865,71,16.188109
-74.103519,88,16.31824
-135.431873,79,16.421835
-73.593342,140,16.608207
-59.812168,67,16.691149
-92.764536,94,16.805383
-237.496078,123,16.970531
-156.883003,75,17.070362
-267.978088,120,17.227732
-58.170234,62,17.303986
-280.930487,116,28.270833
-98.565409,77,28.373801
-86.786783,74,28.473414
-184.604849,69,28.563798
-130.79343,93,28.677307
-129.692491,117,28.81626
-203.564658,89,28.950219
-265.37568,90,29.063729
-71.728584,72,29.166493
-116.948762,105,29.323491
-146.861713,125,29.495223
-241.394187,131,29.67121
-59.698146,98,29.803788
-145.753235,98,29.931769
-108.711981,127,30.094152
-150.981978,82,30.199382
-119.125786,110,30.365982
-87.199293,69,30.457022
-94.765429,84,30.575181
-116.398976,99,30.697644
-106.440802,150,30.901897
-246.730705,112,31.047553
-158.208452,72,31.157195
-324.765213,101,31.293117
-80.249241,122,31.452029
-106.360754,125,31.61293
-172.274254,76,31.726433
-48.73152,136,31.907531
-178.959745,109,32.045293
-106.68142,67,32.147413
-282.685504,97,32.280735
-85.861338,129,32.458468
-27.037624,83,32.571678
-110.777732,108,32.710105
-159.915954,94,32.856493
-183.880364,118,33.02497
-58.732136,63,33.120692
-116.581735,158,33.327742
-90.914992,120,33.498334
-86.41221,82,33.601225
-174.673155,70,33.698998
-77.361684,63,33.785765
-195.25836,124,33.952091
11.022088,92,34.085672
-129.608871,129,34.247676
-129.991884,66,34.332926
32.993849,93,34.464082
-119.392691,82,34.569194
-109.226348,78,34.681489
-103.381857,88,34.786922
-197.934117,114,34.959083
-125.921249,91,35.079461
-301.838139,86,35.191913
-241.177004,95,35.322413
-159.282558,112,35.474591
-52.629317,133,35.668969
-101.7003,78,35.75733
-175.003702,59,35.820943
-161.65574,96,35.965184
-67.346882,79,36.084548
-46.719085,135,36.250351
-128.936911,74,36.354965
-184.818503,114,36.515153
-340.877872,111,36.664038
-301.120377,93,36.787395
-136.239363,75,36.891034
-212.346974,115,37.061519
-103.376796,86,37.172624
-337.875997,127,37.331443
-106.342312,103,37.469519
-267.045162,104,37.620461
-302.450523,95,37.734993
-161.055219,96,37.861816
-206.28963,116,38.020934
-280.766754,120,38.203478
-89.219545,125,38.380012
-112.625475,115,38.538564
-65.967979,71,38.639326
-312.529158,93,38.758321
-191.623773,117,38.914978
-70.868982,117,39.080183
-205.147634,60,39.160061
-101.41272,76,39.257875
-148.982315,73,39.351518
-167.305062,126,39.528001
-118.809515,93,39.640301
-197.349664,124,39.828551
-99.554435,89,39.946731
-57.446628,77,40.059361
-134.896768,97,40.18765
-130.931792,99,40.328135
-142.416278,69,40.422007
-55.476349,99,40.557561
-327.44046,110,40.691899
-143.076108,99,40.81359
-95.620885,76,40.909263
-391.446078,137,41.094952
-83.243159,91,41.21027
-213.478207,102,41.334762
-291.260866,99,41.461648
-318.020652,114,41.62117
-102.116096,142,52.675885
-143.306809,91,52.79615
-184.593728,104,52.934808
-48.494998,135,53.114484
-25.181612,73,53.22566
-63.602921,131,53.402841
-156.21565,119,53.560215
-174.059071,88,53.691247
-107.387266,108,53.827146
-135.462829,87,53.947923
-54.889629,76,54.046317
-183.297657,83,54.149703
-98.732634,128,54.335947
-129.674345,120,54.507589
-232.337309,92,54.613885
-177.507542,65,54.719917
-38.3809,122,54.909623
-229.529269,113,55.065225
-126.242024,123,55.23572
-84.608864,93,55.359793
-138.242757,97,55.514072
-23.074828,152,55.725683
-179.979843,73,55.819764
-99.234216,74,55.939355
-127.609151,137,56.13206
-111.896517,100,56.25984
-97.302856,68,56.35676
-56.186742,65,56.436643
-257.808072,122,56.609291
-68.510905,109,56.751257
-108.761119,75,56.847955
-103.49691,88,56.947914
-136.901868,99,57.091594
-119.939409,116,57.269142
-189.533513,103,57.400252
-119.266365,106,57.537033
-30.685315,135,57.708896
-183.41722,74,57.806309
-94.644234,71,57.901516
-207.815052,111,58.048362
-123.327012,100,58.179065
-101.036043,94,58.31959
-125.864432,92,58.452764
-117.625753,62,58.537155
-90.825747,74,58.625913
-73.766104,107,58.783939
-125.464016,101,58.928267
-65.798998,91,59.057163
-55.021676,68,59.153801
-123.422114,106,59.296063
-121.497595,107,59.44153
-120.161588,94,59.578088
-247.318092,125,59.753611
-100.01916,125,59.917169
-142.08973,60,60.013908
-114.728199,68,60.120747
-145.969467,105,60.26988
-81.015812,73,60.376575
-157.91887,135,60.567515
-39.643259,69,60.65865
-112.114224,117,60.80221
-127.207712,73,60.919059
-121.584911,98,61.071135
-50.696647,84,61.196659
-32.320456,157,61.465943
-89.895339,112,61.647254
-87.714282,98,61.780406
-127.723887,94,61.911595
-197.252566,154,62.112637
-62.323716,113,62.274505
-106.548313,70,62.376165
-136.655804,129,62.529449
-38.099419,83,62.636897
-112.467774,129,62.80825
-58.699733,118,62.967571
-114.589011,78,63.07832
-87.353922,79,63.187983
-90.849682,62,63.277946
-45.80752,103,63.414601
-145.480754,94,63.549509
-91.989672,117,63.708458
-69.112089,107,63.883148
-99.227974,126,64.039974
-111.427094,77,64.148869
-82.618551,79,64.268078
-81.360751,76,64.383295
-128.909271,90,64.499355
-87.676317,136,64.676942
-76.989738,127,64.8467
-93.758157,74,64.934179
-70.119305,69,65.014147
-260.434208,138,65.205739
-163.691997,112,65.383266
-43.712608,71,65.482959
-132.131651,85,65.597966
-117.755959,155,65.812763
-15.393489,82,65.91771
-83.390429,79,66.044544
-116.79651,121,66.203086
-102.554345,158,77.461396
-64.273657,74,77.556347
-125.936991,74,77.667224
-33.069781,71,77.755089
-47.055027,139,77.927784
-105.093586,108,78.071402
-106.027133,83,78.188621
-217.10397,138,78.396301
-104.688216,56,78.477396
-80.579483,83,78.600696
