#{"t_start": 1767407967.5641358, "env_id": "LunarLander-v3"}
r,l,t
-231.771213,142,1.625071
-80.21862,115,1.841134
-104.279542,89,2.017904
-248.492447,113,2.228063
-376.97118,129,2.498673
-201.732507,111,2.715706
-132.744883,73,2.868321
-129.742364,99,3.055464
-101.267199,61,3.181644
-96.061416,61,3.307297
-295.11153,139,5.926548
-484.625987,84,6.092128
-236.00288,90,6.278477
-319.733149,155,6.586968
-138.845965,115,6.819477
-245.58355,135,7.097704
-89.534485,64,7.234576
-251.830313,102,7.452936
-395.08023,87,7.632168
-104.935959,75,7.784459
-146.28232,97,10.339497
-70.670613,66,10.480262
-104.525853,126,10.746329
-290.558191,143,11.050329
-122.901321,77,11.211216
-96.791007,69,11.360413
-15.678768,102,11.573113
-87.576039,67,11.709244
-230.663558,82,11.862864
-358.728083,116,12.106477
11.865542,109,14.721802
-150.474266,98,14.918417
-125.421974,130,15.180644
-62.175871,184,15.543391
-251.050741,117,15.777685
-240.29949,111,16.010369
-237.891391,129,16.263804
-47.692362,71,16.410087
-100.90979,77,16.573745
-25.60029,72,16.710236
-295.87962,179,19.453753
-227.433952,106,19.661741
-184.967246,213,20.087578
-280.754461,348,20.776006
-294.8775,133,21.039963
-84.528278,79,23.560214
-141.333212,96,23.764036
-96.208951,89,23.934914
-119.116939,226,24.385267
-56.076228,99,24.595502
-201.267581,132,24.860081
-55.265387,74,25.010363
-131.952337,101,25.212722
-124.476747,82,25.376019
-74.734456,117,27.907274
-332.022316,139,28.187639
-108.893942,125,28.442933
-273.447747,101,28.636634
-44.05162,69,28.765967
-149.288967,98,28.954128
-265.496616,149,29.242316
-228.288979,146,29.542171
-82.54719,61,29.671855
-206.525132,107,29.896651
-385.291764,179,32.601702
-99.180634,101,32.809127
-219.663409,128,33.082194
-42.394281,202,33.466104
-133.383376,203,33.866547
-158.533318,80,34.026093
-111.184389,168,36.907233
-43.666293,159,37.239019
-69.745944,76,37.398297
-76.907,121,37.641346
-113.678641,108,37.855262
-54.67473,83,38.029685
-64.86546,83,38.190544
-18.894407,136,38.468866
-41.620158,88,38.6433
-214.094141,149,38.946838
-61.872885,142,41.556455
-70.858648,86,41.728627
-122.579426,140,42.003116
-76.055101,184,42.382098
-442.378043,175,42.726683
-128.053634,139,47.405162
-54.647072,129,47.673215
-43.759763,143,50.438984
-68.389223,145,50.720817
-123.223085,109,50.941012
-94.43979,126,51.20385
10.197663,164,51.511161
-40.768761,140,51.791673
-74.661468,103,51.983834
-76.844097,79,52.141942
-42.618957,101,54.666895
-92.20527,117,54.90692
4.306915,133,55.18459
-188.947257,120,55.424726
-46.570238,129,55.688759
-34.856068,127,55.945186
-33.425983,219,56.38119
-53.682191,132,59.000261
-48.145489,126,59.261334
-34.260598,140,59.558397
-28.337269,203,59.970645
-35.774334,174,60.318559
-43.66072,168,60.653322
-95.653972,135,60.941118
-118.266359,432,64.126496
-10.118311,196,64.528438
38.461636,173,64.870559
-30.797036,233,65.32261
-64.872026,122,67.965713
-285.389279,189,68.361259
2.180007,186,68.716631
-49.160294,154,69.029227
-37.83068,121,69.280951
-85.097602,157,69.604417
12.981394,177,72.305141
46.966864,244,72.795092
-18.072478,265,73.315284
-21.87721,154,73.632686
-28.040645,181,73.998875
-103.794477,166,76.784554
-236.705138,187,77.151069
136.215,1000,81.509051
88.620343,1000,85.941673
89.505275,1000,90.347232
31.630062,192,90.713039
-29.714206,279,97.926387
-280.692671,376,98.644642
-56.149208,242,101.493783
56.731664,1000,105.83624
134.373916,1000,110.13625
-22.739063,283,110.689381
141.066154,1000,114.9934
22.278032,1000,119.347148
129.278403,1000,123.66995
37.708862,1000,128.079922
92.2135,1000,132.505905
57.219119,1000,136.893358
86.235328,1000,141.242155
-41.546344,1000,162.436253
11.57598,1000,166.844701
88.604138,1000,171.159735
83.228573,1000,175.476285
117.076617,1000,179.840797
80.932202,1000,184.160461
182.131905,689,185.561445
175.995772,641,189.155699
201.560382,579,190.327152
216.902961,588,193.841602
213.316293,503,197.169264
193.556524,476,198.13816
-34.145783,394,198.905135
-56.847697,328,212.7961
0.267641,348,213.4791
12.291742,401,214.263728
115.038978,1000,218.810714
210.978993,445,221.997106
-34.102438,399,222.790794
185.633127,491,226.114368
210.083421,507,227.124342
206.010167,459,230.393915
237.183635,638,231.698296
129.991031,1000,236.065056
233.778593,377,239.127324
-73.795414,290,239.687908
84.946861,1000,244.084976
242.194316,413,244.895359
219.235569,469,248.20639
77.329578,1000,252.662704
222.241029,381,253.42287
203.472526,813,270.828867
268.322988,309,271.456597
-1.614507,251,271.969417
225.284918,572,275.528192
175.512755,457,276.492714
216.224301,662,280.340348
199.062385,726,284.108668
261.879362,300,284.695243
220.838972,341,285.375166
221.796792,321,288.385084
258.94006,410,289.18497
233.527479,301,289.798973
226.871644,351,292.892879
256.987694,336,293.574199
220.267636,330,294.232101
264.662616,273,297.048856
255.12916,322,297.653723
213.387987,302,298.247566
273.068355,276,301.172375
25.292211,211,301.607997
