#{"t_start": 1767400857.5758154, "env_id": "LunarLander-v3"}
r,l,t
-196.110408,106,1.570033
-101.598059,78,1.709338
-89.565906,61,1.828017
-199.737538,121,2.069456
-104.147689,62,2.198491
-13.321278,110,2.425984
-131.011576,100,2.631058
-139.272384,98,2.819114
-150.409159,108,3.043331
-310.531306,126,3.293741
-105.709991,84,6.180446
-74.430789,66,6.312424
-88.44047,74,6.462811
-124.854127,81,6.627355
-164.146462,107,6.898178
-3.497845,113,7.129923
-130.399087,108,7.348434
-304.262035,95,7.535215
-55.416482,80,7.686245
-74.196516,81,7.863126
-184.421257,82,8.034356
-248.151991,116,10.566787
-81.306134,71,10.707036
-106.676824,76,10.864552
-104.256928,94,11.041492
-113.188839,66,11.172707
-191.336343,93,11.355365
-103.861035,72,11.507513
-92.627713,96,11.695471
-175.019868,100,11.887829
-308.25569,90,12.060162
-93.998639,122,12.318365
-115.985018,95,12.506263
-78.493312,108,15.075569
-103.802874,82,15.228675
-78.540654,112,15.464939
-123.516384,121,15.709213
-61.293368,66,15.833035
-237.017691,93,16.02635
-43.063434,91,16.214556
-55.23324,72,16.366941
-120.829155,99,16.567507
-298.394835,131,16.81923
-95.381109,78,16.980545
-87.959802,86,19.511218
-146.070296,129,19.760507
-253.761304,101,19.968961
-228.98023,87,20.146961
-8.870149,113,20.374175
-104.262142,90,20.554941
-88.241306,77,20.702604
-130.869962,113,20.920256
-76.893869,72,21.065189
-242.450349,97,21.265178
-70.672233,80,23.79502
-297.703534,158,24.109896
-183.066107,145,24.405915
-23.389077,121,24.662011
-123.351115,117,24.897537
-80.047284,90,25.070066
-60.287843,104,25.272764
-68.538645,114,25.509342
-212.2625,154,25.821852
-128.94464,131,28.46966
-293.821151,185,28.840561
-50.022206,102,29.052196
-191.336231,96,29.255374
-207.950612,97,29.458065
-44.310775,156,29.769254
-100.89245,117,30.002553
6.189564,102,30.209081
-77.02697,95,32.750814
-43.077333,130,33.009825
-254.403847,153,33.322647
-255.094174,107,33.527404
-74.476401,125,33.77788
-189.01014,164,34.113312
-186.188264,102,34.325594
-356.822692,124,34.572506
-16.497422,102,37.109528
-88.636364,131,37.368628
-63.570437,151,37.683977
53.726623,1000,42.123191
-33.634632,208,42.53893
-82.08393,170,42.891948
-29.925322,92,43.079717
-9.819713,92,47.734116
-121.051295,158,48.055321
19.141645,131,50.654904
-251.555419,200,51.046676
-41.613173,148,51.32885
-3.025854,144,51.625504
-220.621928,180,51.965513
-195.476439,213,52.396529
-77.965619,135,55.000927
-26.578689,185,55.356135
21.574619,111,55.566783
-36.462638,203,55.959388
-33.044216,109,56.189333
-86.569674,242,56.672835
-10.563995,159,59.365416
7.154586,153,59.679999
-238.606747,159,60.006221
-37.882558,112,60.236113
-5.794866,224,60.695155
-182.889893,189,61.072815
-42.479626,129,63.714063
-1.881943,1000,68.188957
-34.784543,213,68.593787
3.347933,206,69.019724
-38.123368,189,69.393369
-137.918622,169,69.72207
15.404525,162,70.047035
-12.653632,127,72.621013
23.785736,121,72.859109
-231.854515,378,73.590664
-53.512132,195,73.972127
-77.518396,304,76.900643
1.568926,132,77.157635
-79.585595,165,77.487372
74.734459,1000,81.887964
-47.828556,187,82.269388
-128.774152,210,82.683467
25.85138,347,85.710552
-77.547878,165,86.028972
-136.392909,334,86.662716
110.064271,1000,91.115611
-79.350724,162,99.065751
64.888004,1000,103.344823
-2.874906,1000,107.80571
132.760343,1000,112.174491
1.250283,312,112.817105
201.219515,702,116.602155
80.687673,1000,120.813622
-25.044676,357,121.54296
-23.475705,400,124.733851
61.800535,1000,129.2282
-8.473105,407,130.064195
-67.570236,344,130.777734
102.381029,1000,135.168337
145.289314,1000,139.575002
89.930308,1000,159.429821
99.316296,1000,163.801584
131.721138,1000,168.01662
214.161498,494,171.348761
166.80938,627,172.588537
246.929276,533,175.970166
242.848908,499,176.966
164.144978,462,180.199907
223.683112,440,181.089328
-74.412979,298,183.986016
248.321405,427,184.836773
210.225749,499,188.261442
-59.425381,450,189.146911
216.009985,459,190.075692
234.410213,437,193.306636
189.605091,502,194.30295
206.38265,500,197.61508
163.398791,604,198.805606
235.758029,472,214.359312
180.189661,524,215.364557
198.256581,417,218.476762
-121.484833,317,219.084315
153.218798,714,222.841539
-75.812909,283,223.392101
224.708394,462,226.593864
178.413541,515,227.603113
98.82824,608,231.123442
215.407619,393,231.904103
200.526277,516,235.226866
175.474925,514,236.251791
3.593994,357,236.964444
222.426367,457,240.222033
-18.473577,358,240.917911
233.343564,447,244.242589
177.924163,464,245.188373
239.392333,385,245.959811
187.093224,421,249.172736
-208.951261,467,250.076264
226.939949,830,254.096508
261.427003,445,268.2342
135.331306,627,269.487267
-48.638711,361,272.542064
-45.965559,336,273.199635
200.611717,388,273.920014
210.02405,541,277.398259
229.21849,501,278.407206
-49.679152,185,278.770295
141.381069,573,282.274853
-2.456763,326,282.931818
238.82586,374,286.048744
229.684476,373,286.779428
-5.636743,328,287.42766
221.653829,558,290.861852
-45.388692,382,291.632729
223.573452,361,294.674217
-34.897443,326,295.334706
204.382423,320,295.978507
258.573885,433,299.190243
242.949056,368,299.928692
18.475597,261,300.447791
-128.829935,680,304.2704
-64.781589,268,304.823173
-4.63782,307,307.95964
-110.504016,525,309.01234
240.686874,328,319.749114
179.67325,516,323.16375
208.002808,450,324.42477
-34.803196,206,324.870389
261.382571,354,327.971435
-24.94193,303,328.543208
242.326529,348,329.229973
167.162955,445,332.448419
238.93127,336,333.098238
270.706562,451,336.369557
216.676972,341,337.049201
30.312709,262,337.583224
-158.137786,461,340.854292
-35.936363,192,341.25697
18.669686,254,341.770018
230.111614,310,342.365428
220.582216,262,345.369957
234.742225,363,346.103237
204.878166,288,346.687726
16.294077,240,349.46119
249.77995,328,350.113528
245.666779,320,350.771356
276.544125,319,353.849073
231.196311,292,354.42889
221.815499,391,355.208714
233.119025,291,355.791041
217.978884,266,358.683216
227.498703,284,359.261523
208.113958,340,359.955968
-27.592577,251,362.796796
-116.763735,395,370.816301
259.96261,304,371.423668
201.584392,352,374.587005
8.797936,232,375.041299
219.230709,559,376.135801
2.979222,178,379.02373
259.219577,283,379.591346
255.94456,325,380.240167
199.371402,254,380.732955
227.495626,289,383.647614
-5.793075,235,384.113959
224.712255,338,384.802958
235.736832,262,387.658569
235.661697,245,388.139054
19.64455,249,388.625156
222.563871,275,389.194667
-24.138408,217,389.641865
256.656689,290,392.563463
202.891414,920,396.688835
-152.598727,368,397.411535
225.52922,275,397.990805
-3.379414,226,398.436278
241.25742,489,401.953733
13.24924,206,402.354601
242.406118,335,405.384954
254.396825,246,405.871913
235.043725,286,406.442983
264.911406,378,407.201638
11.527602,217,409.987782
220.620944,791,411.560698
257.000643,288,420.262145
40.188157,228,420.722212
262.862034,727,424.697108
254.814775,256,425.207319
259.222186,392,425.993318
250.820181,344,429.072664
249.054567,362,429.801185
233.582781,284,430.364376
182.949822,516,433.724503
274.48669,260,434.252504
25.907676,246,434.751988
250.066641,261,435.285146
250.831113,270,438.164654
-195.316228,402,438.922272
283.147335,312,439.534881
280.262101,361,442.584433
252.950894,295,443.138766
275.965015,308,443.743956
271.51152,296,446.726213
-138.407436,821,448.367907
265.09485,357,451.424413
227.315633,262,451.951009
228.542406,262,452.467765
235.431236,274,455.355934
277.328595,305,455.971428
249.884508,261,456.472451
174.930443,438,459.635125
232.748579,291,460.173869
250.520659,239,460.635555
244.152946,259,461.151567
266.517845,264,469.949435
238.277909,272,470.461478
266.588681,239,470.938621
250.437349,259,471.463213
247.606101,376,474.610644
273.28526,282,475.17467
222.436899,246,475.664441
229.53382,300,478.525731
265.249174,275,479.090654
207.453522,442,479.984065
-64.630805,351,483.076268
238.574522,392,483.882813
263.922394,270,484.413315
282.994935,249,484.937412
231.085769,344,488.100359
270.163632,342,488.790442
232.776454,243,489.268892
272.552925,235,492.086598
225.083112,511,493.066195
244.943824,238,493.54388
229.468652,294,496.435023
259.00879,258,496.940361
260.074494,235,497.41099
273.233887,652,501.049725
-133.472157,462,501.961046
282.241504,235,502.426223
278.441145,291,505.399415
237.406879,220,505.834846
268.895344,256,506.322731
