#{"t_start": 1767375129.2912855, "env_id": "CartPole-v1"}
r,l,t
19.0,19,1.418468
10.0,10,1.432241
20.0,20,1.459021
13.0,13,1.476828
21.0,21,1.512815
28.0,28,1.554132
52.0,52,1.636289
26.0,26,1.676509
11.0,11,1.694291
17.0,17,1.72613
17.0,17,1.755644
28.0,28,1.799982
12.0,12,1.82296
16.0,16,1.846928
14.0,14,1.865862
24.0,24,1.903942
12.0,12,1.925079
11.0,11,1.948819
38.0,38,2.011947
11.0,11,2.030563
24.0,24,2.078315
48.0,48,2.15714
20.0,20,2.193979
11.0,11,2.212699
50.0,50,3.990492
31.0,31,4.04733
25.0,25,4.090865
43.0,43,4.165501
35.0,35,4.223349
28.0,28,4.281979
19.0,19,4.312848
28.0,28,4.363376
14.0,14,4.391514
70.0,70,4.518382
19.0,19,4.552885
44.0,44,4.636895
21.0,21,4.677435
35.0,35,4.767275
26.0,26,4.826123
39.0,39,6.690353
53.0,53,6.786077
35.0,35,6.850916
17.0,17,6.876273
31.0,31,6.93714
42.0,42,7.009784
40.0,40,7.082457
27.0,27,7.125535
60.0,60,7.23456
13.0,13,7.261326
31.0,31,7.314619
29.0,29,7.3656
52.0,52,7.44654
32.0,32,7.5073
22.0,22,7.54676
20.0,20,7.585919
20.0,20,9.560426
97.0,97,9.73932
21.0,21,9.776423
49.0,49,9.869813
84.0,84,10.024978
73.0,73,10.161901
38.0,38,10.228699
43.0,43,10.300997
29.0,29,10.35626
41.0,41,10.428571
166.0,166,12.551403
194.0,194,12.888531
102.0,102,13.060025
176.0,176,15.237995
131.0,131,15.46314
156.0,156,15.744318
276.0,276,18.005324
168.0,168,18.290368
248.0,248,20.463631
172.0,172,20.771844
88.0,88,20.920529
363.0,363,23.185603
500.0,500,25.985973
282.0,282,26.508234
500.0,500,29.161945
500.0,500,31.793601
500.0,500,34.468102
500.0,500,37.137988
500.0,500,39.68731
500.0,500,42.25104
500.0,500,44.900592
500.0,500,47.563384
500.0,500,50.168464
500.0,500,57.287304
500.0,500,59.806902
500.0,500,62.420539
500.0,500,65.033758
500.0,500,67.692095
500.0,500,70.299933
500.0,500,72.843805
500.0,500,75.428187
500.0,500,78.044396
500.0,500,80.610959
500.0,500,83.257669
500.0,500,85.930404
500.0,500,88.607878
500.0,500,91.239862
500.0,500,93.783909
500.0,500,96.390979
500.0,500,99.044363
500.0,500,101.65287
500.0,500,104.230051
500.0,500,106.926701
500.0,500,113.990195
500.0,500,116.691035
500.0,500,119.361261
500.0,500,121.84422
500.0,500,124.488051
500.0,500,126.980346
500.0,500,129.649619
500.0,500,130.510346
500.0,500,133.185218
500.0,500,135.796363
500.0,500,138.329479
500.0,500,140.869203
500.0,500,143.491292
500.0,500,146.022465
500.0,500,148.605829
500.0,500,151.279541
500.0,500,153.915
500.0,500,156.418842
500.0,500,159.032727
500.0,500,161.535399
500.0,500,168.624523
500.0,500,171.145024
500.0,500,173.701783
500.0,500,176.368401
500.0,500,178.958937
500.0,500,181.55619
500.0,500,184.135663
500.0,500,186.794317
500.0,500,189.418818
500.0,500,192.00739
500.0,500,194.597662
500.0,500,197.22621
500.0,500,199.866046
500.0,500,202.419271
500.0,500,205.040444
500.0,500,207.702268
