#{"t_start": 1767374909.3089616, "env_id": "CartPole-v1"}
r,l,t
29.0,29,1.297127
10.0,10,1.310577
36.0,36,1.362087
34.0,34,1.411801
24.0,24,1.443555
14.0,14,1.469156
42.0,42,1.536843
14.0,14,1.55864
34.0,34,1.610676
27.0,27,1.656447
22.0,22,1.695065
14.0,14,1.716218
13.0,13,1.734713
11.0,11,1.752335
52.0,52,1.84243
13.0,13,1.864201
13.0,13,1.88371
21.0,21,1.922164
33.0,33,1.979986
9.0,9,1.994589
9.0,9,2.010021
18.0,18,2.046076
35.0,35,3.798388
24.0,24,3.838747
21.0,21,3.873158
34.0,34,3.934881
23.0,23,3.972426
11.0,11,3.989051
77.0,77,4.133875
56.0,56,4.234947
16.0,16,4.266437
24.0,24,4.307499
20.0,20,4.339015
18.0,18,4.377397
23.0,23,4.413026
19.0,19,4.442172
15.0,15,4.471179
19.0,19,4.505119
23.0,23,4.539278
38.0,38,4.602825
13.0,13,4.625269
27.0,27,6.369452
45.0,45,6.450683
23.0,23,6.491284
28.0,28,6.541178
81.0,81,6.689317
38.0,38,6.748878
63.0,63,6.858328
45.0,45,6.935057
64.0,64,7.043571
28.0,28,7.093571
49.0,49,7.177734
75.0,75,8.92812
96.0,96,9.093517
46.0,46,9.178544
187.0,187,9.498507
38.0,38,9.56459
49.0,49,9.645363
36.0,36,9.712726
34.0,34,11.451075
128.0,128,11.6625
122.0,122,11.875605
102.0,102,12.057331
105.0,105,12.238067
178.0,178,14.16512
137.0,137,14.39394
113.0,113,14.584806
17.0,17,14.616753
246.0,246,16.707177
135.0,135,16.950768
170.0,170,17.23526
304.0,304,19.441804
300.0,300,21.663121
64.0,64,21.771426
280.0,280,22.261039
55.0,55,22.35332
466.0,466,24.77009
228.0,228,26.970957
108.0,108,27.162416
500.0,500,29.655227
500.0,500,32.135125
500.0,500,34.691011
500.0,500,37.363021
500.0,500,39.934461
500.0,500,42.493505
500.0,500,45.338493
500.0,500,47.778204
500.0,500,50.332252
500.0,500,57.23791
500.0,500,59.817129
500.0,500,62.416642
500.0,500,64.988384
500.0,500,67.570511
500.0,500,70.126922
500.0,500,70.966903
500.0,500,73.499578
500.0,500,76.071522
500.0,500,78.715098
500.0,500,81.275036
500.0,500,83.903543
500.0,500,86.469419
500.0,500,89.043528
500.0,500,91.612158
500.0,500,94.143039
500.0,500,96.776402
500.0,500,99.351233
500.0,500,101.974776
500.0,500,104.496472
500.0,500,111.475333
500.0,500,114.095379
500.0,500,116.638323
500.0,500,119.227937
500.0,500,121.766758
500.0,500,124.342218
500.0,500,126.987813
500.0,500,129.534183
500.0,500,132.112618
500.0,500,134.676394
500.0,500,137.209863
500.0,500,139.789713
500.0,500,142.40989
500.0,500,144.983347
500.0,500,147.623953
500.0,500,150.258891
500.0,500,152.989053
500.0,500,155.664934
500.0,500,158.212306
500.0,500,160.804638
500.0,500,167.69381
500.0,500,170.261823
500.0,500,172.883687
500.0,500,175.309557
500.0,500,177.945021
500.0,500,180.486954
500.0,500,183.009214
500.0,500,185.59046
500.0,500,188.137754
500.0,500,189.013364
500.0,500,191.545715
500.0,500,194.089257
500.0,500,196.705756
500.0,500,199.234071
500.0,500,201.817639
500.0,500,204.454894
