#{"t_start": 1767403206.0452724, "env_id": "LunarLander-v3"}
r,l,t
-94.61945,107,1.524896
-154.36737,69,1.653051
-64.527344,88,1.814957
-172.840479,65,1.939779
-114.583111,88,2.098552
-80.226201,102,2.303385
-40.421597,105,2.527519
-160.840269,120,2.772707
-229.948376,117,3.018716
-102.281117,83,3.180743
-97.240409,71,3.323981
-144.856898,78,5.811006
-134.047078,90,6.002456
-91.298931,69,6.134461
-111.739264,99,6.336202
-243.662998,121,6.57728
-177.435624,91,6.766616
-138.431284,113,7.0112
-189.244642,136,7.283406
-123.949325,124,7.524777
-170.631761,124,10.154848
-272.72837,118,10.392442
-87.771583,65,10.530495
-98.103348,69,10.675131
-142.403561,104,10.880019
-157.308163,109,11.108785
-86.776423,67,11.235182
-81.21417,73,11.389297
-98.5051,81,11.560723
-187.049352,86,11.734149
-266.569803,115,11.979306
-86.913014,75,12.133101
-53.622453,110,14.663307
-77.865101,67,14.791594
-93.79534,76,14.939965
-158.682023,121,15.191677
-166.399114,170,15.536383
-212.250587,138,15.801843
-106.729486,83,15.976833
-112.367774,83,16.135283
-148.009644,71,16.262233
-158.691889,132,16.532688
-40.406605,164,19.201132
-48.219332,126,19.437506
-139.002171,70,19.577364
-57.851379,89,19.757706
-106.964667,91,19.943188
-217.525695,92,20.129224
-73.929762,158,20.437319
-217.083817,139,20.726746
-63.000883,78,20.880865
-101.338227,152,23.552895
-87.177951,101,23.756352
-105.979996,126,24.006597
-82.383563,115,24.241902
-72.651837,80,24.406623
-64.751663,77,24.552585
-172.07052,126,24.816924
-137.317122,99,25.010031
-163.097613,110,25.232703
-29.891247,95,27.709424
-194.69212,112,27.935631
-364.754423,141,28.205191
-120.431343,105,28.420474
-59.981803,95,28.604731
-215.424591,134,28.874647
-293.529847,158,29.197875
-48.290123,87,29.376066
-442.375117,131,29.640331
-293.703964,152,32.3536
-87.795574,151,32.662974
-119.842609,123,32.910344
-315.300951,144,33.189321
-55.530413,77,33.350833
-43.197959,151,33.649824
-40.754648,146,33.941808
-104.554826,119,34.182351
-174.389608,330,37.226381
-70.57526,127,37.474189
-92.421156,131,37.729595
-217.618146,98,37.929668
-86.29698,113,38.168336
-343.126546,163,38.498093
-258.383761,195,41.230991
58.41442,212,41.639618
-240.862531,175,41.99137
-212.019988,139,42.269402
-189.037293,173,47.58862
-138.737634,151,47.894396
-323.000385,199,50.577125
-215.925289,159,50.894138
-155.204195,162,51.209851
-201.55552,192,51.576905
-102.026939,132,51.838237
-179.754326,171,52.177382
-125.824923,139,54.760301
-433.537529,174,55.113485
-246.371012,155,55.498441
-290.351497,171,55.852919
-3.197941,131,56.124965
-423.870342,207,56.569102
-315.33555,260,59.564949
-29.250419,164,59.896745
-79.162811,165,60.235989
-275.415536,202,60.646399
-246.334308,198,61.0591
-164.051363,211,63.797041
-79.76934,126,64.047376
-0.370962,120,64.29613
-122.393319,209,64.709086
-25.425448,171,65.046534
-225.984634,262,65.555218
-44.781167,147,68.181653
-187.77005,181,68.534401
-24.299654,304,69.176635
-93.452866,184,69.544108
-23.527981,212,69.956681
-243.669862,226,72.775917
-17.733878,164,73.116063
-67.768176,180,73.485495
-63.013304,223,73.936788
-25.764167,174,74.295285
23.148395,186,76.99855
-58.295137,300,77.580242
-169.715091,178,77.941771
-42.228322,153,78.24348
-166.654509,386,81.364211
-125.23205,274,81.905749
-97.829352,240,82.373711
-52.233213,169,82.720434
-53.258916,206,83.132298
52.362884,1000,87.496503
-49.075548,272,90.359974
-74.167521,166,90.689016
-130.290245,349,98.794947
-3.926904,233,99.276687
-9.763494,285,102.224704
118.424831,1000,106.56426
110.286519,1000,110.957189
-25.378189,352,111.648494
-112.024206,306,112.266448
-39.534358,304,115.231234
-105.71314,248,115.723222
-128.169194,369,116.471684
-79.833114,282,117.026489
-77.91997,291,120.054936
197.674071,424,120.899962
115.39339,1000,125.235756
-67.557427,247,125.758667
242.270644,757,129.63643
245.062294,486,132.978458
-11.192154,281,133.542971
