#{"t_start": 1767375794.5018082, "env_id": "CartPole-v1"}
r,l,t
17.983405,18,1.308708
16.990543,17,1.332994
19.989142,20,1.364247
11.991303,12,1.384496
9.990476,10,1.400644
10.990326,11,1.417685
21.980922,22,1.450305
25.984386,26,1.49173
13.989565,14,1.511477
51.963042,52,1.600917
29.979223,30,1.651981
11.988851,12,1.670597
11.989253,12,1.688546
11.987274,12,1.712176
9.989177,10,1.731028
46.965174,47,1.817662
8.990483,9,1.833952
15.986926,16,1.861835
11.98811,12,1.882911
23.983131,24,1.928178
13.990594,14,1.952531
28.98361,29,2.001148
18.989036,19,2.036545
19.986325,20,2.072552
27.979236,28,2.120164
66.943313,67,3.927786
39.974986,40,3.996089
24.973721,25,4.044043
24.975037,25,4.089358
26.975652,27,4.139387
36.95152,37,4.205786
17.978802,18,4.242653
36.981379,37,4.308218
14.984157,15,4.335466
60.950406,61,4.438784
14.981265,15,4.468181
14.982113,15,4.495391
10.987635,11,4.515029
11.989375,12,4.531193
29.95526,30,4.590797
12.988548,13,4.61446
19.97673,20,4.649968
31.980917,32,4.70904
10.98666,11,4.728131
31.954306,32,6.541462
30.969937,31,6.599026
24.97092,25,6.642033
46.971153,47,6.729322
13.990587,14,6.7541
10.986333,11,6.772119
16.988146,17,6.808094
27.974623,28,6.857317
18.979495,19,6.896858
41.971067,42,6.969344
48.963457,49,7.05443
11.985726,12,7.075782
84.951846,85,7.232975
44.947066,45,7.316495
50.971424,51,7.410429
24.980994,25,9.099988
29.973012,30,9.158908
28.968467,29,9.210653
40.950326,41,9.282251
64.91326,65,9.386161
78.909301,79,9.52642
125.931242,126,9.760839
123.923391,124,9.995739
112.929999,113,11.839786
102.903593,103,12.014719
57.951017,58,12.120359
109.902767,110,12.312752
103.945029,104,12.500689
115.873952,116,14.415521
162.858553,163,14.711151
92.93618,93,14.88813
67.935258,68,15.011095
72.935161,73,15.137203
282.777137,283,17.39442
157.892438,158,17.667262
193.902284,194,19.76293
456.738728,457,22.353618
287.868782,288,22.867487
237.921951,238,25.027854
43.979229,44,25.110756
256.884213,257,25.560731
499.806376,500,28.21783
499.768576,500,30.861526
499.812004,500,33.466449
499.759111,500,36.114586
499.82058,500,38.735029
499.824193,500,41.269999
499.791889,500,43.849629
499.849828,500,46.487648
499.832501,500,49.136514
499.766881,500,52.143496
499.796389,500,59.226725
499.888033,500,61.817419
499.848303,500,64.432959
499.875641,500,67.060121
499.881242,500,69.663457
499.898882,500,72.193536
499.914911,500,74.773912
499.877093,500,77.319144
499.925228,500,79.965003
499.91069,500,82.56653
499.913843,500,85.200369
499.897091,500,87.756319
499.879659,500,90.258021
499.906585,500,92.852628
499.930872,500,95.469024
499.914582,500,97.996977
499.947514,500,100.712523
499.924575,500,103.298826
499.957312,500,104.176803
499.908924,500,106.706889
499.925024,500,116.81406
499.927201,500,119.441497
499.94256,500,122.10553
499.942186,500,124.666997
499.951572,500,127.277422
499.954802,500,129.936604
499.961366,500,132.563575
499.962709,500,135.151739
499.962042,500,137.70981
499.952094,500,140.546158
499.959926,500,143.196242
499.96605,500,145.835547
499.959239,500,148.449249
499.972064,500,151.194159
499.96763,500,153.852212
499.964797,500,156.442102
499.969746,500,158.985273
499.962499,500,161.619051
499.969067,500,164.323086
499.970723,500,166.940007
499.97734,500,174.463848
499.975606,500,177.091875
499.970774,500,179.688115
499.97246,500,182.208599
499.975401,500,184.750022
499.971811,500,187.418647
499.972624,500,189.946428
499.974898,500,192.587887
499.975933,500,195.143754
499.980727,500,197.731
499.975886,500,200.36157
499.980388,500,202.96284
499.979212,500,205.605107
499.977419,500,208.196336
499.977985,500,210.672966
